# SAXS profile: number of points = 269, q_min = 0.0223594, q_max = 0.24952, delta_q = 0.000847614179104478
# offset = 0.00000000000000, scaling c = 1.39869503733618e-06, Chi = 1.11384656039625
#  q       exp_intensity   model_intensity
0.02236    20.23240000     20.49098853    
0.02321    20.00290000     20.30023653    
0.02405    19.90150000     20.10455235    
0.02490    19.92210000     19.90347367    
0.02575    19.61130000     19.69757387    
0.02660    19.46920000     19.48739365    
0.02745    19.11280000     19.27310889    
0.02829    18.86660000     19.05490861    
0.02914    18.92390000     18.83298918    
0.02999    18.71220000     18.60746957    
0.03084    18.21970000     18.37797252    
0.03168    18.32200000     18.14544567    
0.03253    17.95250000     17.91006634    
0.03338    17.48150000     17.67201482    
0.03423    17.29800000     17.43196791    
0.03507    16.98050000     17.19082573    
0.03592    16.95590000     16.94565018    
0.03677    16.80260000     16.69842136    
0.03762    16.48050000     16.44959011    
0.03846    15.93180000     16.19931704    
0.03931    15.71180000     15.94777705    
0.04016    15.51670000     15.69514247    
0.04101    15.50380000     15.44160947    
0.04185    15.21540000     15.18724235    
0.04270    14.91000000     14.93236637    
0.04355    14.64070000     14.67721612    
0.04440    14.61700000     14.42265425    
0.04525    14.29530000     14.16847984    
0.04609    13.88740000     13.91335663    
0.04694    13.58560000     13.65861884    
0.04779    13.48840000     13.40448674    
0.04864    13.11800000     13.15104163    
0.04948    12.74180000     12.89847079    
0.05033    12.55100000     12.64688163    
0.05118    12.21080000     12.39640958    
0.05203    12.02480000     12.14720897    
0.05287    11.96690000     11.90092310    
0.05372    11.72450000     11.65510847    
0.05457    11.41060000     11.41073011    
0.05542    11.23880000     11.16814790    
0.05626    11.04420000     10.92744039    
0.05711    10.70300000     10.68871443    
0.05796    10.42180000     10.45217384    
0.05881    10.21790000     10.21817606    
0.05965    10.00900000     9.98729770     
0.06050    9.79080000      9.75835588     
0.06135    9.60272000      9.53143858     
0.06220    9.42284000      9.30703836     
0.06304    9.11997000      9.08522164     
0.06389    8.76828000      8.86645813     
0.06474    8.57365000      8.65060854     
0.06559    8.37177000      8.43754563     
0.06644    8.14523000      8.22775066     
0.06728    8.03179000      8.02098375     
0.06813    7.85420000      7.81651922     
0.06898    7.57706000      7.61511059     
0.06983    7.37734000      7.41725532     
0.07067    7.19741000      7.22243008     
0.07152    7.09502000      7.03113692     
0.07237    6.94645000      6.84285453     
0.07322    6.71106000      6.65724223     
0.07406    6.45497000      6.47473495     
0.07491    6.29841000      6.29574820     
0.07576    6.12962000      6.12017853     
0.07661    5.94523000      5.94775443     
0.07745    5.73818000      5.77881044     
0.07830    5.65022000      5.61304349     
0.07915    5.51007000      5.45000912     
0.08000    5.33148000      5.29012217     
0.08084    5.14816000      5.13403390     
0.08169    4.99639000      4.98104616     
0.08254    4.84599000      4.83149626     
0.08339    4.66239000      4.68496876     
0.08424    4.50317000      4.54118803     
0.08508    4.34056000      4.40047319     
0.08593    4.24188000      4.26308440     
0.08678    4.14790000      4.12948329     
0.08763    4.01161000      3.99852754     
0.08847    3.88181000      3.87039214     
0.08932    3.72309000      3.74518130     
0.09017    3.62671000      3.62285223     
0.09102    3.49978000      3.50341003     
0.09186    3.43399000      3.38773392     
0.09271    3.28964000      3.27458300     
0.09356    3.16986000      3.16412290     
0.09441    3.10327000      3.05639112     
0.09525    3.04556000      2.95146013     
0.09610    2.89470000      2.84937682     
0.09695    2.71676000      2.74982348     
0.09780    2.54549000      2.65323862     
0.09864    2.48380000      2.55920240     
0.09949    2.44155000      2.46783895     
0.10034    2.34942000      2.37893951     
0.10119    2.26446000      2.29227735     
0.10204    2.22597000      2.20812500     
0.10288    2.19050000      2.12663069     
0.10373    2.08621000      2.04787167     
0.10458    1.98541000      1.97117156     
0.10543    1.92256000      1.89663237     
0.10627    1.85652000      1.82438043     
0.10712    1.75786000      1.75425305     
0.10797    1.67272000      1.68660441     
0.10882    1.60343000      1.62112199     
0.10966    1.55273000      1.55767680     
0.11051    1.50134000      1.49631201     
0.11136    1.43641000      1.43691528     
0.11221    1.37188000      1.37950700     
0.11305    1.31919000      1.32393055     
0.11390    1.26162000      1.27041273     
0.11475    1.22576000      1.21903528     
0.11560    1.19065000      1.16927491     
0.11645    1.13761000      1.12121069     
0.11729    1.06614000      1.07490076     
0.11814    1.01825000      1.03021363     
0.11899    0.98873900      0.98734393     
0.11983    0.95352300      0.94619696     
0.12068    0.89901500      0.90660129     
0.12153    0.85341600      0.86862259     
0.12238    0.83239900      0.83206075     
0.12323    0.79788700      0.79687884     
0.12407    0.75470200      0.76314840     
0.12492    0.71035700      0.73098366     
0.12577    0.67942600      0.70024250     
0.12662    0.65748200      0.67074006     
0.12746    0.64854000      0.64253423     
0.12831    0.62097300      0.61558926     
0.12916    0.59423300      0.58975453     
0.13001    0.57681900      0.56510737     
0.13085    0.55424000      0.54184922     
0.13170    0.51752600      0.51962187     
0.13255    0.48823200      0.49845817     
0.13340    0.46553400      0.47831516     
0.13425    0.45521500      0.45917267     
0.13509    0.44497900      0.44096406     
0.13594    0.42165200      0.42374046     
0.13679    0.40846700      0.40758608     
0.13764    0.39633100      0.39222978     
0.13848    0.39494400      0.37768820     
0.13933    0.36929700      0.36397867     
0.14018    0.34406600      0.35104049     
0.14103    0.35188900      0.33882434     
0.14187    0.33959600      0.32743482     
0.14272    0.31896000      0.31677938     
0.14357    0.31652600      0.30676448     
0.14442    0.29915600      0.29735088     
0.14526    0.28441200      0.28856131     
0.14611    0.29508200      0.28035900     
0.14696    0.29547500      0.27270868     
0.14781    0.27777600      0.26570259     
0.14865    0.26478300      0.25915644     
0.14950    0.25083300      0.25307677     
0.15035    0.23931600      0.24746815     
0.15120    0.22407400      0.24229466     
0.15204    0.23689800      0.23751685     
0.15289    0.24200800      0.23317768     
0.15374    0.23551600      0.22924392     
0.15459    0.22800700      0.22564158     
0.15543    0.22181900      0.22236264     
0.15628    0.23066600      0.21939831     
0.15713    0.22432100      0.21670561     
0.15798    0.21438700      0.21428513     
0.15882    0.22395300      0.21219508     
0.15967    0.22001200      0.21031464     
0.16052    0.22147900      0.20866426     
0.16137    0.22456700      0.20721844     
0.16222    0.22579900      0.20594557     
0.16306    0.20491300      0.20485263     
0.16391    0.20041400      0.20396463     
0.16476    0.20244100      0.20321526     
0.16561    0.20724500      0.20261644     
0.16645    0.21441100      0.20213461     
0.16730    0.20915900      0.20175407     
0.16815    0.20411900      0.20147903     
0.16900    0.20704200      0.20131971     
0.16984    0.21460000      0.20123730     
0.17069    0.20349300      0.20124073     
0.17154    0.20470800      0.20129989     
0.17239    0.20013000      0.20141730     
0.17324    0.20232100      0.20158907     
0.17408    0.20854100      0.20178960     
0.17493    0.20810900      0.20202915     
0.17578    0.21456200      0.20231170     
0.17663    0.21107700      0.20260502     
0.17747    0.21205000      0.20291936     
0.17832    0.21847900      0.20324578     
0.17917    0.20818800      0.20357323     
0.18002    0.20007000      0.20391574     
0.18086    0.21126300      0.20424313     
0.18171    0.20454400      0.20456963     
0.18256    0.21207200      0.20487812     
0.18341    0.22457600      0.20517764     
0.18425    0.21252300      0.20546603     
0.18510    0.20875300      0.20572254     
0.18595    0.19344600      0.20595561     
0.18680    0.20101600      0.20618088     
0.18764    0.20766200      0.20636520     
0.18849    0.20612000      0.20653164     
0.18934    0.19666400      0.20666898     
0.19019    0.18231300      0.20676726     
0.19104    0.18964100      0.20685675     
0.19188    0.21669800      0.20688219     
0.19273    0.22273400      0.20689518     
0.19358    0.22663900      0.20686251     
0.19442    0.21041200      0.20679898     
0.19527    0.19754500      0.20670577     
0.19612    0.20505000      0.20656913     
0.19697    0.20326200      0.20641195     
0.19782    0.20496700      0.20619604     
0.19866    0.20501000      0.20596128     
0.19951    0.21893600      0.20568449     
0.20036    0.20419600      0.20537443     
0.20121    0.18028700      0.20503737     
0.20205    0.18637300      0.20465501     
0.20290    0.20328200      0.20425351     
0.20375    0.20538400      0.20380112     
0.20460    0.20475800      0.20332866     
0.20544    0.20718800      0.20282078     
0.20629    0.20958600      0.20227962     
0.20714    0.20118700      0.20172048     
0.20799    0.20080400      0.20111512     
0.20883    0.18235500      0.20050095     
0.20968    0.18230600      0.19984222     
0.21053    0.19744600      0.19916520     
0.21138    0.20287200      0.19846448     
0.21222    0.19532600      0.19773369     
0.21307    0.19632100      0.19699080     
0.21392    0.19188500      0.19622640     
0.21477    0.19141500      0.19542810     
0.21562    0.19356400      0.19461809     
0.21646    0.19916100      0.19378447     
0.21731    0.19420300      0.19293322     
0.21816    0.19305200      0.19207323     
0.21901    0.19527500      0.19118239     
0.21985    0.18858000      0.19029163     
0.22070    0.17609800      0.18937896     
0.22155    0.17339100      0.18846064     
0.22240    0.17720700      0.18753090     
0.22324    0.18628600      0.18658594     
0.22409    0.20007000      0.18564137     
0.22494    0.19480200      0.18469543     
0.22579    0.18443800      0.18372373     
0.22663    0.18580300      0.18276090     
0.22748    0.18930200      0.18178951     
0.22833    0.18210500      0.18081330     
0.22918    0.17413200      0.17984108     
0.23003    0.17501800      0.17885929     
0.23087    0.17439900      0.17788970     
0.23172    0.17690300      0.17692187     
0.23257    0.17920900      0.17594715     
0.23342    0.16946100      0.17498011     
0.23426    0.16684500      0.17401801     
0.23511    0.17578900      0.17305072     
0.23596    0.17613000      0.17210567     
0.23681    0.18290900      0.17116516     
0.23765    0.18229100      0.17022550     
0.23850    0.17269300      0.16929599     
0.23935    0.16204700      0.16837452     
0.24020    0.16729900      0.16746063     
0.24104    0.15534000      0.16656734     
0.24189    0.16979900      0.16568486     
0.24274    0.17634000      0.16480446     
0.24359    0.18345300      0.16394175     
0.24443    0.19056300      0.16308986     
0.24528    0.16672100      0.16224714     
0.24613    0.14952400      0.16142455     
0.24698    0.15345000      0.16061778     
0.24782    0.15885400      0.15981556     
0.24867    0.16407700      0.15903454     
0.24952    0.14888900      0.15826291     
