# SAXS profile: number of points = 269, q_min = 0.0223594, q_max = 0.24952, delta_q = 0.000847614179104478
# offset = 0.00000000000000, scaling c = 1.54108934253415e-06, Chi = 1.45113225215950
#  q       exp_intensity   model_intensity
0.02236    20.23240000     20.54102583    
0.02321    20.00290000     20.34971114    
0.02405    19.90150000     20.15344577    
0.02490    19.92210000     19.95176590    
0.02575    19.61130000     19.74524661    
0.02660    19.46920000     19.53443053    
0.02745    19.11280000     19.31949351    
0.02829    18.86660000     19.10062486    
0.02914    18.92390000     18.87802154    
0.02999    18.71220000     18.65180253    
0.03084    18.21970000     18.42158876    
0.03168    18.32200000     18.18999210    
0.03253    17.95250000     17.95462030    
0.03338    17.48150000     17.71578209    
0.03423    17.29800000     17.47444419    
0.03507    16.98050000     17.23080932    
0.03592    16.95590000     16.98483982    
0.03677    16.80260000     16.73680508    
0.03762    16.48050000     16.48715883    
0.03846    15.93180000     16.23606167    
0.03931    15.71180000     15.98368973    
0.04016    15.51670000     15.73055041    
0.04101    15.50380000     15.47793262    
0.04185    15.21540000     15.22267966    
0.04270    14.91000000     14.96691339    
0.04355    14.64070000     14.71086892    
0.04440    14.61700000     14.45468680    
0.04525    14.29530000     14.19852566    
0.04609    13.88740000     13.94253238    
0.04694    13.58560000     13.68692246    
0.04779    13.48840000     13.43191865    
0.04864    13.11800000     13.17873750    
0.04948    12.74180000     12.92593064    
0.05033    12.55100000     12.67344372    
0.05118    12.21080000     12.42207756    
0.05203    12.02480000     12.17194812    
0.05287    11.96690000     11.92348361    
0.05372    11.72450000     11.67662536    
0.05457    11.41060000     11.43228195    
0.05542    11.23880000     11.18951612    
0.05626    11.04420000     10.94795601    
0.05711    10.70300000     10.70838766    
0.05796    10.42180000     10.47101450    
0.05881    10.21790000     10.23619778    
0.05965    10.00900000     10.00368304    
0.06050    9.79080000      9.77419661     
0.06135    9.60272000      9.54718016     
0.06220    9.42284000      9.32201234     
0.06304    9.11997000      9.09944268     
0.06389    8.76828000      8.87994581     
0.06474    8.57365000      8.66337867     
0.06559    8.37177000      8.45030004     
0.06644    8.14523000      8.23982626     
0.06728    8.03179000      8.03177624     
0.06813    7.85420000      7.82666323     
0.06898    7.57706000      7.62462463     
0.06983    7.37734000      7.42616262     
0.07067    7.19741000      7.23142665     
0.07152    7.09502000      7.03940140     
0.07237    6.94645000      6.85011712     
0.07322    6.71106000      6.66397433     
0.07406    6.45497000      6.48095662     
0.07491    6.29841000      6.30148317     
0.07576    6.12962000      6.12610120     
0.07661    5.94523000      5.95342327     
0.07745    5.73818000      5.78368742     
0.07830    5.65022000      5.61708687     
0.07915    5.51007000      5.45377959     
0.08000    5.33148000      5.29416662     
0.08084    5.14816000      5.13771665     
0.08169    4.99639000      4.98438482     
0.08254    4.84599000      4.83416532     
0.08339    4.66239000      4.68730198     
0.08424    4.50317000      4.54365051     
0.08508    4.34056000      4.40266603     
0.08593    4.24188000      4.26502712     
0.08678    4.14790000      4.13076454     
0.08763    4.01161000      3.99984108     
0.08847    3.88181000      3.87172873     
0.08932    3.72309000      3.74633570     
0.09017    3.62671000      3.62383951     
0.09102    3.49978000      3.50424570     
0.09186    3.43399000      3.38846029     
0.09271    3.28964000      3.27519063     
0.09356    3.16986000      3.16462072     
0.09441    3.10327000      3.05696638     
0.09525    3.04556000      2.95209970     
0.09610    2.89470000      2.84963310     
0.09695    2.71676000      2.75001292     
0.09780    2.54549000      2.65337284     
0.09864    2.48380000      2.55952848     
0.09949    2.44155000      2.46808435     
0.10034    2.34942000      2.37897299     
0.10119    2.26446000      2.29234379     
0.10204    2.22597000      2.20843538     
0.10288    2.19050000      2.12691261     
0.10373    2.08621000      2.04792341     
0.10458    1.98541000      1.97113294     
0.10543    1.92256000      1.89670286     
0.10627    1.85652000      1.82459927     
0.10712    1.75786000      1.75442690     
0.10797    1.67272000      1.68656121     
0.10882    1.60343000      1.62126107     
0.10966    1.55273000      1.55784520     
0.11051    1.50134000      1.49646163     
0.11136    1.43641000      1.43704902     
0.11221    1.37188000      1.37962635     
0.11305    1.31919000      1.32402379     
0.11390    1.26162000      1.27047609     
0.11475    1.22576000      1.21907175     
0.11560    1.19065000      1.16927456     
0.11645    1.13761000      1.12116588     
0.11729    1.06614000      1.07485274     
0.11814    1.01825000      1.03020169     
0.11899    0.98873900      0.98714161     
0.11983    0.95352300      0.94604426     
0.12068    0.89901500      0.90639098     
0.12153    0.85341600      0.86825608     
0.12238    0.83239900      0.83158849     
0.12323    0.79788700      0.79638490     
0.12407    0.75470200      0.76253502     
