0 Ensemble_score =  1.803 z-score -2.626 Chi = 1.803 c1 = 1.045 c2 = 0.491
1403 Int300_8_B10790001_MSE.pdb.dat    (0.135) [ 0.989, 0.124, 0.054 ] 
1611 Basic300_8_B10240001_MSE.pdb.dat    (0.073) [ 0.033, 0.078, 0.005 ] 
45 Ensemble_score =  1.913 z-score 0.441 Chi = 1.913 c1 = 1.046 c2 = 0.707
 769 Int325_5_B10890001_MSE.pdb.dat    (0.328) [ 0.989, 0.304, 0.028 ] 
 784 Int350_0_B10570001_MSE.pdb.dat    (0.085) [ 0.322, 0.207, 0.051 ] 
 875 Int350_7_B10880001_MSE.pdb.dat    (0.277) [ 0.944, 0.298, 0.028 ] 
1403 Int300_8_B10790001_MSE.pdb.dat    (0.242) [ 0.989, 0.124, 0.054 ] 
1518 Basic350_6_B10100001_MSE.pdb.dat    (0.067) [ 0.022, 0.065, 0.003 ] 
46 Ensemble_score =  1.915 z-score 0.485 Chi = 1.915 c1 = 1.045 c2 = 0.630
 769 Int325_5_B10890001_MSE.pdb.dat    (0.319) [ 0.989, 0.304, 0.028 ] 
 784 Int350_0_B10570001_MSE.pdb.dat    (0.217) [ 0.322, 0.207, 0.051 ] 
 875 Int350_7_B10880001_MSE.pdb.dat    (0.270) [ 0.944, 0.298, 0.028 ] 
1403 Int300_8_B10790001_MSE.pdb.dat    (0.127) [ 0.989, 0.124, 0.054 ] 
1595 Basic300_8_B10250001_MSE.pdb.dat    (0.066) [ 0.033, 0.067, 0.009 ] 
47 Ensemble_score =  1.916 z-score 0.506 Chi = 1.916 c1 = 1.045 c2 = 0.669
 769 Int325_5_B10890001_MSE.pdb.dat    (0.332) [ 0.989, 0.304, 0.028 ] 
 784 Int350_0_B10570001_MSE.pdb.dat    (0.189) [ 0.322, 0.207, 0.051 ] 
 875 Int350_7_B10880001_MSE.pdb.dat    (0.256) [ 0.944, 0.298, 0.028 ] 
1403 Int300_8_B10790001_MSE.pdb.dat    (0.166) [ 0.989, 0.124, 0.054 ] 
1433 Basic310_3_B10500001_MSE.pdb.dat    (0.057) [ 0.033, 0.060, 0.010 ] 
48 Ensemble_score =  1.916 z-score 0.506 Chi = 1.916 c1 = 1.045 c2 = 0.611
 621 Int300_9_B10900001_MSE.pdb.dat    (0.216) [ 0.256, 0.132, 0.055 ] 
 769 Int325_5_B10890001_MSE.pdb.dat    (0.307) [ 0.989, 0.304, 0.028 ] 
 875 Int350_7_B10880001_MSE.pdb.dat    (0.297) [ 0.944, 0.298, 0.028 ] 
1403 Int300_8_B10790001_MSE.pdb.dat    (0.095) [ 0.989, 0.124, 0.054 ] 
2070 Basic300_4_B10470001_MSE.pdb.dat    (0.084) [ 0.022, 0.079, 0.005 ] 
49 Ensemble_score =  1.916 z-score 0.519 Chi = 1.916 c1 = 1.046 c2 = 0.573
 769 Int325_5_B10890001_MSE.pdb.dat    (0.323) [ 0.989, 0.304, 0.028 ] 
 784 Int350_0_B10570001_MSE.pdb.dat    (0.232) [ 0.322, 0.207, 0.051 ] 
 875 Int350_7_B10880001_MSE.pdb.dat    (0.281) [ 0.944, 0.298, 0.028 ] 
1403 Int300_8_B10790001_MSE.pdb.dat    (0.091) [ 0.989, 0.124, 0.054 ] 
2070 Basic300_4_B10470001_MSE.pdb.dat    (0.074) [ 0.022, 0.079, 0.005 ] 
50 Ensemble_score =  1.916 z-score 0.525 Chi = 1.916 c1 = 1.046 c2 = 0.630
 769 Int325_5_B10890001_MSE.pdb.dat    (0.317) [ 0.989, 0.304, 0.028 ] 
 784 Int350_0_B10570001_MSE.pdb.dat    (0.159) [ 0.322, 0.207, 0.051 ] 
 875 Int350_7_B10880001_MSE.pdb.dat    (0.292) [ 0.944, 0.298, 0.028 ] 
1403 Int300_8_B10790001_MSE.pdb.dat    (0.151) [ 0.989, 0.124, 0.054 ] 
1790 Basic310_6_B10190001_MSE.pdb.dat    (0.082) [ 0.033, 0.084, 0.004 ] 
51 Ensemble_score =  1.917 z-score 0.530 Chi = 1.917 c1 = 1.045 c2 = 0.707
 621 Int300_9_B10900001_MSE.pdb.dat    (0.064) [ 0.256, 0.132, 0.055 ] 
 769 Int325_5_B10890001_MSE.pdb.dat    (0.296) [ 0.989, 0.304, 0.028 ] 
 875 Int350_7_B10880001_MSE.pdb.dat    (0.307) [ 0.944, 0.298, 0.028 ] 
1403 Int300_8_B10790001_MSE.pdb.dat    (0.243) [ 0.989, 0.124, 0.054 ] 
1575 Basic300_8_B10300001_MSE.pdb.dat    (0.090) [ 0.033, 0.078, 0.009 ] 
52 Ensemble_score =  1.917 z-score 0.531 Chi = 1.917 c1 = 1.045 c2 = 0.635
 769 Int325_5_B10890001_MSE.pdb.dat    (0.321) [ 0.989, 0.304, 0.028 ] 
 784 Int350_0_B10570001_MSE.pdb.dat    (0.175) [ 0.322, 0.207, 0.051 ] 
 875 Int350_7_B10880001_MSE.pdb.dat    (0.281) [ 0.944, 0.298, 0.028 ] 
1403 Int300_8_B10790001_MSE.pdb.dat    (0.153) [ 0.989, 0.124, 0.054 ] 
1784 Int300_7_B10150001_MSE.pdb.dat    (0.070) [ 0.022, 0.080, 0.010 ] 
53 Ensemble_score =  1.920 z-score 0.624 Chi = 1.920 c1 = 1.045 c2 = 0.669
 769 Int325_5_B10890001_MSE.pdb.dat    (0.328) [ 0.989, 0.304, 0.028 ] 
 784 Int350_0_B10570001_MSE.pdb.dat    (0.188) [ 0.322, 0.207, 0.051 ] 
 875 Int350_7_B10880001_MSE.pdb.dat    (0.273) [ 0.944, 0.298, 0.028 ] 
1403 Int300_8_B10790001_MSE.pdb.dat    (0.144) [ 0.989, 0.124, 0.054 ] 
1587 Basic320_1_B10130001_MSE.pdb.dat    (0.067) [ 0.033, 0.077, 0.009 ] 
54 Ensemble_score =  1.921 z-score 0.646 Chi = 1.921 c1 = 1.045 c2 = 0.611
 769 Int325_5_B10890001_MSE.pdb.dat    (0.317) [ 0.989, 0.304, 0.028 ] 
 784 Int350_0_B10570001_MSE.pdb.dat    (0.226) [ 0.322, 0.207, 0.051 ] 
 875 Int350_7_B10880001_MSE.pdb.dat    (0.287) [ 0.944, 0.298, 0.028 ] 
1403 Int300_8_B10790001_MSE.pdb.dat    (0.083) [ 0.989, 0.124, 0.054 ] 
1801 Basic320_1_B10240001_MSE.pdb.dat    (0.087) [ 0.022, 0.089, 0.002 ] 
55 Ensemble_score =  1.921 z-score 0.662 Chi = 1.921 c1 = 1.045 c2 = 0.669
 621 Int300_9_B10900001_MSE.pdb.dat    (0.129) [ 0.256, 0.132, 0.055 ] 
 769 Int325_5_B10890001_MSE.pdb.dat    (0.306) [ 0.989, 0.304, 0.028 ] 
 875 Int350_7_B10880001_MSE.pdb.dat    (0.306) [ 0.944, 0.298, 0.028 ] 
1403 Int300_8_B10790001_MSE.pdb.dat    (0.169) [ 0.989, 0.124, 0.054 ] 
1790 Basic310_6_B10190001_MSE.pdb.dat    (0.090) [ 0.033, 0.084, 0.004 ] 
56 Ensemble_score =  1.921 z-score 0.666 Chi = 1.921 c1 = 1.045 c2 = 0.597
 769 Int325_5_B10890001_MSE.pdb.dat    (0.331) [ 0.989, 0.304, 0.028 ] 
 784 Int350_0_B10570001_MSE.pdb.dat    (0.236) [ 0.322, 0.207, 0.051 ] 
 875 Int350_7_B10880001_MSE.pdb.dat    (0.271) [ 0.944, 0.298, 0.028 ] 
1403 Int300_8_B10790001_MSE.pdb.dat    (0.106) [ 0.989, 0.124, 0.054 ] 
2386 Basic350_6_B10660001_MSE.pdb.dat    (0.056) [ 0.022, 0.054, 0.002 ] 
57 Ensemble_score =  1.922 z-score 0.673 Chi = 1.922 c1 = 1.045 c2 = 0.611
 621 Int300_9_B10900001_MSE.pdb.dat    (0.100) [ 0.256, 0.132, 0.055 ] 
 769 Int325_5_B10890001_MSE.pdb.dat    (0.273) [ 0.989, 0.304, 0.028 ] 
 875 Int350_7_B10880001_MSE.pdb.dat    (0.350) [ 0.944, 0.298, 0.028 ] 
1403 Int300_8_B10790001_MSE.pdb.dat    (0.117) [ 0.989, 0.124, 0.054 ] 
1566 Basic300_9_B10650001_MSE.pdb.dat    (0.160) [ 0.033, 0.139, 0.015 ] 
58 Ensemble_score =  1.922 z-score 0.678 Chi = 1.922 c1 = 1.045 c2 = 0.630
 769 Int325_5_B10890001_MSE.pdb.dat    (0.323) [ 0.989, 0.304, 0.028 ] 
 784 Int350_0_B10570001_MSE.pdb.dat    (0.203) [ 0.322, 0.207, 0.051 ] 
 875 Int350_7_B10880001_MSE.pdb.dat    (0.274) [ 0.944, 0.298, 0.028 ] 
1403 Int300_8_B10790001_MSE.pdb.dat    (0.136) [ 0.989, 0.124, 0.054 ] 
1680 Int300_7_B10120001_MSE.pdb.dat    (0.064) [ 0.033, 0.063, 0.010 ] 
59 Ensemble_score =  1.922 z-score 0.693 Chi = 1.922 c1 = 1.045 c2 = 0.611
 769 Int325_5_B10890001_MSE.pdb.dat    (0.332) [ 0.989, 0.304, 0.028 ] 
 784 Int350_0_B10570001_MSE.pdb.dat    (0.244) [ 0.322, 0.207, 0.051 ] 
 875 Int350_7_B10880001_MSE.pdb.dat    (0.269) [ 0.944, 0.298, 0.028 ] 
1403 Int300_8_B10790001_MSE.pdb.dat    (0.087) [ 0.989, 0.124, 0.054 ] 
1905 Basic300_4_B10410001_MSE.pdb.dat    (0.068) [ 0.022, 0.072, 0.004 ] 
60 Ensemble_score =  1.922 z-score 0.694 Chi = 1.922 c1 = 1.045 c2 = 0.669
 769 Int325_5_B10890001_MSE.pdb.dat    (0.343) [ 0.989, 0.304, 0.028 ] 
 784 Int350_0_B10570001_MSE.pdb.dat    (0.198) [ 0.322, 0.207, 0.051 ] 
 875 Int350_7_B10880001_MSE.pdb.dat    (0.256) [ 0.944, 0.298, 0.028 ] 
1403 Int300_8_B10790001_MSE.pdb.dat    (0.152) [ 0.989, 0.124, 0.054 ] 
1557 Basic350_6_B10160001_MSE.pdb.dat    (0.052) [ 0.033, 0.057, 0.008 ] 
61 Ensemble_score =  1.923 z-score 0.709 Chi = 1.923 c1 = 1.045 c2 = 0.669
 769 Int325_5_B10890001_MSE.pdb.dat    (0.345) [ 0.989, 0.304, 0.028 ] 
 784 Int350_0_B10570001_MSE.pdb.dat    (0.221) [ 0.322, 0.207, 0.051 ] 
 875 Int350_7_B10880001_MSE.pdb.dat    (0.251) [ 0.944, 0.298, 0.028 ] 
1403 Int300_8_B10790001_MSE.pdb.dat    (0.132) [ 0.989, 0.124, 0.054 ] 
1499 Basic350_6_B10170001_MSE.pdb.dat    (0.051) [ 0.033, 0.061, 0.007 ] 
62 Ensemble_score =  1.923 z-score 0.722 Chi = 1.923 c1 = 1.045 c2 = 0.707
 621 Int300_9_B10900001_MSE.pdb.dat    (0.102) [ 0.256, 0.132, 0.055 ] 
 769 Int325_5_B10890001_MSE.pdb.dat    (0.313) [ 0.989, 0.304, 0.028 ] 
 875 Int350_7_B10880001_MSE.pdb.dat    (0.306) [ 0.944, 0.298, 0.028 ] 
1403 Int300_8_B10790001_MSE.pdb.dat    (0.224) [ 0.989, 0.124, 0.054 ] 
2773 Basic320_8_B10430001_MSE.pdb.dat    (0.055) [ 0.002, 0.055, 1.000 ] 
63 Ensemble_score =  1.924 z-score 0.733 Chi = 1.924 c1 = 1.045 c2 = 0.650
 769 Int325_5_B10890001_MSE.pdb.dat    (0.338) [ 0.989, 0.304, 0.028 ] 
 784 Int350_0_B10570001_MSE.pdb.dat    (0.225) [ 0.322, 0.207, 0.051 ] 
 875 Int350_7_B10880001_MSE.pdb.dat    (0.269) [ 0.944, 0.298, 0.028 ] 
1403 Int300_8_B10790001_MSE.pdb.dat    (0.105) [ 0.989, 0.124, 0.054 ] 
2015 Basic300_4_B10570001_MSE.pdb.dat    (0.063) [ 0.022, 0.075, 0.012 ] 
64 Ensemble_score =  1.924 z-score 0.745 Chi = 1.924 c1 = 1.046 c2 = 0.669
 769 Int325_5_B10890001_MSE.pdb.dat    (0.341) [ 0.989, 0.304, 0.028 ] 
 784 Int350_0_B10570001_MSE.pdb.dat    (0.210) [ 0.322, 0.207, 0.051 ] 
 875 Int350_7_B10880001_MSE.pdb.dat    (0.256) [ 0.944, 0.298, 0.028 ] 
1403 Int300_8_B10790001_MSE.pdb.dat    (0.140) [ 0.989, 0.124, 0.054 ] 
1565 Basic300_8_B10180001_MSE.pdb.dat    (0.054) [ 0.033, 0.053, 0.002 ] 
65 Ensemble_score =  1.926 z-score 0.784 Chi = 1.926 c1 = 1.046 c2 = 0.611
 769 Int325_5_B10890001_MSE.pdb.dat    (0.334) [ 0.989, 0.304, 0.028 ] 
 784 Int350_0_B10570001_MSE.pdb.dat    (0.265) [ 0.322, 0.207, 0.051 ] 
 875 Int350_7_B10880001_MSE.pdb.dat    (0.268) [ 0.944, 0.298, 0.028 ] 
1403 Int300_8_B10790001_MSE.pdb.dat    (0.053) [ 0.989, 0.124, 0.054 ] 
1903 Basic300_9_B10690001_MSE.pdb.dat    (0.080) [ 0.022, 0.073, 0.006 ] 
66 Ensemble_score =  1.926 z-score 0.791 Chi = 1.926 c1 = 1.045 c2 = 0.611
 769 Int325_5_B10890001_MSE.pdb.dat    (0.335) [ 0.989, 0.304, 0.028 ] 
 784 Int350_0_B10570001_MSE.pdb.dat    (0.257) [ 0.322, 0.207, 0.051 ] 
 875 Int350_7_B10880001_MSE.pdb.dat    (0.264) [ 0.944, 0.298, 0.028 ] 
1403 Int300_8_B10790001_MSE.pdb.dat    (0.075) [ 0.989, 0.124, 0.054 ] 
1763 Basic320_1_B10250001_MSE.pdb.dat    (0.069) [ 0.002, 0.069, 1.000 ] 
67 Ensemble_score =  1.926 z-score 0.800 Chi = 1.926 c1 = 1.045 c2 = 0.597
 769 Int325_5_B10890001_MSE.pdb.dat    (0.327) [ 0.989, 0.304, 0.028 ] 
 784 Int350_0_B10570001_MSE.pdb.dat    (0.285) [ 0.322, 0.207, 0.051 ] 
 875 Int350_7_B10880001_MSE.pdb.dat    (0.274) [ 0.944, 0.298, 0.028 ] 
1403 Int300_8_B10790001_MSE.pdb.dat    (0.062) [ 0.989, 0.124, 0.054 ] 
2657 Int300_1_B10710001_MSE.pdb.dat    (0.052) [ 0.002, 0.052, 1.000 ] 
68 Ensemble_score =  1.927 z-score 0.821 Chi = 1.927 c1 = 1.045 c2 = 0.707
 621 Int300_9_B10900001_MSE.pdb.dat    (0.069) [ 0.256, 0.132, 0.055 ] 
 769 Int325_5_B10890001_MSE.pdb.dat    (0.307) [ 0.989, 0.304, 0.028 ] 
 875 Int350_7_B10880001_MSE.pdb.dat    (0.304) [ 0.944, 0.298, 0.028 ] 
1403 Int300_8_B10790001_MSE.pdb.dat    (0.236) [ 0.989, 0.124, 0.054 ] 
1611 Basic300_8_B10240001_MSE.pdb.dat    (0.084) [ 0.033, 0.078, 0.005 ] 
69 Ensemble_score =  1.928 z-score 0.853 Chi = 1.928 c1 = 1.045 c2 = 0.726
 621 Int300_9_B10900001_MSE.pdb.dat    (0.076) [ 0.256, 0.132, 0.055 ] 
 769 Int325_5_B10890001_MSE.pdb.dat    (0.317) [ 0.989, 0.304, 0.028 ] 
 875 Int350_7_B10880001_MSE.pdb.dat    (0.284) [ 0.944, 0.298, 0.028 ] 
1403 Int300_8_B10790001_MSE.pdb.dat    (0.249) [ 0.989, 0.124, 0.054 ] 
1433 Basic310_3_B10500001_MSE.pdb.dat    (0.073) [ 0.033, 0.060, 0.010 ] 
70 Ensemble_score =  1.930 z-score 0.906 Chi = 1.930 c1 = 1.045 c2 = 0.707
 621 Int300_9_B10900001_MSE.pdb.dat    (0.104) [ 0.256, 0.132, 0.055 ] 
 769 Int325_5_B10890001_MSE.pdb.dat    (0.310) [ 0.989, 0.304, 0.028 ] 
 875 Int350_7_B10880001_MSE.pdb.dat    (0.296) [ 0.944, 0.298, 0.028 ] 
1403 Int300_8_B10790001_MSE.pdb.dat    (0.212) [ 0.989, 0.124, 0.054 ] 
1595 Basic300_8_B10250001_MSE.pdb.dat    (0.078) [ 0.033, 0.067, 0.009 ] 
71 Ensemble_score =  1.930 z-score 0.917 Chi = 1.930 c1 = 1.045 c2 = 0.707
 621 Int300_9_B10900001_MSE.pdb.dat    (0.100) [ 0.256, 0.132, 0.055 ] 
 769 Int325_5_B10890001_MSE.pdb.dat    (0.316) [ 0.989, 0.304, 0.028 ] 
 875 Int350_7_B10880001_MSE.pdb.dat    (0.297) [ 0.944, 0.298, 0.028 ] 
1403 Int300_8_B10790001_MSE.pdb.dat    (0.212) [ 0.989, 0.124, 0.054 ] 
1680 Int300_7_B10120001_MSE.pdb.dat    (0.076) [ 0.033, 0.063, 0.010 ] 
72 Ensemble_score =  1.931 z-score 0.917 Chi = 1.931 c1 = 1.045 c2 = 0.707
 621 Int300_9_B10900001_MSE.pdb.dat    (0.090) [ 0.256, 0.132, 0.055 ] 
 769 Int325_5_B10890001_MSE.pdb.dat    (0.306) [ 0.989, 0.304, 0.028 ] 
 875 Int350_7_B10880001_MSE.pdb.dat    (0.307) [ 0.944, 0.298, 0.028 ] 
1403 Int300_8_B10790001_MSE.pdb.dat    (0.206) [ 0.989, 0.124, 0.054 ] 
1587 Basic320_1_B10130001_MSE.pdb.dat    (0.089) [ 0.033, 0.077, 0.009 ] 
73 Ensemble_score =  1.931 z-score 0.940 Chi = 1.931 c1 = 1.045 c2 = 0.669
 769 Int325_5_B10890001_MSE.pdb.dat    (0.346) [ 0.989, 0.304, 0.028 ] 
 784 Int350_0_B10570001_MSE.pdb.dat    (0.227) [ 0.322, 0.207, 0.051 ] 
 983 Int350_7_B10860001_MSE.pdb.dat    (0.246) [ 0.044, 0.248, 0.015 ] 
1403 Int300_8_B10790001_MSE.pdb.dat    (0.123) [ 0.989, 0.124, 0.054 ] 
1619 Basic350_6_B10140001_MSE.pdb.dat    (0.058) [ 0.022, 0.074, 0.016 ] 
74 Ensemble_score =  1.932 z-score 0.959 Chi = 1.932 c1 = 1.044 c2 = 0.650
 621 Int300_9_B10900001_MSE.pdb.dat    (0.241) [ 0.256, 0.132, 0.055 ] 
 769 Int325_5_B10890001_MSE.pdb.dat    (0.317) [ 0.989, 0.304, 0.028 ] 
 875 Int350_7_B10880001_MSE.pdb.dat    (0.282) [ 0.944, 0.298, 0.028 ] 
1403 Int300_8_B10790001_MSE.pdb.dat    (0.084) [ 0.989, 0.124, 0.054 ] 
1905 Basic300_4_B10410001_MSE.pdb.dat    (0.077) [ 0.022, 0.072, 0.004 ] 
75 Ensemble_score =  1.933 z-score 0.990 Chi = 1.933 c1 = 1.044 c2 = 0.646
 621 Int300_9_B10900001_MSE.pdb.dat    (0.230) [ 0.256, 0.132, 0.055 ] 
 769 Int325_5_B10890001_MSE.pdb.dat    (0.321) [ 0.989, 0.304, 0.028 ] 
 875 Int350_7_B10880001_MSE.pdb.dat    (0.281) [ 0.944, 0.298, 0.028 ] 
1403 Int300_8_B10790001_MSE.pdb.dat    (0.094) [ 0.989, 0.124, 0.054 ] 
1921 Basic300_4_B10520001_MSE.pdb.dat    (0.074) [ 0.002, 0.074, 1.000 ] 
76 Ensemble_score =  1.934 z-score 1.003 Chi = 1.934 c1 = 1.045 c2 = 0.650
 769 Int325_5_B10890001_MSE.pdb.dat    (0.332) [ 0.989, 0.304, 0.028 ] 
 784 Int350_0_B10570001_MSE.pdb.dat    (0.227) [ 0.322, 0.207, 0.051 ] 
 983 Int350_7_B10860001_MSE.pdb.dat    (0.271) [ 0.044, 0.248, 0.015 ] 
1403 Int300_8_B10790001_MSE.pdb.dat    (0.091) [ 0.989, 0.124, 0.054 ] 
1790 Basic310_6_B10190001_MSE.pdb.dat    (0.080) [ 0.033, 0.084, 0.004 ] 
77 Ensemble_score =  1.934 z-score 1.013 Chi = 1.934 c1 = 1.045 c2 = 0.755
 621 Int300_9_B10900001_MSE.pdb.dat    (0.080) [ 0.256, 0.132, 0.055 ] 
 769 Int325_5_B10890001_MSE.pdb.dat    (0.331) [ 0.989, 0.304, 0.028 ] 
 875 Int350_7_B10880001_MSE.pdb.dat    (0.279) [ 0.944, 0.298, 0.028 ] 
1403 Int300_8_B10790001_MSE.pdb.dat    (0.247) [ 0.989, 0.124, 0.054 ] 
1527 Basic300_6_B10600001_MSE.pdb.dat    (0.063) [ 0.022, 0.063, 0.000 ] 
78 Ensemble_score =  1.935 z-score 1.043 Chi = 1.935 c1 = 1.045 c2 = 0.746
 621 Int300_9_B10900001_MSE.pdb.dat    (0.072) [ 0.256, 0.132, 0.055 ] 
 769 Int325_5_B10890001_MSE.pdb.dat    (0.333) [ 0.989, 0.304, 0.028 ] 
 875 Int350_7_B10880001_MSE.pdb.dat    (0.285) [ 0.944, 0.298, 0.028 ] 
1403 Int300_8_B10790001_MSE.pdb.dat    (0.241) [ 0.989, 0.124, 0.054 ] 
1557 Basic350_6_B10160001_MSE.pdb.dat    (0.069) [ 0.033, 0.057, 0.008 ] 
79 Ensemble_score =  1.936 z-score 1.067 Chi = 1.936 c1 = 1.045 c2 = 0.669
 621 Int300_9_B10900001_MSE.pdb.dat    (0.163) [ 0.256, 0.132, 0.055 ] 
 769 Int325_5_B10890001_MSE.pdb.dat    (0.313) [ 0.989, 0.304, 0.028 ] 
 875 Int350_7_B10880001_MSE.pdb.dat    (0.303) [ 0.944, 0.298, 0.028 ] 
1403 Int300_8_B10790001_MSE.pdb.dat    (0.134) [ 0.989, 0.124, 0.054 ] 
2015 Basic300_4_B10570001_MSE.pdb.dat    (0.088) [ 0.022, 0.075, 0.012 ] 
80 Ensemble_score =  1.936 z-score 1.074 Chi = 1.936 c1 = 1.045 c2 = 0.726
 621 Int300_9_B10900001_MSE.pdb.dat    (0.160) [ 0.256, 0.132, 0.055 ] 
 769 Int325_5_B10890001_MSE.pdb.dat    (0.328) [ 0.989, 0.304, 0.028 ] 
 875 Int350_7_B10880001_MSE.pdb.dat    (0.289) [ 0.944, 0.298, 0.028 ] 
1403 Int300_8_B10790001_MSE.pdb.dat    (0.171) [ 0.989, 0.124, 0.054 ] 
2639 Int300_5_B10530001_MSE.pdb.dat    (0.052) [ 0.022, 0.053, 0.001 ] 
81 Ensemble_score =  1.938 z-score 1.112 Chi = 1.938 c1 = 1.045 c2 = 0.726
 621 Int300_9_B10900001_MSE.pdb.dat    (0.118) [ 0.256, 0.132, 0.055 ] 
 769 Int325_5_B10890001_MSE.pdb.dat    (0.331) [ 0.989, 0.304, 0.028 ] 
 875 Int350_7_B10880001_MSE.pdb.dat    (0.279) [ 0.944, 0.298, 0.028 ] 
1403 Int300_8_B10790001_MSE.pdb.dat    (0.204) [ 0.989, 0.124, 0.054 ] 
1499 Basic350_6_B10170001_MSE.pdb.dat    (0.068) [ 0.033, 0.061, 0.007 ] 
82 Ensemble_score =  1.938 z-score 1.127 Chi = 1.938 c1 = 1.044 c2 = 0.669
 621 Int300_9_B10900001_MSE.pdb.dat    (0.184) [ 0.256, 0.132, 0.055 ] 
 769 Int325_5_B10890001_MSE.pdb.dat    (0.309) [ 0.989, 0.304, 0.028 ] 
 875 Int350_7_B10880001_MSE.pdb.dat    (0.301) [ 0.944, 0.298, 0.028 ] 
1403 Int300_8_B10790001_MSE.pdb.dat    (0.115) [ 0.989, 0.124, 0.054 ] 
1801 Basic320_1_B10240001_MSE.pdb.dat    (0.091) [ 0.022, 0.089, 0.002 ] 
83 Ensemble_score =  1.940 z-score 1.177 Chi = 1.940 c1 = 1.045 c2 = 0.755
 621 Int300_9_B10900001_MSE.pdb.dat    (0.093) [ 0.256, 0.132, 0.055 ] 
 769 Int325_5_B10890001_MSE.pdb.dat    (0.330) [ 0.989, 0.304, 0.028 ] 
 875 Int350_7_B10880001_MSE.pdb.dat    (0.276) [ 0.944, 0.298, 0.028 ] 
1403 Int300_8_B10790001_MSE.pdb.dat    (0.238) [ 0.989, 0.124, 0.054 ] 
1493 Basic300_8_B10310001_MSE.pdb.dat    (0.062) [ 0.022, 0.064, 0.002 ] 
84 Ensemble_score =  1.941 z-score 1.205 Chi = 1.941 c1 = 1.045 c2 = 0.650
 769 Int325_5_B10890001_MSE.pdb.dat    (0.350) [ 0.989, 0.304, 0.028 ] 
 784 Int350_0_B10570001_MSE.pdb.dat    (0.278) [ 0.322, 0.207, 0.051 ] 
 983 Int350_7_B10860001_MSE.pdb.dat    (0.248) [ 0.044, 0.248, 0.015 ] 
1403 Int300_8_B10790001_MSE.pdb.dat    (0.055) [ 0.989, 0.124, 0.054 ] 
1641 Basic310_4_B10450001_MSE.pdb.dat    (0.068) [ 0.002, 0.068, 1.000 ] 
85 Ensemble_score =  1.941 z-score 1.208 Chi = 1.941 c1 = 1.045 c2 = 0.650
 769 Int325_5_B10890001_MSE.pdb.dat    (0.360) [ 0.989, 0.304, 0.028 ] 
 784 Int350_0_B10570001_MSE.pdb.dat    (0.306) [ 0.322, 0.207, 0.051 ] 
 983 Int350_7_B10860001_MSE.pdb.dat    (0.228) [ 0.044, 0.248, 0.015 ] 
1403 Int300_8_B10790001_MSE.pdb.dat    (0.056) [ 0.989, 0.124, 0.054 ] 
1592 Int350_6_B10640001_MSE.pdb.dat    (0.050) [ 0.002, 0.050, 1.000 ] 
86 Ensemble_score =  1.941 z-score 1.219 Chi = 1.941 c1 = 1.045 c2 = 0.746
 621 Int300_9_B10900001_MSE.pdb.dat    (0.156) [ 0.256, 0.132, 0.055 ] 
 769 Int325_5_B10890001_MSE.pdb.dat    (0.339) [ 0.989, 0.304, 0.028 ] 
 875 Int350_7_B10880001_MSE.pdb.dat    (0.266) [ 0.944, 0.298, 0.028 ] 
1403 Int300_8_B10790001_MSE.pdb.dat    (0.184) [ 0.989, 0.124, 0.054 ] 
1565 Basic300_8_B10180001_MSE.pdb.dat    (0.054) [ 0.033, 0.053, 0.002 ] 
87 Ensemble_score =  1.943 z-score 1.261 Chi = 1.943 c1 = 1.044 c2 = 0.700
 621 Int300_9_B10900001_MSE.pdb.dat    (0.156) [ 0.256, 0.132, 0.055 ] 
 769 Int325_5_B10890001_MSE.pdb.dat    (0.336) [ 0.989, 0.304, 0.028 ] 
 875 Int350_7_B10880001_MSE.pdb.dat    (0.280) [ 0.944, 0.298, 0.028 ] 
1403 Int300_8_B10790001_MSE.pdb.dat    (0.176) [ 0.989, 0.124, 0.054 ] 
2386 Basic350_6_B10660001_MSE.pdb.dat    (0.053) [ 0.022, 0.054, 0.002 ] 
88 Ensemble_score =  1.945 z-score 1.330 Chi = 1.945 c1 = 1.044 c2 = 0.702
 621 Int300_9_B10900001_MSE.pdb.dat    (0.231) [ 0.256, 0.132, 0.055 ] 
 769 Int325_5_B10890001_MSE.pdb.dat    (0.339) [ 0.989, 0.304, 0.028 ] 
 875 Int350_7_B10880001_MSE.pdb.dat    (0.268) [ 0.944, 0.298, 0.028 ] 
1403 Int300_8_B10790001_MSE.pdb.dat    (0.112) [ 0.989, 0.124, 0.054 ] 
2288 Int300_1_B10590001_MSE.pdb.dat    (0.050) [ 0.022, 0.061, 0.011 ] 
89 Ensemble_score =  1.984 z-score 2.401 Chi = 1.984 c1 = 1.047 c2 = 0.755
  13 Basic300_3_B10200001_MSE.pdb.dat    (0.267) [ 0.002, 0.267, 1.000 ] 
 250 Int325_5_B10700001_MSE.pdb.dat    (0.154) [ 0.002, 0.154, 1.000 ] 
 419 Int300_9_B11000001_MSE.pdb.dat    (0.215) [ 0.002, 0.215, 1.000 ] 
1145 Int325_5_B11000001_MSE.pdb.dat    (0.238) [ 0.002, 0.238, 1.000 ] 
1836 Int300_8_B11000001_MSE.pdb.dat    (0.126) [ 0.002, 0.126, 1.000 ] 
