# SAXS profile: number of points = 279, q_min = 0.0165457, q_max = 0.251469, delta_q = 0.000845047841726619
# offset = 0.00000000000000, scaling c = 2.55931267153731e-06, Chi = 1.80891561508179
#  q       exp_intensity   model_intensity
0.01655    149.72100000    157.73989477   
0.01739    145.88900000    153.49469052   
0.01824    142.60200000    149.18311331   
0.01908    139.74500000    144.84413019   
0.01993    136.07000000    140.49237198   
0.02077    132.68100000    136.14920748   
0.02162    129.56200000    131.82786411   
0.02246    126.39900000    127.54184706   
0.02331    121.91200000    123.30181493   
0.02415    117.48200000    119.11964018   
0.02500    113.25500000    115.00496790   
0.02584    110.70100000    110.98712702   
0.02669    106.08800000    107.05787492   
0.02753    102.63700000    103.22459914   
0.02838    99.46050000     99.49213705    
0.02922    95.74980000     95.86625186    
0.03007    92.34920000     92.36330582    
0.03091    88.97020000     88.97531245    
0.03176    86.09570000     85.71427322    
0.03260    84.51800000     82.57095357    
0.03345    81.37050000     79.54467087    
0.03429    77.23880000     76.63568433    
0.03514    74.92990000     73.84232691    
0.03598    72.21520000     71.16649779    
0.03683    69.40170000     68.62381402    
0.03767    67.28110000     66.18915109    
0.03852    65.28210000     63.86788295    
0.03936    62.47080000     61.63826223    
0.04021    59.97240000     59.50548287    
0.04105    57.86920000     57.46616122    
0.04190    55.80730000     55.52795818    
0.04274    53.94820000     53.67899700    
0.04359    52.11380000     51.90810581    
0.04443    50.23070000     50.21091599    
0.04528    48.60430000     48.59067015    
0.04612    47.43720000     47.02866058    
0.04697    45.80730000     45.53130021    
0.04781    44.29550000     44.10055358    
0.04866    42.71190000     42.72250566    
0.04950    41.29670000     41.39355816    
0.05035    39.78250000     40.11103244    
0.05119    38.57080000     38.87738663    
0.05204    37.37560000     37.67900275    
0.05288    36.14650000     36.52508130    
0.05373    35.24420000     35.40868583    
0.05457    34.07950000     34.32576919    
0.05542    32.80910000     33.27504432    
0.05626    31.85770000     32.25960247    
0.05711    30.71710000     31.26902453    
0.05795    29.86650000     30.30863744    
0.05880    29.05250000     29.38001934    
