# SAXS profile: number of points = 279, q_min = 0.0165457, q_max = 0.251469, delta_q = 0.000845047841726619
# offset = 0.00000000000000, scaling c = 2.70263762122909e-06, Chi = 3.62796664237976
#  q       exp_intensity   model_intensity
0.01655    149.72100000    154.64415798   
0.01739    145.88900000    151.14949212   
0.01824    142.60200000    147.55477868   
0.01908    139.74500000    143.89457756   
0.01993    136.07000000    140.17373419   
0.02077    132.68100000    136.40728923   
0.02162    129.56200000    132.61053242   
0.02246    126.39900000    128.79423944   
0.02331    121.91200000    124.96711755   
0.02415    117.48200000    121.13943488   
0.02500    113.25500000    117.31965627   
0.02584    110.70100000    113.52411769   
0.02669    106.08800000    109.75844693   
0.02753    102.63700000    106.03129886   
0.02838    99.46050000     102.34933243   
0.02922    95.74980000     98.72055223    
0.03007    92.34920000     95.16525279    
0.03091    88.97020000     91.67054040    
0.03176    86.09570000     88.25632924    
0.03260    84.51800000     84.92202707    
0.03345    81.37050000     81.67117684    
0.03429    77.23880000     78.50852477    
0.03514    74.92990000     75.43691046    
0.03598    72.21520000     72.46260362    
0.03683    69.40170000     69.60500540    
0.03767    67.28110000     66.84759686    
0.03852    65.28210000     64.20082433    
0.03936    62.47080000     61.64606751    
0.04021    59.97240000     59.19330754    
0.04105    57.86920000     56.84324402    
0.04190    55.80730000     54.60984594    
0.04274    53.94820000     52.48487179    
0.04359    52.11380000     50.45889143    
0.04443    50.23070000     48.52998679    
0.04528    48.60430000     46.70369552    
0.04612    47.43720000     44.96274966    
0.04697    45.80730000     43.31662653    
0.04781    44.29550000     41.77234880    
0.04866    42.71190000     40.31121321    
0.04950    41.29670000     38.92956962    
0.05035    39.78250000     37.62439008    
0.05119    38.57080000     36.39190573    
0.05204    37.37560000     35.23409463    
0.05288    36.14650000     34.14666113    
0.05373    35.24420000     33.12282328    
0.05457    34.07950000     32.15516071    
0.05542    32.80910000     31.24026608    
0.05626    31.85770000     30.37436350    
0.05711    30.71710000     29.55866389    
0.05795    29.86650000     28.78289345    
0.05880    29.05250000     28.05064936    
0.05964    28.60330000     27.35207003    
0.06049    27.81670000     26.68433086    
0.06133    27.15230000     26.04438585    
0.06218    26.41830000     25.43350280    
0.06302    25.77240000     24.84111962    
0.06387    24.68690000     24.27198661    
0.06471    23.59550000     23.72010110    
0.06556    22.60730000     23.18295344    
0.06640    22.10650000     22.66207100    
0.06725    21.50950000     22.14893788    
0.06809    21.22660000     21.64550316    
0.06894    20.66880000     21.15120441    
0.06978    20.24160000     20.66465407    
0.07063    19.59570000     20.18713190    
0.07147    19.11780000     19.71151306    
0.07232    18.53120000     19.24051746    
0.07316    17.87450000     18.77358639    
0.07401    17.77350000     18.31043023    
0.07485    17.09470000     17.85420219    
0.07570    16.25850000     17.39863904    
0.07654    15.92600000     16.94649992    
0.07739    15.57530000     16.49799567    
0.07823    15.12960000     16.05320206    
0.07908    14.70440000     15.61494743    
0.07992    14.15530000     15.17903323    
0.08077    13.59210000     14.74861856    
0.08161    13.34030000     14.32352957    
0.08246    13.08080000     13.90635588    
0.08330    12.77770000     13.49319144    
0.08415    12.57450000     13.08664206    
0.08499    12.00080000     12.68730836    
0.08584    11.56600000     12.29920989    
0.08668    11.32230000     11.91732778    
0.08753    10.93590000     11.54394796    
0.08837    10.50930000     11.17950943    
0.08922    10.30930000     10.82597278    
0.09006    10.31630000     10.48022417    
0.09091    10.07770000     10.14547721    
0.09176    9.64430000      9.82172454     
0.09260    9.37233000      9.50964768     
0.09345    9.19191000      9.20625147     
0.09429    8.94917000      8.91308635     
0.09514    8.68666000      8.63023420     
0.09598    8.52133000      8.35924048     
0.09683    8.30284000      8.09897451     
0.09767    8.07323000      7.84860368     
0.09852    7.74033000      7.60924295     
0.09936    7.56681000      7.37806459     
0.10021    7.43425000      7.15602109     
0.10105    7.12136000      6.94308397     
0.10190    6.95655000      6.74117654     
0.10274    6.69974000      6.54688558     
0.10359    6.39772000      6.36037284     
0.10443    6.17390000      6.18232530     
0.10528    6.15542000      6.01027119     
0.10612    6.03121000      5.84483829     
0.10697    5.89434000      5.68694866     
0.10781    5.70718000      5.53484725     
0.10866    5.57945000      5.38804848     
0.10950    5.37607000      5.24706527     
