# SAXS profile: number of points = 279, q_min = 0.0165457, q_max = 0.251469, delta_q = 0.000845047841726619
# offset = 0.00000000000000, scaling c = 2.45650361265947e-06, Chi = 1.87259197235107
#  q       exp_intensity   model_intensity
0.01655    149.72100000    157.51505712   
0.01739    145.88900000    153.30562567   
0.01824    142.60200000    149.02923368   
0.01908    139.74500000    144.72411969   
0.01993    136.07000000    140.40450883   
0.02077    132.68100000    136.09146896   
0.02162    129.56200000    131.79825045   
0.02246    126.39900000    127.53820728   
0.02331    121.91200000    123.32188073   
0.02415    117.48200000    119.16103407   
0.02500    113.25500000    115.06521775   
0.02584    110.70100000    111.06314821   
0.02669    106.08800000    107.14710957   
0.02753    102.63700000    103.32449366   
0.02838    99.46050000     99.60016628    
0.02922    95.74980000     95.97993450    
0.03007    92.34920000     92.47998313    
0.03091    88.97020000     89.09262844    
0.03176    86.09570000     85.82984455    
0.03260    84.51800000     82.68275646    
0.03345    81.37050000     79.65082559    
0.03429    77.23880000     76.73446881    
0.03514    74.92990000     73.93218452    
0.03598    72.21520000     71.24602038    
0.03683    69.40170000     68.69163775    
0.03767    67.28110000     66.24438164    
0.03852    65.28210000     63.90964095    
0.03936    62.47080000     61.66621157    
0.04021    59.97240000     59.51929837    
0.04105    57.86920000     57.46570700    
0.04190    55.80730000     55.51332080    
0.04274    53.94820000     53.65050267    
0.04359    52.11380000     51.86622779    
0.04443    50.23070000     50.15627583    
0.04528    48.60430000     48.52388678    
0.04612    47.43720000     46.95076769    
0.04697    45.80730000     45.44335416    
0.04781    44.29550000     44.00388556    
0.04866    42.71190000     42.61834169    
0.04950    41.29670000     41.28318019    
0.05035    39.78250000     39.99576889    
0.05119    38.57080000     38.75847050    
0.05204    37.37560000     37.55793627    
0.05288    36.14650000     36.40347403    
0.05373    35.24420000     35.28796437    
0.05457    34.07950000     34.20724788    
0.05542    32.80910000     33.15999039    
0.05626    31.85770000     32.14454737    
0.05711    30.71710000     31.16436319    
0.05795    29.86650000     30.21093459    
0.05880    29.05250000     29.29036896    
0.05964    28.60330000     28.39707400    
0.06049    27.81670000     27.53063897    
0.06133    27.15230000     26.69028257    
0.06218    26.41830000     25.87938907    
0.06302    25.77240000     25.08979792    
0.06387    24.68690000     24.32960947    
0.06471    23.59550000     23.59438247    
0.06556    22.60730000     22.88303514    
0.06640    22.10650000     22.19820360    
0.06725    21.50950000     21.53316274    
0.06809    21.22660000     20.89065280    
0.06894    20.66880000     20.27232725    
0.06978    20.24160000     19.67832739    
0.07063    19.59570000     19.10806165    
0.07147    19.11780000     18.55520542    
0.07232    18.53120000     18.02218315    
0.07316    17.87450000     17.50826040    
0.07401    17.77350000     17.01286808    
0.07485    17.09470000     16.54119764    
0.07570    16.25850000     16.08401733    
0.07654    15.92600000     15.64278544    
0.07739    15.57530000     15.21684638    
0.07823    15.12960000     14.80754167    
0.07908    14.70440000     14.40980921    
0.07992    14.15530000     14.02640703    
0.08077    13.59210000     13.65646575    
0.08161    13.34030000     13.29773846    
0.08246    13.08080000     12.95147477    
0.08330    12.77770000     12.61320460    
0.08415    12.57450000     12.28423625    
0.08499    12.00080000     11.96414303    
0.08584    11.56600000     11.65561352    
0.08668    11.32230000     11.35280183    
0.08753    10.93590000     11.05701611    
0.08837    10.50930000     10.76795563    
0.08922    10.30930000     10.48679730    
0.09006    10.31630000     10.21010576    
0.09091    10.07770000     9.93987121     
0.09176    9.64430000      9.67712658     
0.09260    9.37233000      9.41813242     
0.09345    9.19191000      9.16431301     
