# SAXS profile: number of points = 279, q_min = 0.0165457, q_max = 0.251469, delta_q = 0.000845047841726619
# offset = 0.00000000000000, scaling c = 2.80242691447654e-06, Chi = 1.81958866119385
#  q       exp_intensity   model_intensity
0.01655    149.72100000    157.81948514   
0.01739    145.88900000    153.60393011   
0.01824    142.60200000    149.31897592   
0.01908    139.74500000    145.00454387   
0.01993    136.07000000    140.67477563   
0.02077    132.68100000    136.35075589   
0.02162    129.56200000    132.04584819   
0.02246    126.39900000    127.77344133   
0.02331    121.91200000    123.54411490   
0.02415    117.48200000    119.36968342   
0.02500    113.25500000    115.25974190   
0.02584    110.70100000    111.24300440   
0.02669    106.08800000    107.31194842   
0.02753    102.63700000    103.47403247   
0.02838    99.46050000     99.73420516    
0.02922    95.74980000     96.11287257    
0.03007    92.34920000     92.58374968    
0.03091    88.97020000     89.18082937    
0.03176    86.09570000     85.90270922    
0.03260    84.51800000     82.74059076    
0.03345    81.37050000     79.69402918    
0.03429    77.23880000     76.76353531    
0.03514    74.92990000     73.94768569    
0.03598    72.21520000     71.24862935    
0.03683    69.40170000     68.68225229    
0.03767    67.28110000     66.23385077    
0.03852    65.28210000     63.87947331    
0.03936    62.47080000     61.62669530    
0.04021    59.97240000     59.47141236    
0.04105    57.86920000     57.41047469    
0.04190    55.80730000     55.45193827    
0.04274    53.94820000     53.58410294    
0.04359    52.11380000     51.79586604    
0.04443    50.23070000     50.09057796    
0.04528    48.60430000     48.44918736    
0.04612    47.43720000     46.87514010    
0.04697    45.80730000     45.36780473    
0.04781    44.29550000     43.92945798    
0.04866    42.71190000     42.54585253    
0.04950    41.29670000     41.21338360    
0.05035    39.78250000     39.93533211    
0.05119    38.57080000     38.69640487    
0.05204    37.37560000     37.50035728    
0.05288    36.14650000     36.35087838    
0.05373    35.24420000     35.24067643    
0.05457    34.07950000     34.16548755    
0.05542    32.80910000     33.12893256    
0.05626    31.85770000     32.11904455    
0.05711    30.71710000     31.13994958    
0.05795    29.86650000     30.19204561    
0.05880    29.05250000     29.27675323    
0.05964    28.60330000     28.38842678    
0.06049    27.81670000     27.53082068    
0.06133    27.15230000     26.69453839    
0.06218    26.41830000     25.88354951    
0.06302    25.77240000     25.09717876    
0.06387    24.68690000     24.33955986    
0.06471    23.59550000     23.60995997    
0.06556    22.60730000     22.89991457    
0.06640    22.10650000     22.21260483    
0.06725    21.50950000     21.54780755    
0.06809    21.22660000     20.90498267    
0.06894    20.66880000     20.28890386    
0.06978    20.24160000     19.69333722    
0.07063    19.59570000     19.11827104    
0.07147    19.11780000     18.56305770    
0.07232    18.53120000     18.03014228    
0.07316    17.87450000     17.51310773    
0.07401    17.77350000     17.01434524    
0.07485    17.09470000     16.53664661    
0.07570    16.25850000     16.07583046    
0.07654    15.92600000     15.63339150    
0.07739    15.57530000     15.20371225    
0.07823    15.12960000     14.78854399    
0.07908    14.70440000     14.38732599    
0.07992    14.15530000     14.00289063    
0.08077    13.59210000     13.62990153    
0.08161    13.34030000     13.26842866    
0.08246    13.08080000     12.91781927    
0.08330    12.77770000     12.57959775    
0.08415    12.57450000     12.24900419    
0.08499    12.00080000     11.92771618    
0.08584    11.56600000     11.61677653    
0.08668    11.32230000     11.31563978    
0.08753    10.93590000     11.02012292    
0.08837    10.50930000     10.73178572    
0.08922    10.30930000     10.45193128    
0.09006    10.31630000     10.17684268    
0.09091    10.07770000     9.90866727     
0.09176    9.64430000      9.64690761     
0.09260    9.37233000      9.39230985     
0.09345    9.19191000      9.14159995     
0.09429    8.94917000      8.89615777     
0.09514    8.68666000      8.65737322     
0.09598    8.52133000      8.42231823     
0.09683    8.30284000      8.19324514     
0.09767    8.07323000      7.96904133     
0.09852    7.74033000      7.75101035     
0.09936    7.56681000      7.53642182     
0.10021    7.43425000      7.32648263     
0.10105    7.12136000      7.12261116     
0.10190    6.95655000      6.92292475     
0.10274    6.69974000      6.72822293     
0.10359    6.39772000      6.53926139     
0.10443    6.17390000      6.35377674     
0.10528    6.15542000      6.17284507     
0.10612    6.03121000      5.99741354     
0.10697    5.89434000      5.82566157     
0.10781    5.70718000      5.65906680     
0.10866    5.57945000      5.49775809     
0.10950    5.37607000      5.33975300     
0.11035    5.15902000      5.18596219     
0.11119    5.02824000      5.03718920     
0.11204    4.87283000      4.89157606     
0.11288    4.75548000      4.75064277     
0.11373    4.61142000      4.61461981     
0.11457    4.48906000      4.48156939     
0.11542    4.35671000      4.35224291     
0.11626    4.19435000      4.22731016     
0.11711    4.10485000      4.10507118     
0.11795    3.87454000      3.98667587     
0.11880    3.82544000      3.87291098     
0.11964    3.74667000      3.76174834     
0.12049    3.64578000      3.65385049     
0.12133    3.60614000      3.54977012     
0.12218    3.44032000      3.44814181     
0.12302    3.32035000      3.35016437     
0.12387    3.16457000      3.25510589     
0.12471    3.03034000      3.16303259     
0.12556    2.97029000      3.07436223     
0.12640    2.95530000      2.98789885     
0.12725    2.86252000      2.90465270     
0.12809    2.79378000      2.82353132     
0.12894    2.72549000      2.74525406     
0.12978    2.60496000      2.67030108     
0.13063    2.55621000      2.59729210     
0.13147    2.47912000      2.52711698     
0.13232    2.38003000      2.45880643     
0.13316    2.32679000      2.39276635     
0.13401    2.26504000      2.32933939     
0.13485    2.25168000      2.26798741     
0.13570    2.14753000      2.20916094     
0.13654    2.06133000      2.15190330     
0.13739    2.06923000      2.09655313     
0.13823    2.07618000      2.04341424     
0.13908    1.97939000      1.99170275     
0.13992    1.86373000      1.94223827     
0.14077    1.84072000      1.89426375     
0.14161    1.84799000      1.84819375     
0.14246    1.75885000      1.80332335     
0.14330    1.71652000      1.75993729     
0.14415    1.64169000      1.71828956     
0.14499    1.62007000      1.67775940     
0.14584    1.65309000      1.63915716     
0.14668    1.60738000      1.60157437     
0.14753    1.52614000      1.56554468     
0.14837    1.52692000      1.53049724     
0.14922    1.50607000      1.49694291     
0.15006    1.42401000      1.46435827     
0.15091    1.42791000      1.43338675     
0.15175    1.40741000      1.40345764     
0.15260    1.38874000      1.37474779     
0.15344    1.38119000      1.34744102     
0.15429    1.32808000      1.32108825     
0.15513    1.26149000      1.29612908     
0.15598    1.20649000      1.27216008     
0.15682    1.26527000      1.24980529     
0.15767    1.32991000      1.22839344     
0.15851    1.30221000      1.20833083     
0.15936    1.23870000      1.18922278     
0.16020    1.18035000      1.17143206     
0.16105    1.17117000      1.15458208     
0.16189    1.18513000      1.13915432     
0.16274    1.14209000      1.12468134     
0.16358    1.12703000      1.11141099     
0.16443    1.15837000      1.09896299     
0.16527    1.14015000      1.08762775     
0.16612    1.06031000      1.07704779     
0.16696    1.02256000      1.06751356     
0.16781    1.01227000      1.05874856     
0.16865    1.05963000      1.05087550     
0.16950    1.06839000      1.04351055     
0.17034    1.06138000      1.03689880     
0.17119    1.03169000      1.03068809     
0.17203    0.99889600      1.02510188     
0.17288    0.95378600      1.01985180     
0.17372    0.94184900      1.01507881     
0.17457    0.97760800      1.01055769     
0.17541    0.93646000      1.00608994     
0.17626    0.91121000      1.00188589     
0.17711    0.96033500      0.99764304     
0.17795    0.94265700      0.99354328     
0.17880    0.88542200      0.98928828     
0.17964    0.90134800      0.98506759     
0.18049    0.93592300      0.98061331     
0.18133    0.96225000      0.97612185     
0.18218    0.90318000      0.97142917     
0.18302    0.92883400      0.96643304     
0.18387    0.95782900      0.96129028     
0.18471    0.93601400      0.95579405     
0.18555    0.90212700      0.95017829     
0.18640    0.87825000      0.94421443     
0.18725    0.86063000      0.93814786     
0.18809    0.80980900      0.93186335     
0.18894    0.82939800      0.92527262     
0.18978    0.84772300      0.91857455     
0.19063    0.85594200      0.91164988     
0.19147    0.84688800      0.90470423     
0.19232    0.80307200      0.89755503     
0.19316    0.76626300      0.89045850     
0.19401    0.83389800      0.88330348     
0.19485    0.84133800      0.87605395     
0.19570    0.81587200      0.86893517     
0.19654    0.80218300      0.86177603     
0.19739    0.77372700      0.85479613     
0.19823    0.79242800      0.84791787     
0.19908    0.80512100      0.84107695     
0.19992    0.78515400      0.83448266     
0.20077    0.77699000      0.82798273     
0.20161    0.76833800      0.82175212     
0.20246    0.73859800      0.81571053     
0.20330    0.78289700      0.80977073     
0.20415    0.76849700      0.80410441     
0.20499    0.80127000      0.79864607     
0.20584    0.77636800      0.79332102     
0.20668    0.78259300      0.78828058     
0.20753    0.74109400      0.78341194     
0.20837    0.69326400      0.77863391     
0.20922    0.70999800      0.77410532     
0.21006    0.72910300      0.76962159     
0.21091    0.70751900      0.76538218     
0.21175    0.74578300      0.76126200     
0.21260    0.69420600      0.75715952     
0.21344    0.68965100      0.75322343     
0.21429    0.76470000      0.74936559     
0.21513    0.77795800      0.74549515     
0.21598    0.76135800      0.74173883     
0.21682    0.76534700      0.73802502     
0.21767    0.78523300      0.73426199     
0.21851    0.72214900      0.73058312     
0.21936    0.73053700      0.72691150     
0.22020    0.70190300      0.72317566     
0.22105    0.65378200      0.71951014     
0.22189    0.70569200      0.71585002     
0.22274    0.73648600      0.71210787     
0.22358    0.69539200      0.70843005     
0.22443    0.67564000      0.70476150     
0.22527    0.76505000      0.70109939     
0.22612    0.78412900      0.69736996     
0.22696    0.77141100      0.69373241     
0.22781    0.74357400      0.69011512     
0.22865    0.71894400      0.68645976     
0.22950    0.72851000      0.68290777     
0.23034    0.72287800      0.67939745     
0.23119    0.70493200      0.67587080     
0.23203    0.70873100      0.67246246     
0.23288    0.65276200      0.66912555     
0.23372    0.62845600      0.66586160     
0.23457    0.65925600      0.66260697     
0.23541    0.68369600      0.65948893     
0.23626    0.70631300      0.65645458     
0.23710    0.67728000      0.65344299     
0.23795    0.63747500      0.65057805     
0.23879    0.61611300      0.64780157     
0.23964    0.63214800      0.64511331     
0.24048    0.65513400      0.64246306     
0.24133    0.70905400      0.63994604     
0.24217    0.71226100      0.63750022     
0.24302    0.70161700      0.63512376     
0.24386    0.69641600      0.63278318     
0.24471    0.69323700      0.63054957     
0.24555    0.64465100      0.62837142     
0.24640    0.62050700      0.62624464     
0.24724    0.65526900      0.62411620     
0.24809    0.66386600      0.62207201     
0.24893    0.70716800      0.62005444     
0.24978    0.71829700      0.61806562     
0.25062    0.67192200      0.61608406     
0.25147    0.65022900      0.61407288     
