# SAXS profile: number of points = 279, q_min = 0.0165457, q_max = 0.251469, delta_q = 0.000845047841726619
# offset = 0.00000000000000, scaling c = 2.63430847311832e-06, Chi = 1.68049287796021
#  q       exp_intensity   model_intensity
0.01655    149.72100000    155.61264736   
0.01739    145.88900000    151.54308499   
0.01824    142.60200000    147.40484070   
0.01908    139.74500000    143.23615377   
0.01993    136.07000000    139.05028986   
0.02077    132.68100000    134.86741269   
0.02162    129.56200000    130.70056745   
0.02246    126.39900000    126.56259675   
0.02331    121.91200000    122.46363409   
0.02415    117.48200000    118.41502653   
0.02500    113.25500000    114.42598170   
0.02584    110.70100000    110.52360349   
0.02669    106.08800000    106.70121043   
0.02753    102.63700000    102.96603635   
0.02838    99.46050000     99.32287942    
0.02922    95.74980000     95.77748669    
0.03007    92.34920000     92.34661267    
0.03091    88.97020000     89.02070489    
0.03176    86.09570000     85.81267723    
0.03260    84.51800000     82.71439425    
0.03345    81.37050000     79.72553338    
0.03429    77.23880000     76.84672569    
0.03514    74.92990000     74.07672132    
0.03598    72.21520000     71.41771396    
0.03683    69.40170000     68.88496743    
0.03767    67.28110000     66.45512903    
0.03852    65.28210000     64.13433602    
0.03936    62.47080000     61.90086766    
0.04021    59.97240000     59.76068852    
0.04105    57.86920000     57.71093146    
0.04190    55.80730000     55.75950242    
0.04274    53.94820000     53.89537711    
0.04359    52.11380000     52.10802194    
0.04443    50.23070000     50.39350271    
0.04528    48.60430000     48.75564418    
0.04612    47.43720000     47.17576444    
0.04697    45.80730000     45.66084294    
0.04781    44.29550000     44.21333632    
0.04866    42.71190000     42.81953361    
0.04950    41.29670000     41.47604304    
0.05035    39.78250000     40.18037263    
0.05119    38.57080000     38.93523884    
0.05204    37.37560000     37.72690256    
0.05288    36.14650000     36.56506486    
0.05373    35.24420000     35.44263951    
0.05457    34.07950000     34.35547058    
0.05542    32.80910000     33.30223467    
0.05626    31.85770000     32.28128399    
0.05711    30.71710000     31.29623542    
0.05795    29.86650000     30.33820837    
0.05880    29.05250000     29.41349426    
0.05964    28.60330000     28.51636913    
0.06049    27.81670000     27.64638086    
0.06133    27.15230000     26.80269369    
0.06218    26.41830000     25.98877814    
0.06302    25.77240000     25.19611241    
0.06387    24.68690000     24.43289114    
0.06471    23.59550000     23.69459322    
0.06556    22.60730000     22.98008769    
0.06640    22.10650000     22.29208845    
0.06725    21.50950000     21.62357958    
0.06809    21.22660000     20.97739135    
0.06894    20.66880000     20.35512576    
0.06978    20.24160000     19.75688874    
