# SAXS profile: number of points = 279, q_min = 0.0165457, q_max = 0.251469, delta_q = 0.000845047841726619
# offset = 0.00000000000000, scaling c = 3.00469657781773e-06, Chi = 1.74860632419586
#  q       exp_intensity   model_intensity
0.01655    149.72100000    156.30187866   
0.01739    145.88900000    152.21742425   
0.01824    142.60200000    148.08393551   
0.01908    139.74500000    143.91667838   
0.01993    136.07000000    139.72836053   
0.02077    132.68100000    135.53894857   
0.02162    129.56200000    131.36184799   
0.02246    126.39900000    127.20988437   
0.02331    121.91200000    123.09321495   
0.02415    117.48200000    119.02325531   
0.02500    113.25500000    115.00927132   
0.02584    110.70100000    111.07785068   
0.02669    106.08800000    107.22329973   
0.02753    102.63700000    103.45308730   
0.02838    99.46050000     99.77226900    
0.02922    95.74980000     96.20208290    
0.03007    92.34920000     92.71508090    
0.03091    88.97020000     89.34528424    
0.03176    86.09570000     86.09207202    
0.03260    84.51800000     82.94785529    
0.03345    81.37050000     79.91267037    
0.03429    77.23880000     76.98752891    
0.03514    74.92990000     74.17154139    
0.03598    72.21520000     71.46731756    
0.03683    69.40170000     68.90166418    
0.03767    67.28110000     66.42925190    
0.03852    65.28210000     64.05837941    
0.03936    62.47080000     61.78680939    
0.04021    59.97240000     59.61098484    
0.04105    57.86920000     57.52829501    
0.04190    55.80730000     55.54730157    
0.04274    53.94820000     53.65700135    
0.04359    52.11380000     51.85495236    
0.04443    50.23070000     50.12062043    
0.04528    48.60430000     48.45919864    
0.04612    47.43720000     46.86660001    
0.04697    45.80730000     45.34254369    
0.04781    44.29550000     43.88985739    
0.04866    42.71190000     42.49410301    
0.04950    41.29670000     41.15820786    
0.05035    39.78250000     39.86646350    
0.05119    38.57080000     38.62239571    
0.05204    37.37560000     37.42356850    
0.05288    36.14650000     36.27398538    
0.05373    35.24420000     35.16597597    
0.05457    34.07950000     34.10042283    
0.05542    32.80910000     33.06477197    
0.05626    31.85770000     32.06269932    
0.05711    30.71710000     31.09294912    
0.05795    29.86650000     30.15578222    
0.05880    29.05250000     29.25243578    
0.05964    28.60330000     28.38135469    
0.06049    27.81670000     27.53268384    
0.06133    27.15230000     26.71002875    
0.06218    26.41830000     25.91280713    
0.06302    25.77240000     25.14014549    
0.06387    24.68690000     24.39978075    
0.06471    23.59550000     23.67923872    
0.06556    22.60730000     22.98131572    
0.06640    22.10650000     22.30530699    
0.06725    21.50950000     21.65086385    
0.06809    21.22660000     21.02072821    
0.06894    20.66880000     20.40945964    
0.06978    20.24160000     19.82056033    
0.07063    19.59570000     19.25088582    
0.07147    19.11780000     18.69977579    
0.07232    18.53120000     18.16978941    
0.07316    17.87450000     17.65427339    
0.07401    17.77350000     17.15577273    
0.07485    17.09470000     16.67688030    
0.07570    16.25850000     16.21637780    
0.07654    15.92600000     15.76799655    
0.07739    15.57530000     15.33394387    
0.07823    15.12960000     14.91350953    
0.07908    14.70440000     14.50862091    
0.07992    14.15530000     14.11505150    
0.08077    13.59210000     13.73460415    
0.08161    13.34030000     13.36522473    
0.08246    13.08080000     13.00852710    
0.08330    12.77770000     12.65972617    
0.08415    12.57450000     12.32047790    
0.08499    12.00080000     11.99047864    
0.08584    11.56600000     11.67282439    
0.08668    11.32230000     11.36133473    
0.08753    10.93590000     11.05755380    
0.08837    10.50930000     10.76124548    
0.08922    10.30930000     10.47383209    
0.09006    10.31630000     10.19153724    
0.09091    10.07770000     9.91667316     
0.09176    9.64430000      9.65042057     
0.09260    9.37233000      9.38863725     
0.09345    9.19191000      9.13289131     
0.09429    8.94917000      8.88298606     
0.09514    8.68666000      8.64036384     
0.09598    8.52133000      8.40203139     
0.09683    8.30284000      8.17037445     
0.09767    8.07323000      7.94551863     
0.09852    7.74033000      7.72470572     
0.09936    7.56681000      7.50919787     
0.10021    7.43425000      7.30012076     
0.10105    7.12136000      7.09509827     
0.10190    6.95655000      6.89602266     
0.10274    6.69974000      6.70355220     
0.10359    6.39772000      6.51489693     
0.10443    6.17390000      6.33120948     
0.10528    6.15542000      6.15347375     
0.10612    6.03121000      5.97938408     
0.10697    5.89434000      5.81028366     
0.10781    5.70718000      5.64657500     
0.10866    5.57945000      5.48833262     
0.10950    5.37607000      5.33348553     
0.11035    5.15902000      5.18386615     
0.11119    5.02824000      5.03749472     
0.11204    4.87283000      4.89520294     
0.11288    4.75548000      4.75841625     
0.11373    4.61142000      4.62480011     
0.11457    4.48906000      4.49489610     
0.11542    4.35671000      4.36938241     
0.11626    4.19435000      4.24658328     
0.11711    4.10485000      4.12706913     
0.11795    3.87454000      4.01192025     
0.11880    3.82544000      3.89971570     
0.11964    3.74667000      3.79058130     
0.12049    3.64578000      3.68513208     
0.12133    3.60614000      3.58190673     
0.12218    3.44032000      3.48214630     
0.12302    3.32035000      3.38448697     
0.12387    3.16457000      3.29000104     
0.12471    3.03034000      3.19877821     
0.12556    2.97029000      3.10949109     
0.12640    2.95530000      3.02322832     
0.12725    2.86252000      2.93879067     
0.12809    2.79378000      2.85670755     
0.12894    2.72549000      2.77766270     
0.12978    2.60496000      2.70061078     
0.13063    2.55621000      2.62621754     
0.13147    2.47912000      2.55344728     
0.13232    2.38003000      2.48276639     
0.13316    2.32679000      2.41458414     
0.13401    2.26504000      2.34792699     
0.13485    2.25168000      2.28397165     
0.13570    2.14753000      2.22155702     
0.13654    2.06133000      2.16097844     
0.13739    2.06923000      2.10258412     
0.13823    2.07618000      2.04554319     
0.13908    1.97939000      1.99059606     
0.13992    1.86373000      1.93713259     
0.14077    1.84072000      1.88583164     
0.14161    1.84799000      1.83575550     
0.14246    1.75885000      1.78756997     
0.14330    1.71652000      1.74057173     
0.14415    1.64169000      1.69507150     
0.14499    1.62007000      1.65138020     
0.14584    1.65309000      1.60914455     
0.14668    1.60738000      1.56862373     
0.14753    1.52614000      1.52922161     
0.14837    1.52692000      1.49148876     
0.14922    1.50607000      1.45486677     
0.15006    1.42401000      1.41989082     
0.15091    1.42791000      1.38621604     
0.15175    1.40741000      1.35426156     
0.15260    1.38874000      1.32345782     
0.15344    1.38119000      1.29424469     
0.15429    1.32808000      1.26616499     
0.15513    1.26149000      1.23966807     
0.15598    1.20649000      1.21434790     
0.15682    1.26527000      1.19065781     
0.15767    1.32991000      1.16849493     
0.15851    1.30221000      1.14746672     
0.15936    1.23870000      1.12794977     
0.16020    1.18035000      1.10954530     
0.16105    1.17117000      1.09261191     
0.16189    1.18513000      1.07693440     
0.16274    1.14209000      1.06272685     
0.16358    1.12703000      1.04953272     
0.16443    1.15837000      1.03763921     
0.16527    1.14015000      1.02683483     
0.16612    1.06031000      1.01692486     
0.16696    1.02256000      1.00819474     
0.16781    1.01227000      1.00039014     
0.16865    1.05963000      0.99359590     
0.16950    1.06839000      0.98742783     
0.17034    1.06138000      0.98212173     
0.17119    1.03169000      0.97732572     
0.17203    0.99889600      0.97325495     
0.17288    0.95378600      0.96963381     
0.17372    0.94184900      0.96657968     
0.17457    0.97760800      0.96373115     
0.17541    0.93646000      0.96127723     
0.17626    0.91121000      0.95889751     
0.17711    0.96033500      0.95679775     
0.17795    0.94265700      0.95477494     
0.17880    0.88542200      0.95265282     
0.17964    0.90134800      0.95060276     
0.18049    0.93592300      0.94835209     
0.18133    0.96225000      0.94608778     
0.18218    0.90318000      0.94351920     
0.18302    0.92883400      0.94089536     
0.18387    0.95782900      0.93799599     
0.18471    0.93601400      0.93473531     
0.18555    0.90212700      0.93133329     
0.18640    0.87825000      0.92755337     
0.18725    0.86063000      0.92363281     
0.18809    0.80980900      0.91933503     
0.18894    0.82939800      0.91489571     
0.18978    0.84772300      0.91016644     
0.19063    0.85594200      0.90513964     
0.19147    0.84688800      0.90001760     
0.19232    0.80307200      0.89460787     
0.19316    0.76626300      0.88916826     
0.19401    0.83389800      0.88358086     
0.19485    0.84133800      0.87778498     
0.19570    0.81587200      0.87202391     
0.19654    0.80218300      0.86612185     
0.19739    0.77372700      0.86030448     
0.19823    0.79242800      0.85449292     
0.19908    0.80512100      0.84861702     
0.19992    0.78515400      0.84288795     
0.20077    0.77699000      0.83724389     
0.20161    0.76833800      0.83159160     
0.20246    0.73859800      0.82614012     
0.20330    0.78289700      0.82070599     
0.20415    0.76849700      0.81547338     
0.20499    0.80127000      0.81037710     
0.20584    0.77636800      0.80533419     
0.20668    0.78259300      0.80052096     
0.20753    0.74109400      0.79582719     
0.20837    0.69326400      0.79117570     
0.20922    0.70999800      0.78673748     
0.21006    0.72910300      0.78238895     
0.21091    0.70751900      0.77808500     
0.21175    0.74578300      0.77396335     
0.21260    0.69420600      0.76992181     
0.21344    0.68965100      0.76587201     
0.21429    0.76470000      0.76197362     
0.21513    0.77795800      0.75813712     
