# SAXS profile: number of points = 279, q_min = 0.0165457, q_max = 0.251469, delta_q = 0.000845047841726619
# offset = 0.00000000000000, scaling c = 2.44437232600364e-06, Chi = 3.71010494232178
#  q       exp_intensity   model_intensity
0.01655    149.72100000    158.13673194   
0.01739    145.88900000    154.42329889   
0.01824    142.60200000    150.61086316   
0.01908    139.74500000    146.73397689   
0.01993    136.07000000    142.79877343   
0.02077    132.68100000    138.82172459   
0.02162    129.56200000    134.81869303   
0.02246    126.39900000    130.80131819   
0.02331    121.91200000    126.77902790   
0.02415    117.48200000    122.76285650   
0.02500    113.25500000    118.76193711   
0.02584    110.70100000    114.79511782   
0.02669    106.08800000    110.86684535   
0.02753    102.63700000    106.98620763   
0.02838    99.46050000     103.16016548   
0.02922    95.74980000     99.39702469    
0.03007    92.34920000     95.70272361    
0.03091    88.97020000     92.10855775    
0.03176    86.09570000     88.59228701    
0.03260    84.51800000     85.16594746    
0.03345    81.37050000     81.83294185    
0.03429    77.23880000     78.59785305    
0.03514    74.92990000     75.46326011    
0.03598    72.21520000     72.43539273    
0.03683    69.40170000     69.53467126    
0.03767    67.28110000     66.74233548    
0.03852    65.28210000     64.05854407    
0.03936    62.47080000     61.49298920    
0.04021    59.97240000     59.02697960    
0.04105    57.86920000     56.66982859    
0.04190    55.80730000     54.43563774    
0.04274    53.94820000     52.31496838    
0.04359    52.11380000     50.29737087    
0.04443    50.23070000     48.38033611    
0.04528    48.60430000     46.56169961    
0.04612    47.43720000     44.84454591    
0.04697    45.80730000     43.21734536    
0.04781    44.29550000     41.69320614    
0.04866    42.71190000     40.25260372    
0.04950    41.29670000     38.89141280    
0.05035    39.78250000     37.60615349    
0.05119    38.57080000     36.39264688    
0.05204    37.37560000     35.24719131    
0.05288    36.14650000     34.18037022    
0.05373    35.24420000     33.16991891    
0.05457    34.07950000     32.21327642    
0.05542    32.80910000     31.30684580    
0.05626    31.85770000     30.44669946    
0.05711    30.71710000     29.62943722    
0.05795    29.86650000     28.85773295    
0.05880    29.05250000     28.12193299    
0.05964    28.60330000     27.41690062    
0.06049    27.81670000     26.73987549    
0.06133    27.15230000     26.08791668    
0.06218    26.41830000     25.45856160    
0.06302    25.77240000     24.85280225    
0.06387    24.68690000     24.26401693    
0.06471    23.59550000     23.69050356    
0.06556    22.60730000     23.13006054    
0.06640    22.10650000     22.58101076    
0.06725    21.50950000     22.04211997    
0.06809    21.22660000     21.51518624    
0.06894    20.66880000     20.99359084    
0.06978    20.24160000     20.47956092    
0.07063    19.59570000     19.97159189    
0.07147    19.11780000     19.46913304    
0.07232    18.53120000     18.97477645    
0.07316    17.87450000     18.48257615    
0.07401    17.77350000     17.99535939    
0.07485    17.09470000     17.51409856    
0.07570    16.25850000     17.03810345    
0.07654    15.92600000     16.56990321    
0.07739    15.57530000     16.10490879    
0.07823    15.12960000     15.64584020    
0.07908    14.70440000     15.19318979    
0.07992    14.15530000     14.75028102    
0.08077    13.59210000     14.31339785    
0.08161    13.34030000     13.88437297    
0.08246    13.08080000     13.46359590    
0.08330    12.77770000     13.05355343    
0.08415    12.57450000     12.65056930    
0.08499    12.00080000     12.25721741    
0.08584    11.56600000     11.87592776    
0.08668    11.32230000     11.50500709    
0.08753    10.93590000     11.14629578    
0.08837    10.50930000     10.79664845    
0.08922    10.30930000     10.45789371    
0.09006    10.31630000     10.13023800    
0.09091    10.07770000     9.81658297     
0.09176    9.64430000      9.51359354     
0.09260    9.37233000      9.22163833     
0.09345    9.19191000      8.94064597     
0.09429    8.94917000      8.67172604     
0.09514    8.68666000      8.41206896     
0.09598    8.52133000      8.16304692     
0.09683    8.30284000      7.92725817     
0.09767    8.07323000      7.69980031     
0.09852    7.74033000      7.48164810     
0.09936    7.56681000      7.27235834     
0.10021    7.43425000      7.07256334     
0.10105    7.12136000      6.87988363     
0.10190    6.95655000      6.69598447     
0.10274    6.69974000      6.51965628     
0.10359    6.39772000      6.35091007     
0.10443    6.17390000      6.18736198     
0.10528    6.15542000      6.02957732     
0.10612    6.03121000      5.87802354     
0.10697    5.89434000      5.73074315     
0.10781    5.70718000      5.58867826     
0.10866    5.57945000      5.45146848     
0.10950    5.37607000      5.31706783     
0.11035    5.15902000      5.18604576     
0.11119    5.02824000      5.05810811     
0.11204    4.87283000      4.93373826     
0.11288    4.75548000      4.81154199     
0.11373    4.61142000      4.69175204     
0.11457    4.48906000      4.57475857     
0.11542    4.35671000      4.45896032     
