# SAXS profile: number of points = 279, q_min = 0.0165457, q_max = 0.251469, delta_q = 0.000845047841726619
# offset = 0.00000000000000, scaling c = 2.80141782684463e-06, Chi = 1.81578719615936
#  q       exp_intensity   model_intensity
0.01655    149.72100000    157.78558916   
0.01739    145.88900000    153.57703781   
0.01824    142.60200000    149.29878481   
0.01908    139.74500000    144.99070119   
0.01993    136.07000000    140.66683927   
0.02077    132.68100000    136.34822204   
0.02162    129.56200000    132.04823132   
0.02246    126.39900000    127.78023100   
0.02331    121.91200000    123.55478304   
0.02415    117.48200000    119.38368643   
0.02500    113.25500000    115.27652224   
0.02584    110.70100000    111.26188474   
0.02669    106.08800000    107.33237984   
0.02753    102.63700000    103.49547632   
0.02838    99.46050000     99.75613988    
0.02922    95.74980000     96.13480388    
0.03007    92.34920000     92.60519249    
0.03091    88.97020000     89.20128338    
0.03176    86.09570000     85.92173613    
0.03260    84.51800000     82.75783232    
0.03345    81.37050000     79.70916521    
0.03429    77.23880000     76.77628760    
0.03514    74.92990000     73.95781876    
0.03598    72.21520000     71.25594689    
0.03683    69.40170000     68.68659335    
0.03767    67.28110000     66.23513832    
0.03852    65.28210000     63.87766499    
0.03936    62.47080000     61.62179496    
0.04021    59.97240000     59.46346304    
0.04105    57.86920000     57.39955633    
0.04190    55.80730000     55.43819112    
0.04274    53.94820000     53.56770177    
0.04359    52.11380000     51.77700422    
0.04443    50.23070000     50.06947065    
0.04528    48.60430000     48.42607325    
0.04612    47.43720000     46.85027458    
0.04697    45.80730000     45.34147137    
0.04781    44.29550000     43.90198909    
0.04866    42.71190000     42.51753589    
0.04950    41.29670000     41.18450973    
0.05035    39.78250000     39.90618578    
0.05119    38.57080000     38.66727120    
0.05204    37.37560000     37.47151143    
0.05288    36.14650000     36.32262639    
0.05373    35.24420000     35.21327323    
0.05457    34.07950000     34.13915755    
0.05542    32.80910000     33.10387837    
0.05626    31.85770000     32.09545534    
0.05711    30.71710000     31.11798919    
0.05795    29.86650000     30.17186373    
0.05880    29.05250000     29.25847591    
0.05964    28.60330000     28.37213722    
0.06049    27.81670000     27.51657421    
0.06133    27.15230000     26.68237269    
0.06218    26.41830000     25.87347787    
0.06302    25.77240000     25.08919080    
0.06387    24.68690000     24.33361477    
0.06471    23.59550000     23.60599432    
0.06556    22.60730000     22.89785161    
0.06640    22.10650000     22.21235204    
0.06725    21.50950000     21.54925729    
0.06809    21.22660000     20.90801438    
0.06894    20.66880000     20.29337386    
0.06978    20.24160000     19.69908271    
0.07063    19.59570000     19.12514169    
0.07147    19.11780000     18.57089901    
0.07232    18.53120000     18.03879815    
0.07316    17.87450000     17.52241933    
0.07401    17.77350000     17.02415544    
0.07485    17.09470000     16.54676847    
0.07570    16.25850000     16.08611287    
0.07654    15.92600000     15.64369348    
0.07739    15.57530000     15.21389746    
0.07823    15.12960000     14.79848473    
0.07908    14.70440000     14.39690170    
0.07992    14.15530000     14.01198217    
0.08077    13.59210000     13.63840162    
0.08161    13.34030000     13.27625366    
0.08246    13.08080000     12.92489699    
0.08330    12.77770000     12.58586813    
0.08415    12.57450000     12.25441609    
0.08499    12.00080000     11.93223211    
0.08584    11.56600000     11.62036469    
0.08668    11.32230000     11.31829042    
0.08753    10.93590000     11.02183539    
0.08837    10.50930000     10.73256878    
0.08922    10.30930000     10.45180218    
0.09006    10.31630000     10.17582837    
0.09091    10.07770000     9.90680932     
0.09176    9.64430000      9.64425569     
0.09260    9.37233000      9.38891570     
0.09345    9.19191000      9.13752271     
0.09429    8.94917000      8.89146104     
0.09514    8.68666000      8.65212393     
0.09598    8.52133000      8.41659099     
0.09683    8.30284000      8.18712938     
0.09767    8.07323000      7.96261539     
0.09852    7.74033000      7.74435256     
0.09936    7.56681000      7.52961294     
0.10021    7.43425000      7.31960193     
0.10105    7.12136000      7.11573633     
0.10190    6.95655000      6.91614767     
0.10274    6.69974000      6.72162482     
0.10359    6.39772000      6.53291368     
0.10443    6.17390000      6.34775098     
0.10528    6.15542000      6.16720859     
0.10612    6.03121000      5.99222903     
0.10697    5.89434000      5.82099133     
0.10781    5.70718000      5.65497529     
0.10866    5.57945000      5.49429182     
0.10950    5.37607000      5.33695645     
0.11035    5.15902000      5.18387383     
0.11119    5.02824000      5.03584115     
0.11204    4.87283000      4.89099651     
0.11288    4.75548000      4.75085502     
0.11373    4.61142000      4.61563869     
0.11457    4.48906000      4.48340280     
0.11542    4.35671000      4.35489284     
0.11626    4.19435000      4.23077252     
0.11711    4.10485000      4.10933766     
0.11795    3.87454000      3.99173077     
0.11880    3.82544000      3.87872699     
0.11964    3.74667000      3.76829871     
0.12049    3.64578000      3.66110268     
0.12133    3.60614000      3.55768708     
0.12218    3.44032000      3.45668231     
0.12302    3.32035000      3.35928307     
0.12387    3.16457000      3.26474163     
0.12471    3.03034000      3.17313104     
0.12556    2.97029000      3.08486665     
0.12640    2.95530000      2.99874911     
0.12725    2.86252000      2.91578822     
0.12809    2.79378000      2.83488853     
0.12894    2.72549000      2.75676155     
0.12978    2.60496000      2.68188598     
0.13063    2.55621000      2.60888836     
0.13147    2.47912000      2.53866001     
0.13232    2.38003000      2.47023043     
0.13316    2.32679000      2.40400763     
0.13401    2.26504000      2.34033705     
0.13485    2.25168000      2.27866711     
0.13570    2.14753000      2.21946670     
0.13654    2.06133000      2.16177997     
0.13739    2.06923000      2.10594936     
0.13823    2.07618000      2.05228292     
0.13908    1.97939000      1.99999896     
0.13992    1.86373000      1.94991700     
0.14077    1.84072000      1.90128562     
0.14161    1.84799000      1.85452879     
0.14246    1.75885000      1.80894485     
0.14330    1.71652000      1.76482340     
0.14415    1.64169000      1.72242284     
0.14499    1.62007000      1.68112600     
0.14584    1.65309000      1.64174707     
0.14668    1.60738000      1.60338580     
0.14753    1.52614000      1.56657954     
0.14837    1.52692000      1.53076122     
0.14922    1.50607000      1.49644500     
0.15006    1.42401000      1.46311205     
0.15091    1.42791000      1.43141253     
0.15175    1.40741000      1.40077877     
0.15260    1.38874000      1.37138975     
0.15344    1.38119000      1.34343122     
0.15429    1.32808000      1.31645838     
0.15513    1.26149000      1.29091085     
0.15598    1.20649000      1.26639020     
0.15682    1.26527000      1.24352686     
0.15767    1.32991000      1.22164673     
0.15851    1.30221000      1.20115442     
0.15936    1.23870000      1.18165889     
0.16020    1.18035000      1.16352078     
0.16105    1.17117000      1.14636590     
0.16189    1.18513000      1.13068106     
0.16274    1.14209000      1.11599680     
0.16358    1.12703000      1.10255483     
0.16443    1.15837000      1.08997716     
0.16527    1.14015000      1.07855016     
0.16612    1.06031000      1.06791919     
0.16696    1.02256000      1.05837106     
0.16781    1.01227000      1.04963687     
0.16865    1.05963000      1.04182626     
0.16950    1.06839000      1.03455794     
0.17034    1.06138000      1.02807181     
0.17119    1.03169000      1.02201762     
0.17203    0.99889600      1.01661325     
0.17288    0.95378600      1.01157540     
0.17372    0.94184900      1.00703589     
0.17457    0.97760800      1.00276874     
0.17541    0.93646000      0.99857452     
0.17626    0.91121000      0.99465793     
0.17711    0.96033500      0.99071835     
0.17795    0.94265700      0.98693317     
0.17880    0.88542200      0.98300512     
0.17964    0.90134800      0.97911658     
0.18049    0.93592300      0.97500157     
0.18133    0.96225000      0.97085163     
0.18218    0.90318000      0.96650212     
0.18302    0.92883400      0.96185095     
0.18387    0.95782900      0.95704987     
0.18471    0.93601400      0.95189354     
0.18555    0.90212700      0.94661162     
0.18640    0.87825000      0.94097732     
0.18725    0.86063000      0.93523220     
0.18809    0.80980900      0.92926173     
0.18894    0.82939800      0.92297657     
0.18978    0.84772300      0.91657263     
0.19063    0.85594200      0.90993308     
0.19147    0.84688800      0.90326110     
0.19232    0.80307200      0.89637582     
0.19316    0.76626300      0.88953184     
0.19401    0.83389800      0.88261839     
0.19485    0.84133800      0.87559824     
0.19570    0.81587200      0.86869767     
0.19654    0.80218300      0.86174748     
0.19739    0.77372700      0.85496593     
0.19823    0.79242800      0.84827636     
0.19908    0.80512100      0.84161613     
0.19992    0.78515400      0.83519336     
0.20077    0.77699000      0.82885718     
0.20161    0.76833800      0.82278381     
0.20246    0.73859800      0.81689341     
0.20330    0.78289700      0.81110012     
0.20415    0.76849700      0.80557671     
0.20499    0.80127000      0.80025776     
0.20584    0.77636800      0.79506962     
0.20668    0.78259300      0.79016432     
0.20753    0.74109400      0.78543022     
0.20837    0.69326400      0.78078710     
0.20922    0.70999800      0.77639427     
0.21006    0.72910300      0.77204802     
0.21091    0.70751900      0.76794781     
0.21175    0.74578300      0.76397026     
0.21260    0.69420600      0.76001328     
0.21344    0.68965100      0.75622634     
0.21429    0.76470000      0.75252142     
0.21513    0.77795800      0.74880740     
0.21598    0.76135800      0.74521249     
0.21682    0.76534700      0.74166453     
0.21767    0.78523300      0.73807093     
0.21851    0.72214900      0.73456556     
0.21936    0.73053700      0.73107111     
0.22020    0.70190300      0.72751550     
0.22105    0.65378200      0.72403360     
0.22189    0.70569200      0.72056004     
0.22274    0.73648600      0.71700585     
0.22358    0.69539200      0.71351764     
0.22443    0.67564000      0.71003937     
0.22527    0.76505000      0.70656778     
0.22612    0.78412900      0.70302839     
0.22696    0.77141100      0.69957960     
0.22781    0.74357400      0.69614853     
0.22865    0.71894400      0.69267645     
0.22950    0.72851000      0.68930491     
0.23034    0.72287800      0.68597098     
0.23119    0.70493200      0.68261542     
0.23203    0.70873100      0.67937344     
0.23288    0.65276200      0.67619574     
0.23372    0.62845600      0.67308392     
0.23457    0.65925600      0.66997332     
0.23541    0.68369600      0.66699219     
0.23626    0.70631300      0.66408666     
0.23710    0.67728000      0.66119465     
0.23795    0.63747500      0.65844061     
0.23879    0.61611300      0.65576399     
0.23964    0.63214800      0.65316613     
0.24048    0.65513400      0.65059577     
0.24133    0.70905400      0.64814966     
0.24217    0.71226100      0.64576498     
0.24302    0.70161700      0.64343915     
0.24386    0.69641600      0.64113618     
0.24471    0.69323700      0.63893132     
0.24555    0.64465100      0.63677175     
0.24640    0.62050700      0.63465371     
0.24724    0.65526900      0.63252376     
0.24809    0.66386600      0.63046953     
0.24893    0.70716800      0.62843192     
0.24978    0.71829700      0.62641292     
0.25062    0.67192200      0.62439277     
0.25147    0.65022900      0.62233394     
