# SAXS profile: number of points = 279, q_min = 0.0165457, q_max = 0.251469, delta_q = 0.000845047841726619
# offset = 0.00000000000000, scaling c = 2.80931916828035e-06, Chi = 1.83102071285248
#  q       exp_intensity   model_intensity
0.01655    149.72100000    156.37720660   
0.01739    145.88900000    152.32439890   
0.01824    142.60200000    148.19792527   
0.01908    139.74500000    144.03669759   
0.01993    136.07000000    139.85322656   
0.02077    132.68100000    135.66737973   
0.02162    129.56200000    131.49264920   
0.02246    126.39900000    127.34183468   
0.02331    121.91200000    123.22507608   
0.02415    117.48200000    119.15378319   
0.02500    113.25500000    115.13722945   
0.02584    110.70100000    111.20177961   
0.02669    106.08800000    107.34204766   
0.02753    102.63700000    103.56556381   
0.02838    99.46050000     99.87745132    
0.02922    95.74980000     96.29849798    
0.03007    92.34920000     92.80240516    
0.03091    88.97020000     89.42266154    
0.03176    86.09570000     86.15881667    
0.03260    84.51800000     83.00346024    
0.03345    81.37050000     79.95674017    
0.03429    77.23880000     77.01978875    
0.03514    74.92990000     74.19182986    
0.03598    72.21520000     71.47558580    
0.03683    69.40170000     68.88714973    
0.03767    67.28110000     66.41361460    
0.03852    65.28210000     64.03145658    
0.03936    62.47080000     61.74905270    
0.04021    59.97240000     59.56293944    
0.04105    57.86920000     57.47059600    
0.04190    55.80730000     55.48078808    
0.04274    53.94820000     53.58255437    
0.04359    52.11380000     51.76525209    
0.04443    50.23070000     50.03271001    
0.04528    48.60430000     48.36614245    
0.04612    47.43720000     46.76938692    
0.04697    45.80730000     45.24224557    
0.04781    44.29550000     43.78767067    
0.04866    42.71190000     42.39104564    
0.04950    41.29670000     41.04884411    
0.05035    39.78250000     39.76440218    
0.05119    38.57080000     38.52237136    
0.05204    37.37560000     37.32647913    
0.05288    36.14650000     36.18081115    
0.05373    35.24420000     35.07752005    
0.05457    34.07950000     34.01197156    
0.05542    32.80910000     32.98756946    
0.05626    31.85770000     31.99208888    
0.05711    30.71710000     31.02940760    
0.05795    29.86650000     30.09973919    
0.05880    29.05250000     29.20422243    
0.05964    28.60330000     28.33665722    
0.06049    27.81670000     27.50050888    
0.06133    27.15230000     26.68607054    
0.06218    26.41830000     25.89704194    
0.06302    25.77240000     25.13247956    
