0 Ensemble_score =  1.683 z-score -3.115 Chi = 1.683 c1 = 1.044 c2 = 0.453
 769 Int325_5_B10890001_MSE.pdb.dat    (0.394) [ 0.420, 0.299, 0.108 ] 
 784 Int350_0_B10570001_MSE.pdb.dat    (0.335) [ 0.040, 0.258, 0.106 ] 
 992 Int350_7_B10950001_MSE.pdb.dat    (0.192) [ 0.042, 0.257, 0.046 ] 
1729 Int300_8_B10990001_MSE.pdb.dat    (0.079) [ 0.079, 0.112, 0.049 ] 
15 Ensemble_score =  1.848 z-score -2.129 Chi = 1.848 c1 = 1.044 c2 = 0.661
 769 Int325_5_B10890001_MSE.pdb.dat    (0.376) [ 0.420, 0.299, 0.108 ] 
 784 Int350_0_B10570001_MSE.pdb.dat    (0.335) [ 0.040, 0.258, 0.106 ] 
 992 Int350_7_B10950001_MSE.pdb.dat    (0.221) [ 0.042, 0.257, 0.046 ] 
2143 Int300_2_B10470001_MSE.pdb.dat    (0.068) [ 0.024, 0.098, 0.053 ] 
16 Ensemble_score =  1.849 z-score -2.126 Chi = 1.849 c1 = 1.042 c2 = 0.726
 769 Int325_5_B10890001_MSE.pdb.dat    (0.323) [ 0.420, 0.299, 0.108 ] 
 911 Int300_8_B10730001_MSE.pdb.dat    (0.304) [ 0.059, 0.228, 0.070 ] 
 992 Int350_7_B10950001_MSE.pdb.dat    (0.308) [ 0.042, 0.257, 0.046 ] 
2143 Int300_2_B10470001_MSE.pdb.dat    (0.065) [ 0.024, 0.098, 0.053 ] 
17 Ensemble_score =  1.856 z-score -2.081 Chi = 1.856 c1 = 1.044 c2 = 0.669
 769 Int325_5_B10890001_MSE.pdb.dat    (0.327) [ 0.420, 0.299, 0.108 ] 
 911 Int300_8_B10730001_MSE.pdb.dat    (0.263) [ 0.059, 0.228, 0.070 ] 
 936 Int350_7_B10910001_MSE.pdb.dat    (0.317) [ 0.022, 0.242, 0.044 ] 
2198 Int300_2_B10530001_MSE.pdb.dat    (0.093) [ 0.015, 0.130, 0.039 ] 
18 Ensemble_score =  1.859 z-score -2.064 Chi = 1.859 c1 = 1.044 c2 = 0.653
 442 Int300_9_B10790001_MSE.pdb.dat    (0.241) [ 0.036, 0.258, 0.080 ] 
 769 Int325_5_B10890001_MSE.pdb.dat    (0.346) [ 0.420, 0.299, 0.108 ] 
 983 Int350_7_B10860001_MSE.pdb.dat    (0.280) [ 0.132, 0.255, 0.042 ] 
2198 Int300_2_B10530001_MSE.pdb.dat    (0.133) [ 0.015, 0.130, 0.039 ] 
19 Ensemble_score =  1.860 z-score -2.062 Chi = 1.860 c1 = 1.043 c2 = 0.669
 769 Int325_5_B10890001_MSE.pdb.dat    (0.291) [ 0.420, 0.299, 0.108 ] 
 911 Int300_8_B10730001_MSE.pdb.dat    (0.304) [ 0.059, 0.228, 0.070 ] 
 992 Int350_7_B10950001_MSE.pdb.dat    (0.335) [ 0.042, 0.257, 0.046 ] 
1957 Basic320_0_B10380001_MSE.pdb.dat    (0.070) [ 0.000, 0.070, 1.000 ] 
20 Ensemble_score =  1.861 z-score -2.050 Chi = 1.861 c1 = 1.045 c2 = 0.606
 488 Int300_9_B10970001_MSE.pdb.dat    (0.185) [ 0.025, 0.238, 0.093 ] 
 769 Int325_5_B10890001_MSE.pdb.dat    (0.333) [ 0.420, 0.299, 0.108 ] 
 875 Int350_7_B10880001_MSE.pdb.dat    (0.271) [ 0.022, 0.241, 0.040 ] 
1135 Int300_8_B10760001_MSE.pdb.dat    (0.210) [ 0.043, 0.180, 0.082 ] 
21 Ensemble_score =  1.867 z-score -2.018 Chi = 1.867 c1 = 1.045 c2 = 0.653
 708 Int300_8_B10700001_MSE.pdb.dat    (0.305) [ 0.037, 0.233, 0.073 ] 
 769 Int325_5_B10890001_MSE.pdb.dat    (0.314) [ 0.420, 0.299, 0.108 ] 
 983 Int350_7_B10860001_MSE.pdb.dat    (0.311) [ 0.132, 0.255, 0.042 ] 
2143 Int300_2_B10470001_MSE.pdb.dat    (0.071) [ 0.024, 0.098, 0.053 ] 
22 Ensemble_score =  1.868 z-score -2.013 Chi = 1.868 c1 = 1.044 c2 = 0.669
 769 Int325_5_B10890001_MSE.pdb.dat    (0.320) [ 0.420, 0.299, 0.108 ] 
 911 Int300_8_B10730001_MSE.pdb.dat    (0.298) [ 0.059, 0.228, 0.070 ] 
 936 Int350_7_B10910001_MSE.pdb.dat    (0.316) [ 0.022, 0.242, 0.044 ] 
2248 Int300_2_B10490001_MSE.pdb.dat    (0.066) [ 0.016, 0.123, 0.049 ] 
23 Ensemble_score =  1.870 z-score -1.999 Chi = 1.870 c1 = 1.045 c2 = 0.676
 708 Int300_8_B10700001_MSE.pdb.dat    (0.316) [ 0.037, 0.233, 0.073 ] 
 769 Int325_5_B10890001_MSE.pdb.dat    (0.330) [ 0.420, 0.299, 0.108 ] 
 983 Int350_7_B10860001_MSE.pdb.dat    (0.281) [ 0.132, 0.255, 0.042 ] 
1836 Int300_8_B11000001_MSE.pdb.dat    (0.073) [ 0.089, 0.128, 0.064 ] 
24 Ensemble_score =  1.873 z-score -1.983 Chi = 1.873 c1 = 1.044 c2 = 0.707
 769 Int325_5_B10890001_MSE.pdb.dat    (0.334) [ 0.420, 0.299, 0.108 ] 
 911 Int300_8_B10730001_MSE.pdb.dat    (0.160) [ 0.059, 0.228, 0.070 ] 
 936 Int350_7_B10910001_MSE.pdb.dat    (0.293) [ 0.022, 0.242, 0.044 ] 
1135 Int300_8_B10760001_MSE.pdb.dat    (0.213) [ 0.043, 0.180, 0.082 ] 
25 Ensemble_score =  1.875 z-score -1.972 Chi = 1.875 c1 = 1.045 c2 = 0.611
 708 Int300_8_B10700001_MSE.pdb.dat    (0.302) [ 0.037, 0.233, 0.073 ] 
 769 Int325_5_B10890001_MSE.pdb.dat    (0.291) [ 0.420, 0.299, 0.108 ] 
 983 Int350_7_B10860001_MSE.pdb.dat    (0.336) [ 0.132, 0.255, 0.042 ] 
2211 Int300_2_B10410001_MSE.pdb.dat    (0.072) [ 0.010, 0.090, 0.017 ] 
26 Ensemble_score =  1.875 z-score -1.971 Chi = 1.875 c1 = 1.045 c2 = 0.669
 708 Int300_8_B10700001_MSE.pdb.dat    (0.219) [ 0.037, 0.233, 0.073 ] 
 769 Int325_5_B10890001_MSE.pdb.dat    (0.327) [ 0.420, 0.299, 0.108 ] 
 983 Int350_7_B10860001_MSE.pdb.dat    (0.289) [ 0.132, 0.255, 0.042 ] 
1135 Int300_8_B10760001_MSE.pdb.dat    (0.165) [ 0.043, 0.180, 0.082 ] 
27 Ensemble_score =  1.875 z-score -1.969 Chi = 1.875 c1 = 1.044 c2 = 0.700
 769 Int325_5_B10890001_MSE.pdb.dat    (0.358) [ 0.420, 0.299, 0.108 ] 
 784 Int350_0_B10570001_MSE.pdb.dat    (0.102) [ 0.040, 0.258, 0.106 ] 
 936 Int350_7_B10910001_MSE.pdb.dat    (0.261) [ 0.022, 0.242, 0.044 ] 
1135 Int300_8_B10760001_MSE.pdb.dat    (0.279) [ 0.043, 0.180, 0.082 ] 
28 Ensemble_score =  1.877 z-score -1.957 Chi = 1.877 c1 = 1.044 c2 = 0.707
 474 Int300_9_B10800001_MSE.pdb.dat    (0.215) [ 0.068, 0.260, 0.070 ] 
 769 Int325_5_B10890001_MSE.pdb.dat    (0.358) [ 0.420, 0.299, 0.108 ] 
 983 Int350_7_B10860001_MSE.pdb.dat    (0.275) [ 0.132, 0.255, 0.042 ] 
2198 Int300_2_B10530001_MSE.pdb.dat    (0.151) [ 0.015, 0.130, 0.039 ] 
29 Ensemble_score =  1.878 z-score -1.954 Chi = 1.878 c1 = 1.044 c2 = 0.642
 708 Int300_8_B10700001_MSE.pdb.dat    (0.337) [ 0.037, 0.233, 0.073 ] 
 769 Int325_5_B10890001_MSE.pdb.dat    (0.317) [ 0.420, 0.299, 0.108 ] 
 983 Int350_7_B10860001_MSE.pdb.dat    (0.295) [ 0.132, 0.255, 0.042 ] 
2020 Int300_8_B10940001_MSE.pdb.dat    (0.052) [ 0.015, 0.105, 0.054 ] 
30 Ensemble_score =  1.878 z-score -1.953 Chi = 1.878 c1 = 1.044 c2 = 0.638
 708 Int300_8_B10700001_MSE.pdb.dat    (0.338) [ 0.037, 0.233, 0.073 ] 
 769 Int325_5_B10890001_MSE.pdb.dat    (0.312) [ 0.420, 0.299, 0.108 ] 
 983 Int350_7_B10860001_MSE.pdb.dat    (0.300) [ 0.132, 0.255, 0.042 ] 
1956 Int300_8_B10860001_MSE.pdb.dat    (0.051) [ 0.019, 0.106, 0.062 ] 
31 Ensemble_score =  1.878 z-score -1.953 Chi = 1.878 c1 = 1.044 c2 = 0.669
 474 Int300_9_B10800001_MSE.pdb.dat    (0.208) [ 0.068, 0.260, 0.070 ] 
 769 Int325_5_B10890001_MSE.pdb.dat    (0.354) [ 0.420, 0.299, 0.108 ] 
 983 Int350_7_B10860001_MSE.pdb.dat    (0.281) [ 0.132, 0.255, 0.042 ] 
2127 Int300_2_B10550001_MSE.pdb.dat    (0.157) [ 0.010, 0.118, 0.038 ] 
32 Ensemble_score =  1.881 z-score -1.933 Chi = 1.881 c1 = 1.045 c2 = 0.669
 769 Int325_5_B10890001_MSE.pdb.dat    (0.382) [ 0.420, 0.299, 0.108 ] 
 784 Int350_0_B10570001_MSE.pdb.dat    (0.241) [ 0.040, 0.258, 0.106 ] 
 983 Int350_7_B10860001_MSE.pdb.dat    (0.250) [ 0.132, 0.255, 0.042 ] 
2198 Int300_2_B10530001_MSE.pdb.dat    (0.127) [ 0.015, 0.130, 0.039 ] 
33 Ensemble_score =  1.884 z-score -1.914 Chi = 1.884 c1 = 1.044 c2 = 0.707
 769 Int325_5_B10890001_MSE.pdb.dat    (0.335) [ 0.420, 0.299, 0.108 ] 
 911 Int300_8_B10730001_MSE.pdb.dat    (0.319) [ 0.059, 0.228, 0.070 ] 
 936 Int350_7_B10910001_MSE.pdb.dat    (0.287) [ 0.022, 0.242, 0.044 ] 
1729 Int300_8_B10990001_MSE.pdb.dat    (0.059) [ 0.079, 0.112, 0.049 ] 
34 Ensemble_score =  1.888 z-score -1.894 Chi = 1.888 c1 = 1.045 c2 = 0.635
 488 Int300_9_B10970001_MSE.pdb.dat    (0.270) [ 0.025, 0.238, 0.093 ] 
 769 Int325_5_B10890001_MSE.pdb.dat    (0.352) [ 0.420, 0.299, 0.108 ] 
 875 Int350_7_B10880001_MSE.pdb.dat    (0.246) [ 0.022, 0.241, 0.040 ] 
1403 Int300_8_B10790001_MSE.pdb.dat    (0.132) [ 0.065, 0.125, 0.060 ] 
35 Ensemble_score =  1.890 z-score -1.878 Chi = 1.890 c1 = 1.045 c2 = 0.707
 621 Int300_9_B10900001_MSE.pdb.dat    (0.077) [ 0.055, 0.273, 0.084 ] 
 769 Int325_5_B10890001_MSE.pdb.dat    (0.349) [ 0.420, 0.299, 0.108 ] 
 875 Int350_7_B10880001_MSE.pdb.dat    (0.269) [ 0.022, 0.241, 0.040 ] 
1135 Int300_8_B10760001_MSE.pdb.dat    (0.304) [ 0.043, 0.180, 0.082 ] 
36 Ensemble_score =  1.891 z-score -1.874 Chi = 1.891 c1 = 1.045 c2 = 0.627
 442 Int300_9_B10790001_MSE.pdb.dat    (0.284) [ 0.036, 0.258, 0.080 ] 
 769 Int325_5_B10890001_MSE.pdb.dat    (0.335) [ 0.420, 0.299, 0.108 ] 
 983 Int350_7_B10860001_MSE.pdb.dat    (0.276) [ 0.132, 0.255, 0.042 ] 
2248 Int300_2_B10490001_MSE.pdb.dat    (0.105) [ 0.016, 0.123, 0.049 ] 
37 Ensemble_score =  1.891 z-score -1.871 Chi = 1.891 c1 = 1.046 c2 = 0.707
 769 Int325_5_B10890001_MSE.pdb.dat    (0.354) [ 0.420, 0.299, 0.108 ] 
 784 Int350_0_B10570001_MSE.pdb.dat    (0.051) [ 0.040, 0.258, 0.106 ] 
 875 Int350_7_B10880001_MSE.pdb.dat    (0.270) [ 0.022, 0.241, 0.040 ] 
1135 Int300_8_B10760001_MSE.pdb.dat    (0.325) [ 0.043, 0.180, 0.082 ] 
38 Ensemble_score =  1.894 z-score -1.856 Chi = 1.894 c1 = 1.044 c2 = 0.700
 442 Int300_9_B10790001_MSE.pdb.dat    (0.178) [ 0.036, 0.258, 0.080 ] 
 769 Int325_5_B10890001_MSE.pdb.dat    (0.348) [ 0.420, 0.299, 0.108 ] 
 983 Int350_7_B10860001_MSE.pdb.dat    (0.255) [ 0.132, 0.255, 0.042 ] 
1135 Int300_8_B10760001_MSE.pdb.dat    (0.219) [ 0.043, 0.180, 0.082 ] 
39 Ensemble_score =  1.895 z-score -1.847 Chi = 1.895 c1 = 1.045 c2 = 0.707
 769 Int325_5_B10890001_MSE.pdb.dat    (0.348) [ 0.420, 0.299, 0.108 ] 
 911 Int300_8_B10730001_MSE.pdb.dat    (0.195) [ 0.059, 0.228, 0.070 ] 
 983 Int350_7_B10860001_MSE.pdb.dat    (0.315) [ 0.132, 0.255, 0.042 ] 
2198 Int300_2_B10530001_MSE.pdb.dat    (0.142) [ 0.015, 0.130, 0.039 ] 
40 Ensemble_score =  1.897 z-score -1.840 Chi = 1.897 c1 = 1.046 c2 = 0.568
   9 Int325_6_B10770001_MSE.pdb.dat    (0.517) [ 0.669, 0.532, 0.063 ] 
 173 Basic300_1_B10980001_MSE.pdb.dat    (0.270) [ 0.000, 0.270, 1.000 ] 
 250 Int325_5_B10700001_MSE.pdb.dat    (0.061) [ 0.323, 0.108, 0.045 ] 
 419 Int300_9_B11000001_MSE.pdb.dat    (0.152) [ 0.071, 0.251, 0.067 ] 
41 Ensemble_score =  1.897 z-score -1.839 Chi = 1.897 c1 = 1.042 c2 = 0.794
 621 Int300_9_B10900001_MSE.pdb.dat    (0.317) [ 0.055, 0.273, 0.084 ] 
 769 Int325_5_B10890001_MSE.pdb.dat    (0.391) [ 0.420, 0.299, 0.108 ] 
 992 Int350_7_B10950001_MSE.pdb.dat    (0.197) [ 0.042, 0.257, 0.046 ] 
1729 Int300_8_B10990001_MSE.pdb.dat    (0.096) [ 0.079, 0.112, 0.049 ] 
42 Ensemble_score =  1.898 z-score -1.830 Chi = 1.898 c1 = 1.044 c2 = 0.700
 474 Int300_9_B10800001_MSE.pdb.dat    (0.244) [ 0.068, 0.260, 0.070 ] 
 769 Int325_5_B10890001_MSE.pdb.dat    (0.352) [ 0.420, 0.299, 0.108 ] 
 983 Int350_7_B10860001_MSE.pdb.dat    (0.271) [ 0.132, 0.255, 0.042 ] 
2248 Int300_2_B10490001_MSE.pdb.dat    (0.132) [ 0.016, 0.123, 0.049 ] 
43 Ensemble_score =  1.900 z-score -1.822 Chi = 1.900 c1 = 1.045 c2 = 0.549
 488 Int300_9_B10970001_MSE.pdb.dat    (0.365) [ 0.025, 0.238, 0.093 ] 
 769 Int325_5_B10890001_MSE.pdb.dat    (0.334) [ 0.420, 0.299, 0.108 ] 
 875 Int350_7_B10880001_MSE.pdb.dat    (0.248) [ 0.022, 0.241, 0.040 ] 
1821 Basic350_2_B10910001_MSE.pdb.dat    (0.053) [ 0.018, 0.132, 0.062 ] 
44 Ensemble_score =  1.900 z-score -1.819 Chi = 1.900 c1 = 1.042 c2 = 0.755
 621 Int300_9_B10900001_MSE.pdb.dat    (0.314) [ 0.055, 0.273, 0.084 ] 
 769 Int325_5_B10890001_MSE.pdb.dat    (0.368) [ 0.420, 0.299, 0.108 ] 
 992 Int350_7_B10950001_MSE.pdb.dat    (0.232) [ 0.042, 0.257, 0.046 ] 
2143 Int300_2_B10470001_MSE.pdb.dat    (0.086) [ 0.024, 0.098, 0.053 ] 
45 Ensemble_score =  1.901 z-score -1.816 Chi = 1.901 c1 = 1.044 c2 = 0.700
 442 Int300_9_B10790001_MSE.pdb.dat    (0.308) [ 0.036, 0.258, 0.080 ] 
 769 Int325_5_B10890001_MSE.pdb.dat    (0.362) [ 0.420, 0.299, 0.108 ] 
 983 Int350_7_B10860001_MSE.pdb.dat    (0.225) [ 0.132, 0.255, 0.042 ] 
1729 Int300_8_B10990001_MSE.pdb.dat    (0.106) [ 0.079, 0.112, 0.049 ] 
46 Ensemble_score =  1.902 z-score -1.807 Chi = 1.902 c1 = 1.045 c2 = 0.707
 769 Int325_5_B10890001_MSE.pdb.dat    (0.352) [ 0.420, 0.299, 0.108 ] 
 911 Int300_8_B10730001_MSE.pdb.dat    (0.182) [ 0.059, 0.228, 0.070 ] 
 983 Int350_7_B10860001_MSE.pdb.dat    (0.316) [ 0.132, 0.255, 0.042 ] 
2127 Int300_2_B10550001_MSE.pdb.dat    (0.150) [ 0.010, 0.118, 0.038 ] 
47 Ensemble_score =  1.904 z-score -1.795 Chi = 1.904 c1 = 1.047 c2 = 0.549
   9 Int325_6_B10770001_MSE.pdb.dat    (0.455) [ 0.669, 0.532, 0.063 ] 
  35 Int300_4_B10140001_MSE.pdb.dat    (0.290) [ 0.003, 0.323, 0.033 ] 
 250 Int325_5_B10700001_MSE.pdb.dat    (0.078) [ 0.323, 0.108, 0.045 ] 
 419 Int300_9_B11000001_MSE.pdb.dat    (0.177) [ 0.071, 0.251, 0.067 ] 
48 Ensemble_score =  1.905 z-score -1.788 Chi = 1.905 c1 = 1.045 c2 = 0.533
 225 Int325_5_B10660001_MSE.pdb.dat    (0.070) [ 0.185, 0.113, 0.041 ] 
 488 Int300_9_B10970001_MSE.pdb.dat    (0.411) [ 0.025, 0.238, 0.093 ] 
 769 Int325_5_B10890001_MSE.pdb.dat    (0.287) [ 0.420, 0.299, 0.108 ] 
 875 Int350_7_B10880001_MSE.pdb.dat    (0.232) [ 0.022, 0.241, 0.040 ] 
49 Ensemble_score =  1.907 z-score -1.778 Chi = 1.907 c1 = 1.046 c2 = 0.669
 769 Int325_5_B10890001_MSE.pdb.dat    (0.383) [ 0.420, 0.299, 0.108 ] 
 784 Int350_0_B10570001_MSE.pdb.dat    (0.276) [ 0.040, 0.258, 0.106 ] 
 983 Int350_7_B10860001_MSE.pdb.dat    (0.238) [ 0.132, 0.255, 0.042 ] 
2248 Int300_2_B10490001_MSE.pdb.dat    (0.103) [ 0.016, 0.123, 0.049 ] 
50 Ensemble_score =  1.908 z-score -1.773 Chi = 1.908 c1 = 1.044 c2 = 0.676
 769 Int325_5_B10890001_MSE.pdb.dat    (0.395) [ 0.420, 0.299, 0.108 ] 
 784 Int350_0_B10570001_MSE.pdb.dat    (0.343) [ 0.040, 0.258, 0.106 ] 
 936 Int350_7_B10910001_MSE.pdb.dat    (0.191) [ 0.022, 0.242, 0.044 ] 
1729 Int300_8_B10990001_MSE.pdb.dat    (0.071) [ 0.079, 0.112, 0.049 ] 
51 Ensemble_score =  1.908 z-score -1.771 Chi = 1.908 c1 = 1.045 c2 = 0.746
 769 Int325_5_B10890001_MSE.pdb.dat    (0.344) [ 0.420, 0.299, 0.108 ] 
 911 Int300_8_B10730001_MSE.pdb.dat    (0.235) [ 0.059, 0.228, 0.070 ] 
 983 Int350_7_B10860001_MSE.pdb.dat    (0.311) [ 0.132, 0.255, 0.042 ] 
2248 Int300_2_B10490001_MSE.pdb.dat    (0.109) [ 0.016, 0.123, 0.049 ] 
52 Ensemble_score =  1.908 z-score -1.770 Chi = 1.908 c1 = 1.045 c2 = 0.549
 488 Int300_9_B10970001_MSE.pdb.dat    (0.342) [ 0.025, 0.238, 0.093 ] 
 769 Int325_5_B10890001_MSE.pdb.dat    (0.333) [ 0.420, 0.299, 0.108 ] 
 875 Int350_7_B10880001_MSE.pdb.dat    (0.260) [ 0.022, 0.241, 0.040 ] 
1848 Basic320_0_B10880001_MSE.pdb.dat    (0.066) [ 0.007, 0.084, 0.021 ] 
53 Ensemble_score =  1.912 z-score -1.748 Chi = 1.912 c1 = 1.045 c2 = 0.726
 769 Int325_5_B10890001_MSE.pdb.dat    (0.372) [ 0.420, 0.299, 0.108 ] 
 784 Int350_0_B10570001_MSE.pdb.dat    (0.129) [ 0.040, 0.258, 0.106 ] 
 983 Int350_7_B10860001_MSE.pdb.dat    (0.244) [ 0.132, 0.255, 0.042 ] 
1135 Int300_8_B10760001_MSE.pdb.dat    (0.255) [ 0.043, 0.180, 0.082 ] 
54 Ensemble_score =  1.913 z-score -1.742 Chi = 1.913 c1 = 1.045 c2 = 0.755
 474 Int300_9_B10800001_MSE.pdb.dat    (0.064) [ 0.068, 0.260, 0.070 ] 
 769 Int325_5_B10890001_MSE.pdb.dat    (0.362) [ 0.420, 0.299, 0.108 ] 
 983 Int350_7_B10860001_MSE.pdb.dat    (0.262) [ 0.132, 0.255, 0.042 ] 
