# SAXS profile: number of points = 269, q_min = 0.0181213, q_max = 0.245282, delta_q = 0.000847614552238806
# offset = 0.00000000000000, scaling c = 2.33709446478598e-06, Chi = 1.66961876356740
#  q       exp_intensity   model_intensity
0.01812    59.43530000     57.74775948    
0.01897    59.64200000     57.37641294    
0.01982    58.79920000     56.98853492    
0.02066    59.12030000     56.58692521    
0.02151    58.45330000     56.17182727    
0.02236    57.68400000     55.74354647    
0.02321    56.94270000     55.30239918    
0.02405    56.73480000     54.84867140    
0.02490    55.96460000     54.38099995    
0.02575    55.63160000     53.90066399    
0.02660    54.67490000     53.40892854    
0.02745    53.16730000     52.90610570    
0.02829    52.41090000     52.39393461    
0.02914    52.98020000     51.87335880    
0.02999    52.66080000     51.33917623    
0.03084    51.97950000     50.79344398    
0.03168    50.89590000     50.23865598    
0.03253    50.53980000     49.67515213    
0.03338    50.40830000     49.10327638    
0.03423    49.76330000     48.52338874    
0.03507    49.13150000     47.93589819    
0.03592    47.85740000     47.34038205    
0.03677    46.96310000     46.73740583    
0.03762    47.20390000     46.12822066    
0.03846    46.59450000     45.51315931    
0.03931    45.86780000     44.89258673    
0.04016    44.73330000     44.26686536    
0.04101    44.11860000     43.63643316    
0.04185    43.37160000     43.00084445    
0.04270    43.27320000     42.36135920    
0.04355    42.16900000     41.71855129    
0.04440    41.60850000     41.07274083    
0.04525    41.00510000     40.42429124    
0.04609    39.94870000     39.77353720    
0.04694    38.90540000     39.12077857    
0.04779    37.99300000     38.46642180    
0.04864    37.80080000     37.81323550    
0.04948    37.49730000     37.15851968    
0.05033    36.32250000     36.50223511    
0.05118    35.72260000     35.84602591    
0.05203    35.09450000     35.19020017    
0.05287    34.52470000     34.53538700    
0.05372    33.78030000     33.88185607    
0.05457    33.17480000     33.22983796    
0.05542    32.40230000     32.57979084    
0.05626    31.85900000     31.93195821    
0.05711    31.65370000     31.28666772    
0.05796    30.70820000     30.64434972    
0.05881    29.69480000     30.00575893    
0.05965    28.99790000     29.37071069    
0.06050    28.59730000     28.73941528    
0.06135    27.74630000     28.11228817    
