# SAXS profile: number of points = 279, q_min = 0.0165457, q_max = 0.251469, delta_q = 0.000845047841726619
# offset = 0.00000000000000, scaling c = 1.96132357075770e-06, Chi = 6.26611968242464
#  q       exp_intensity   model_intensity
0.01655    149.72100000    157.04827569   
0.01739    145.88900000    153.51525991   
0.01824    142.60200000    149.90440040   
0.01908    139.74500000    146.21020525   
0.01993    136.07000000    142.44866911   
0.02077    132.68100000    138.63447172   
0.02162    129.56200000    134.78343186   
0.02246    126.39900000    130.90620380   
0.02331    121.91200000    127.01139970   
0.02415    117.48200000    123.10927029   
0.02500    113.25500000    119.20822230   
0.02584    110.70100000    115.32330038   
0.02669    106.08800000    111.46174775   
0.02753    102.63700000    107.63244845   
0.02838    99.46050000     103.84229595   
0.02922    95.74980000     100.10238653   
0.03007    92.34920000     96.42296968    
0.03091    88.97020000     92.80352985    
0.03176    86.09570000     89.25983915    
0.03260    84.51800000     85.79232146    
0.03345    81.37050000     82.40503639    
0.03429    77.23880000     79.10334571    
0.03514    74.92990000     75.89066517    
0.03598    72.21520000     72.77390081    
0.03683    69.40170000     69.77320856    
0.03767    67.28110000     66.87306381    
0.03852    65.28210000     64.07892706    
0.03936    62.47080000     61.38829534    
0.04021    59.97240000     58.79792113    
0.04105    57.86920000     56.31332379    
0.04190    55.80730000     53.94982108    
0.04274    53.94820000     51.69980773    
0.04359    52.11380000     49.55416604    
0.04443    50.23070000     47.51154830    
0.04528    48.60430000     45.57254237    
0.04612    47.43720000     43.73582132    
0.04697    45.80730000     41.99751819    
0.04781    44.29550000     40.37060227    
0.04866    42.71190000     38.83540637    
0.04950    41.29670000     37.38856340    
0.05035    39.78250000     36.02732337    
0.05119    38.57080000     34.74895168    
0.05204    37.37560000     33.55211869    
0.05288    36.14650000     32.43874331    
0.05373    35.24420000     31.39911107    
0.05457    34.07950000     30.42523171    
0.05542    32.80910000     29.51358406    
0.05626    31.85770000     28.66022581    
0.05711    30.71710000     27.86204461    
0.05795    29.86650000     27.12040139    
0.05880    29.05250000     26.42905248    
0.05964    28.60330000     25.77910496    
0.06049    27.81670000     25.16745352    
0.06133    27.15230000     24.59059500    
0.06218    26.41830000     24.04596218    
0.06302    25.77240000     23.53174193    
0.06387    24.68690000     23.04439464    
0.06471    23.59550000     22.57893037    
0.06556    22.60730000     22.13202034    
0.06640    22.10650000     21.70226562    
0.06725    21.50950000     21.28688243    
0.06809    21.22660000     20.88140420    
0.06894    20.66880000     20.48635739    
0.06978    20.24160000     20.09954310    
0.07063    19.59570000     19.71994042    
0.07147    19.11780000     19.34380551    
0.07232    18.53120000     18.96979195    
0.07316    17.87450000     18.59778825    
0.07401    17.77350000     18.22697532    
0.07485    17.09470000     17.85845716    
0.07570    16.25850000     17.48784857    
0.07654    15.92600000     17.11609981    
0.07739    15.57530000     16.74339434    
0.07823    15.12960000     16.37001136    
0.07908    14.70440000     15.99667591    
0.07992    14.15530000     15.62037785    
0.08077    13.59210000     15.24318665    
0.08161    13.34030000     14.86543648    
0.08246    13.08080000     14.48835177    
0.08330    12.77770000     14.11165482    
0.08415    12.57450000     13.73444635    
0.08499    12.00080000     13.35841112    
0.08584    11.56600000     12.98448211    
0.08668    11.32230000     12.61425982    
0.08753    10.93590000     12.24630336    
0.08837    10.50930000     11.88136182    
0.08922    10.30930000     11.52082587    
0.09006    10.31630000     11.16585499    
0.09091    10.07770000     10.81547022    
0.09176    9.64430000      10.47153957    
0.09260    9.37233000      10.13483877    
0.09345    9.19191000      9.80466287     
0.09429    8.94917000      9.48103299     
0.09514    8.68666000      9.16517607     
0.09598    8.52133000      8.85832827     
0.09683    8.30284000      8.56027000     
0.09767    8.07323000      8.27066052     
0.09852    7.74033000      7.99036650     
0.09936    7.56681000      7.71877698     
0.10021    7.43425000      7.45534963     
0.10105    7.12136000      7.20107024     
0.10190    6.95655000      6.95790404     
0.10274    6.69974000      6.72345750     
0.10359    6.39772000      6.49767189     
0.10443    6.17390000      6.28095497     
0.10528    6.15542000      6.07284797     
0.10612    6.03121000      5.87246643     
0.10697    5.89434000      5.68060903     
0.10781    5.70718000      5.49856844     
0.10866    5.57945000      5.32345869     
0.10950    5.37607000      5.15537689     
0.11035    5.15902000      4.99446111     
0.11119    5.02824000      4.84037932     
0.11204    4.87283000      4.69210562     
0.11288    4.75548000      4.55134235     
0.11373    4.61142000      4.41588688     
0.11457    4.48906000      4.28553842     
0.11542    4.35671000      4.16034112     
0.11626    4.19435000      4.03984877     
0.11711    4.10485000      3.92322982     
0.11795    3.87454000      3.81143435     
0.11880    3.82544000      3.70341067     
0.11964    3.74667000      3.59872638     
0.12049    3.64578000      3.49747324     
0.12133    3.60614000      3.39917816     
0.12218    3.44032000      3.30342478     
0.12302    3.32035000      3.21056776     
0.12387    3.16457000      3.12009179     
0.12471    3.03034000      3.03187785     
0.12556    2.97029000      2.94601380     
0.12640    2.95530000      2.86206389     
0.12725    2.86252000      2.77988773     
0.12809    2.79378000      2.69975283     
0.12894    2.72549000      2.62121413     
0.12978    2.60496000      2.54494253     
0.13063    2.55621000      2.47012010     
0.13147    2.47912000      2.39689315     
0.13232    2.38003000      2.32548100     
0.13316    2.32679000      2.25591463     
0.13401    2.26504000      2.18781663     
0.13485    2.25168000      2.12206794     
0.13570    2.14753000      2.05797772     
0.13654    2.06133000      1.99585285     
0.13739    2.06923000      1.93558160     
0.13823    2.07618000      1.87716078     
0.13908    1.97939000      1.82087870     
0.13992    1.86373000      1.76660397     
0.14077    1.84072000      1.71485682     
0.14161    1.84799000      1.66506416     
0.14246    1.75885000      1.61746731     
0.14330    1.71652000      1.57205852     
