# SAXS profile: number of points = 271, q_min = 0.023207, q_max = 0.252063, delta_q = 0.000847614814814815
# offset = 0.00000000000000, scaling c = 6.46892710210159e-07, Chi = 1.86938248370612
#  q       exp_intensity   model_intensity
0.02321    40.61890000     39.55605625    
0.02405    40.26830000     39.14559255    
0.02490    39.68810000     38.72443684    
0.02575    38.83880000     38.29381725    
0.02660    38.50980000     37.85485940    
0.02745    38.63110000     37.40796730    
0.02829    37.84920000     36.95357268    
0.02914    37.43430000     36.49212154    
0.02999    36.54370000     36.02390828    
0.03084    34.73480000     35.54669696    
0.03168    34.73960000     35.06531156    
0.03253    34.35830000     34.57914197    
0.03338    34.87790000     34.08826573    
0.03423    33.77110000     33.59309313    
0.03507    33.62070000     33.09406454    
0.03592    33.12090000     32.59123559    
0.03677    32.91070000     32.08518231    
0.03762    32.41870000     31.57675649    
0.03846    31.64060000     31.06630625    
0.03931    31.12870000     30.55420562    
0.04016    30.36420000     30.04082082    
0.04101    29.46810000     29.52656698    
0.04185    28.87200000     29.01178281    
0.04270    28.06090000     28.49695461    
0.04355    28.10010000     27.98255047    
0.04440    28.03260000     27.46885601    
0.04525    27.49580000     26.95619106    
0.04609    26.65970000     26.44484970    
0.04694    25.65880000     25.93534804    
0.04779    25.46420000     25.42817010    
0.04864    25.36740000     24.92333641    
0.04948    25.20600000     24.42121460    
0.05033    24.05970000     23.92200794    
0.05118    22.88240000     23.42597182    
0.05203    22.49540000     22.93332030    
0.05287    22.72350000     22.44505536    
0.05372    21.93010000     21.96000580    
0.05457    21.60270000     21.47963743    
0.05542    21.53910000     21.00403819    
0.05626    20.93900000     20.53298880    
0.05711    20.63510000     20.06667663    
0.05796    20.02500000     19.60552223    
0.05881    19.02950000     19.15027219    
0.05965    18.57080000     18.70026666    
0.06050    18.34660000     18.25559142    
0.06135    18.38460000     17.81646775    
0.06220    17.57980000     17.38294734    
0.06304    17.05130000     16.95513235    
0.06389    17.03560000     16.53399111    
0.06474    16.62190000     16.11916660    
0.06559    16.37070000     15.71032726    
0.06644    15.81800000     15.30748183    
0.06728    15.02400000     14.91078118    
0.06813    14.77660000     14.52023017    
0.06898    14.13430000     14.13607458    
0.06983    13.94450000     13.75865398    
0.07067    13.74940000     13.38801906    
0.07152    12.99480000     13.02379771    
0.07237    12.76910000     12.66582896    
0.07322    12.47360000     12.31420353    
0.07406    12.07560000     11.96885954    
0.07491    11.62730000     11.63060129    
0.07576    11.44610000     11.29918525    
0.07661    11.29020000     10.97403590    
0.07745    10.86580000     10.65511311    
0.07830    10.55490000     10.34235281    
0.07915    10.09090000     10.03581289    
0.08000    9.73560000      9.73545466     
0.08084    9.53721000      9.44252379     
0.08169    9.34760000      9.15526509     
0.08254    9.06965000      8.87423437     
0.08339    8.70078000      8.59934577     
0.08424    8.41191000      8.33035209     
0.08508    8.11127000      8.06726813     
0.08593    7.87513000      7.81058745     
0.08678    7.55596000      7.56034419     
0.08763    7.20837000      7.31578390     
0.08847    7.03952000      7.07685897     
0.08932    6.83328000      6.84351681     
0.09017    6.45028000      6.61567053     
0.09102    6.41459000      6.39330547     
0.09186    6.16948000      6.17737426     
0.09271    5.87063000      5.96663959     
0.09356    5.67999000      5.76129354     
0.09441    5.53900000      5.56122808     
0.09525    5.37036000      5.36628359     
0.09610    5.18231000      5.17637578     
0.09695    5.01060000      4.99184281     
0.09780    4.84144000      4.81293109     
0.09864    4.60526000      4.63885108     
0.09949    4.39782000      4.46952263     
0.10034    4.26463000      4.30486363     
0.10119    4.10851000      4.14478408     
0.10204    3.92463000      3.98944844     
0.10288    3.82799000      3.83896625     
0.10373    3.70090000      3.69346324     
0.10458    3.53748000      3.55215967     
0.10543    3.41987000      3.41510879     
0.10627    3.31809000      3.28239697     
0.10712    3.22703000      3.15367227     
0.10797    3.10271000      3.02932679     
0.10882    2.96108000      2.90949212     
0.10966    2.82478000      2.79354610     
0.11051    2.72905000      2.68155559     
0.11136    2.61336000      2.57312369     
0.11221    2.47759000      2.46832794     
0.11305    2.37753000      2.36737402     
0.11390    2.29784000      2.27034112     
0.11475    2.25046000      2.17713128     
0.11560    2.17629000      2.08717658     
0.11645    2.03170000      2.00053184     
0.11729    1.93734000      1.91721523     
0.11814    1.88414000      1.83694970     
0.11899    1.81621000      1.75993265     
0.11983    1.74559000      1.68633187     
0.12068    1.64802000      1.61574688     
0.12153    1.57340000      1.54810625     
0.12238    1.47982000      1.48316249     
0.12323    1.41255000      1.42093343     
0.12407    1.34515000      1.36141222     
0.12492    1.31434000      1.30467781     
0.12577    1.26876000      1.25076363     
0.12662    1.18634000      1.19917912     
0.12746    1.14212000      1.14989279     
0.12831    1.10730000      1.10292792     
0.12916    1.06699000      1.05815648     
0.13001    1.02955000      1.01556807     
0.13085    0.97817200      0.97540851     
0.13170    0.93330100      0.93723856     
0.13255    0.88360500      0.90102219     
0.13340    0.85322100      0.86660727     
0.13425    0.81076000      0.83397257     
0.13509    0.78879800      0.80308537     
0.13594    0.74312700      0.77391706     
0.13679    0.71255300      0.74660472     
0.13764    0.69951600      0.72076755     
0.13848    0.68426200      0.69638015     
0.13933    0.63842600      0.67341200     
0.14018    0.62575600      0.65175317     
0.14103    0.59598500      0.63139739     
0.14187    0.56978400      0.61241896     
0.14272    0.57064300      0.59466022     
0.14357    0.57177300      0.57801852     
0.14442    0.54903600      0.56240396     
0.14526    0.51772700      0.54780801     
0.14611    0.49989700      0.53414772     
0.14696    0.47588400      0.52144030     
0.14781    0.47650400      0.50972455     
0.14865    0.45685000      0.49876329     
0.14950    0.44855500      0.48856674     
0.15035    0.43188700      0.47910667     
0.15120    0.42200600      0.47031126     
0.15204    0.41806200      0.46216844     
0.15289    0.41004700      0.45469604     
0.15374    0.40885400      0.44780680     
0.15459    0.40585100      0.44142614     
0.15543    0.39901600      0.43552603     
0.15628    0.38320200      0.43009969     
0.15713    0.38525900      0.42509744     
0.15798    0.39196000      0.42049366     
0.15882    0.38029100      0.41633359     
0.15967    0.37951600      0.41249990     
0.16052    0.36869900      0.40896933     
0.16137    0.35269800      0.40573203     
0.16222    0.34319800      0.40276555     
0.16306    0.36307800      0.40005023     
0.16391    0.37371200      0.39759104     
0.16476    0.38038000      0.39534956     
0.16561    0.36333600      0.39329942     
0.16645    0.35275400      0.39140417     
0.16730    0.36651300      0.38966030     
0.16815    0.35578600      0.38806919     
0.16900    0.35046500      0.38661544     
0.16984    0.36025800      0.38529561     
0.17069    0.36083200      0.38407218     
0.17154    0.36466700      0.38294072     
0.17239    0.36216200      0.38188361     
0.17324    0.36590500      0.38089238     
0.17408    0.36670200      0.37998092     
0.17493    0.37862700      0.37912852     
0.17578    0.36863300      0.37831835     
0.17663    0.34990600      0.37755261     
0.17747    0.34547600      0.37680832     
0.17832    0.36126200      0.37609082     
0.17917    0.35301400      0.37540804     
0.18002    0.34762100      0.37474046     
0.18086    0.35224500      0.37409806     
0.18171    0.35761100      0.37344665     
0.18256    0.36381500      0.37280041     
0.18341    0.36369100      0.37214931     
0.18425    0.35870500      0.37149080     
0.18510    0.35988500      0.37083892     
0.18595    0.35483900      0.37017271     
0.18680    0.35346500      0.36949571     
0.18764    0.34774500      0.36880082     
0.18849    0.33959500      0.36808319     
0.18934    0.35713400      0.36734525     
0.19019    0.35402400      0.36659086     
0.19104    0.35109100      0.36582944     
0.19188    0.36141700      0.36502274     
0.19273    0.34778800      0.36420049     
0.19358    0.36041200      0.36333366     
0.19442    0.35341700      0.36244134     
0.19527    0.36853500      0.36152861     
0.19612    0.36334900      0.36058548     
0.19697    0.35695100      0.35961073     
0.19782    0.35618300      0.35859249     
0.19866    0.35857400      0.35753633     
0.19951    0.34649200      0.35644757     
0.20036    0.34969800      0.35533028     
0.20121    0.36289100      0.35417868     
0.20205    0.34259800      0.35299010     
0.20290    0.32027200      0.35176696     
0.20375    0.32349900      0.35048686     
0.20460    0.33747400      0.34918066     
0.20544    0.34029800      0.34784148     
0.20629    0.33475000      0.34646416     
0.20714    0.33501500      0.34505430     
0.20799    0.33856700      0.34358811     
0.20883    0.33548600      0.34210836     
0.20968    0.33216900      0.34058432     
0.21053    0.31507800      0.33902562     
