# SAXS profile: number of points = 501, q_min = 0, q_max = 0.5, delta_q = 0.001
#    q    intensity    error
0.14100    598483.52420453 15297.23960013
0.14200    565228.53859643 19398.64435957
0.14300    533809.44667350 13836.34151040
0.14400    504165.28011576 12062.15489574
0.14500    476250.09884890 11472.86542247
0.14600    450001.77792948 15876.06347429
0.14700    425360.79308924 10387.31105728
0.14800    402266.70089814 14385.05790279
0.14900    380665.50031048 11134.46640941
0.15000    360504.81999352 9798.52146975
0.15100    341728.38867779 10128.82991834
0.15200    324286.36626501 8930.84694836
0.15300    308114.08650553 10676.15360121
0.15400    293158.02073047 10905.47888581
0.15500    279373.47387301 7191.07355686
0.15600    266699.96431581 7536.94134727
0.15700    255100.31477528 8464.22884373
0.15800    244502.07339681 5831.37472575
0.15900    234875.45055436 6200.71218731
0.16000    226158.87451487 6554.08449281
0.16100    218320.14015425 6896.73355303
0.16200    211294.20496792 6715.98662194
0.16300    205045.52676769 5548.53221627
0.16400    199529.98999952 4938.36748563
0.16500    194698.87693186 6787.20317028
0.16600    190515.13727574 4772.40441408
0.16700    186930.59547219 9892.36757945
0.16800    183906.49378920 6993.04475652
0.16900    181415.44017787 6013.92212586
0.17000    179405.41272957 5522.09886457
0.17100    177844.75842118 5964.91347912
0.17200    176699.24714192 5960.94938383
0.17300    175933.14061786 6887.78278046
0.17400    175517.73784727 4607.34083608
0.17500    175416.35960019 6020.28974580
0.17600    175591.68367715 6060.54724835
0.17700    176028.25297467 5639.94549169
0.17800    176687.80569166 5218.47458758
0.17900    177551.77588790 6711.45744557
0.18000    178587.98965639 5333.53056302
0.18100    179782.04767153 7362.07519991
0.18200    181087.67886806 4970.85701974
0.18300    182502.59553972 6548.19343730
0.18400    184000.29730104 8680.21443524
0.18500    185562.70831012 8283.51969029
0.18600    187165.56460823 5774.99376882
0.18700    188795.65993498 6921.24922021
0.18800    190432.99249924 5398.77559242
0.18900    192071.56199318 6021.44375298
0.19000    193676.76058920 6658.60734367
0.19100    195264.56277270 8435.42951036
0.19200    196791.57153587 8545.67439774
0.19300    198271.91624331 6346.68433885
0.19400    199673.54330343 5840.45141761
0.19500    201002.08989218 5909.46172208
0.19600    202242.71533166 7769.15427661
0.19700    203389.43145462 6644.73303964
0.19800    204431.27307813 6102.27378977
0.19900    205371.94367856 7393.39032184
0.20000    206192.27957558 6838.36727531
0.20100    206898.64926774 6895.93230601
0.20200    207482.12171061 7581.39708563
0.20300    207942.67403910 7635.65535161
0.20400    208274.61756995 7044.88927229
0.20500    208478.64285544 6441.99036873
0.20600    208547.38053267 9713.09470743
0.20700    208490.29455031 11058.32574567
0.20800    208297.58836172 8489.16861497
0.20900    207985.40508264 6551.54056980
0.21000    207531.49546847 9195.72099891
0.21100    206956.05591405 7239.32317810
0.21200    206251.62935266 7907.68784321
0.21300    205421.44540593 9231.64019297
0.21400    204471.76006721 8572.47894609
0.21500    203409.04462880 7249.49869331
0.21600    202223.31953640 9215.31710696
0.21700    200929.44438587 8541.51108468
0.21800    199527.92323816 7865.39110593
0.21900    198019.37889766 7188.10379385
0.22000    196413.19244554 6511.09763743
0.22100    194716.18331190 7780.85905305
0.22200    192928.58865832 7744.15391492
0.22300    191051.99729355 6419.34741260
0.22400    189094.59160873 8934.71987600
0.22500    187069.73926146 7609.99735301
0.22600    184967.22572294 7557.76120043
0.22700    182806.48594253 7502.37853786
0.22800    180583.66409618 6823.35407055
0.22900    178304.25757749 6766.64689507
0.23000    175980.40715975 7927.03781540
0.23100    173612.10711819 7854.21209747
0.23200    171202.94509476 6581.89753545
0.23300    168763.12030674 9477.73728467
0.23400    166296.22735744 6448.13652075
0.23500    163800.32278508 5798.53170084
0.23600    161292.37771660 6880.73315883
0.23700    158769.95623687 9635.74909977
0.23800    156240.61477420 7841.71682642
0.23900    153703.36422957 8299.98206098
0.24000    151168.76150959 6011.22608576
0.24100    148643.55014333 6474.91335051
0.24200    146126.75735377 6391.58466899
0.24300    143620.77510254 7359.12886436
0.24400    141133.91367916 7780.00735959
0.24500    138665.46398189 5628.43144927
0.24600    136224.92323985 6056.56037375
0.24700    133811.44402214 5475.56454841
0.24800    131429.77023447 5399.79236553
0.24900    129080.56871659 5808.62586704
0.25000    126770.04336523 5250.18159435
0.25100    124495.94839821 7529.51531534
0.25200    122269.75069942 5568.16471028
0.25300    120084.18888149 6862.81171926
0.25400    117947.59167679 4962.64515459
0.25500    115856.00100577 4893.75771402
0.25600    113816.58351863 6581.44425335
0.25700    111826.47401965 5193.22169918
0.25800    109892.18446007 5550.10503875
0.25900    108010.01209170 4633.62973797
0.26000    106184.82364643 4988.56325095
0.26100    104411.40704151 4103.36849089
0.26200    102699.90304718 4861.81364030
0.26300    101037.36380463 4401.18777558
0.26400    99436.72463430  4743.13198949
0.26500    97892.65477885  6249.46737680
0.26600    96405.39081782  3861.03608496
0.26700    94975.60833253  3818.01963564
0.26800    93604.62059997  3776.94661994
0.26900    92285.54404374  3737.56471064
0.27000    91025.87611269  4440.24244690
0.27100    89817.55994017  4397.46794277
0.27200    88670.85009273  5446.60722470
0.27300    87571.52882520  3599.19000504
0.27400    86520.15047948  4996.53892665
0.27500    85527.98392169  3540.85870193
0.27600    84579.38790737  4919.98322741
0.27700    83684.59573861  3489.64780745
0.27800    82835.34458229  3813.32526832
0.27900    82030.72647003  4134.34880976
