# SAXS profile: number of points = 501, q_min = 0, q_max = 0.5, delta_q = 0.001
#    q    intensity    error
0.11300    2355680.06469283 44310.34410304
0.11400    2240400.64171012 50240.98675592
0.11500    2129827.88104446 40764.90756273
0.11600    2023848.42715907 42622.24988312
0.11700    1922362.94361414 37428.40827486
0.11800    1825217.83336908 35838.15384612
0.11900    1732333.91410044 34300.21311478
0.12000    1643574.05909152 35797.04469323
0.12100    1558857.11229922 31379.79514883
0.12200    1478029.48023647 38177.50327310
0.12300    1400993.03092001 41693.55456455
0.12400    1327624.32675345 32360.84448938
0.12500    1257811.60166453 30904.43250913
0.12600    1191465.81008564 31776.39465240
0.12700    1128442.18887258 23832.70015214
0.12800    1068639.48799793 24813.81008077
0.12900    1011960.10071404 19733.22289399
0.13000    958285.16339999 24479.39565289
0.13100    907499.77985601 19765.34613696
0.13200    859511.67614691 22291.43637170
0.13300    814220.71001616 21275.58815572
0.13400    771515.38470089 15623.18727676
0.13500    731296.84599034 22377.68454237
0.13600    693468.33401508 21376.16240392
0.13700    657933.06209289 16343.05803302
0.13800    624595.27910681 13022.81218348
0.13900    593367.32970292 23675.35757163
0.14000    564158.12108443 14318.33378838
0.14100    536879.35533934 13722.63696967
0.14200    511440.48403065 17552.63823981
0.14300    487759.86310745 12642.73624807
0.14400    465752.29766231 11143.12424719
0.14500    445350.39227347 10728.49145595
0.14600    426471.50929183 15045.91555760
0.14700    409038.10872505 9988.71108630
0.14800    392973.85276475 14052.74563786
0.14900    378208.03689468 11062.58560111
0.15000    364680.15077383 9912.00696571
0.15100    352317.94107907 10442.70426632
0.15200    341069.63056106 9393.05806888
0.15300    330854.87790334 11464.12206033
0.15400    321617.29741894 11964.16402859
0.15500    313306.31042146 8064.50481084
0.15600    305859.05868891 8643.57740648
0.15700    299235.99892423 9928.65091291
0.15800    293359.98163452 6996.63589222
0.15900    288204.78189179 7608.60660107
0.16000    283708.25886076 8221.86572988
0.16100    279840.42621168 8840.15948132
0.16200    276537.38436391 8789.74117694
0.16300    273765.81481181 7408.10329853
0.16400    271489.04991023 6719.35430250
0.16500    269659.58626951 9400.33362116
0.16600    268249.33639905 6719.64619405
0.16700    267209.15107804 14140.70894270
0.16800    266511.38669651 10134.09595763
0.16900    266136.23551753 8822.41662398
0.17000    266035.46049290 8188.57186063
0.17100    266182.98185214 8927.77763290
0.17200    266557.11209865 8992.30460129
0.17300    267126.49331474 10458.00270715
0.17400    267870.21499874 7031.59347579
0.17500    268759.75233707 9223.83513583
0.17600    269764.52389127 9310.92298185
0.17700    270878.50270040 8678.94763643
0.17800    272070.48017662 8035.60201155
0.17900    273331.05368602 10331.91431734
0.18000    274633.07960413 8201.91730980
0.18100    275973.69028499 11301.12315100
0.18200    277306.90219833 7612.07482492
0.18300    278645.43585971 9997.79871094
0.18400    279966.26738398 13207.40928777
0.18500    281258.49124923 12555.37964251
0.18600    282504.79619616 8716.68589844
0.18700    283700.45433855 10400.45914742
0.18800    284828.02029031 8074.87475674
0.18900    285892.39769821 8962.72709131
0.19000    286859.15211608 9862.21811573
0.19100    287757.32328671 12431.11695336
0.19200    288540.35877644 12529.86567192
0.19300    289234.64338572 9258.40137226
0.19400    289807.60298847 8476.87278798
0.19500    290272.32377204 8534.00672217
0.19600    290617.34468740 11164.06582374
0.19700    290842.06060528 9501.81056901
0.19800    290937.23401346 8684.47684572
0.19900    290912.41765701 10472.84753060
0.20000    290749.71367463 9642.71470974
0.20100    290460.82402319 9681.05972224
0.20200    290038.14076743 10597.99416454
0.20300    289485.98945304 10629.92603514
0.20400    288796.99284688 9768.55874476
0.20500    287980.04600499 8898.58384216
0.20600    287024.07690852 13368.14701390
0.20700    285945.63671119 15166.55728807
0.20800    284731.96821133 11604.25191299
0.20900    283407.28737439 8927.32997430
0.21000    281943.13495049 12492.90090022
0.21100    280365.30325134 9807.17877135
0.21200    278666.48507290 10684.07354278
0.21300    276852.34868536 12441.74513811
0.21400    274927.46696064 11526.33459725
0.21500    272903.43220987 9726.27878379
0.21600    270765.79228443 12338.79773776
0.21700    268531.79662148 11415.28721409
0.21800    266206.23718651 10493.85036605
0.21900    263783.61649599 9575.34573154
0.22000    261278.57579564 8661.38519716
0.22100    258697.50657251 10337.55285143
0.22200    256040.66117191 10277.47262541
0.22300    253309.21336687 8511.18997158
0.22400    250511.48936695 11836.66843230
0.22500    247663.64794257 10074.95767472
0.22600    244751.40057809 10000.54270053
0.22700    241798.71989927 9923.41993394
0.22800    238798.74730661 9023.01109368
0.22900    235756.77393138 8946.96999381
0.23000    232689.46242458 10481.49733060
0.23100    229591.32325427 10386.71195524
0.23200    226469.76447328 8706.63050694
0.23300    223332.25819091 12542.34021318
0.23400    220185.02210463 8537.67463590
0.23500    217024.11359828 7682.65398474
0.23600    213869.24184271 9123.66228853
0.23700    210713.86309528 12788.22495611
0.23800    207570.19414128 10417.94853671
0.23900    204432.69092204 11039.36583195
0.24000    201315.99684132 8005.33099305
0.24100    198225.76579619 8634.71476651
0.24200    195159.74896164 8536.28782337
0.24300    192120.08879469 9844.23381550
0.24400    189116.45165437 10425.04489059
0.24500    186147.17304660 7555.71411138
0.24600    183222.26031760 8146.06207907
0.24700    180341.56898678 7379.57735204
0.24800    177508.86318479 7292.95198895
0.24900    174723.84109575 7862.57322127
0.25000    171994.48171378 7123.15179716
0.25100    169315.27315497 10240.18820487
0.25200    166703.10100269 7591.65957882
0.25300    164144.80325717 9380.87594996
0.25400    161652.42122230 6801.52594472
0.25500    159220.89337770 6725.49085447
0.25600    156855.28657425 9070.15737529
0.25700    154553.91687706 7177.48423936
0.25800    152323.83223311 7693.11551093
0.25900    150160.17848645 6441.87196186
0.26000    148067.67476437 6956.21968957
0.26100    146039.98902058 5739.37184007
0.26200    144089.16550767 6821.18141789
0.26300    142197.80936208 6194.13686890
0.26400    140383.00528763 6696.26966908
0.26500    138637.44600111 8850.61497151
0.26600    136959.36545462 5485.22284602
0.26700    135351.21650538 5441.11916099
0.26800    133813.01602161 5399.35545197
0.26900    132336.10544167 5359.61252401
0.27000    130930.05592530 6386.76843027
0.27100    129583.14425328 6344.39104288
0.27200    128308.91339572 7881.37537831
0.27300    127089.27188935 5223.36932184
0.27400    125923.46022515 7272.08017215
0.27500    124827.12514579 5167.84322561
0.27600    123779.16122265 7200.23414908
0.27700    122791.75870739 5120.41658043
0.27800    121855.73221296 5609.62889791
0.27900    120968.38906767 6096.80709756
0.28000    120133.21796901 6076.33845246
0.28100    119340.87143429 6057.74292071
0.28200    118598.42515040 6544.85440169
0.28300    117894.60695179 7533.46574078
0.28400    117231.15794081 6515.12191093
0.28500    116608.26847657 6002.99394530
