 Merge of: p2_A2_2.mccd p2_A3_2.mccd p2_A6_2.mccd p2_A2_1.mccd p2_A2_3.mccd p2_A3_1.mccd p2_A3_3.mccd                                                                                                                                                           
p2_A2_2.mccd  Conc = .10E+01  Mult = .10E+01  N1 =    8  N2 =  509  SCALE =  1
p2_A3_2.mccd  Conc = .10E+01  Mult = .51E+00  N1 =   23  N2 =  510  SCALE =  1
p2_A6_2.mccd  Conc = .10E+01  Mult = .20E+00  N1 =   39  N2 =   64  SCALE =  1
p2_A2_1.mccd  Conc = .10E+01  Mult = .99E+00  N1 =   41  N2 =  166  SCALE =  1
p2_A2_3.mccd  Conc = .10E+01  Mult = .10E+01  N1 =   20  N2 =  149  SCALE =  1
p2_A3_1.mccd  Conc = .10E+01  Mult = .50E+00  N1 =   36  N2 =  509  SCALE =  1
p2_A3_3.mccd  Conc = .10E+01  Mult = .56E+00  N1 =   49  N2 =  151  SCALE =  1
 0.155060E-01  0.473970E+01  0.375381E+00
 0.161140E-01  0.428451E+01  0.253534E+00
 0.167220E-01  0.473636E+01  0.244332E+00
 0.173300E-01  0.413346E+01  0.276955E+00
 0.179380E-01  0.441789E+01  0.261610E+00
 0.185460E-01  0.405621E+01  0.285391E+00
 0.191550E-01  0.433110E+01  0.288046E+00
 0.197630E-01  0.427977E+01  0.238812E+00
 0.203710E-01  0.444317E+01  0.202464E+00
 0.209790E-01  0.441853E+01  0.193009E+00
 0.215870E-01  0.440903E+01  0.183387E+00
 0.221950E-01  0.449487E+01  0.208328E+00
 0.228030E-01  0.400773E+01  0.642941E+00
 0.234110E-01  0.406935E+01  0.187604E+00
 0.240190E-01  0.413012E+01  0.169261E+00
 0.246270E-01  0.424539E+01  0.162125E+00
 0.252350E-01  0.419871E+01  0.147537E+00
 0.258430E-01  0.420223E+01  0.138702E+00
 0.264520E-01  0.420618E+01  0.150822E+00
 0.270600E-01  0.411618E+01  0.135060E+00
 0.276680E-01  0.398531E+01  0.136042E+00
 0.282760E-01  0.378931E+01  0.124266E+00
 0.288840E-01  0.373527E+01  0.126612E+00
 0.294920E-01  0.383907E+01  0.129768E+00
 0.301000E-01  0.361341E+01  0.133955E+00
 0.307080E-01  0.363277E+01  0.120527E+00
 0.313160E-01  0.357404E+01  0.129609E+00
 0.319240E-01  0.369875E+01  0.141815E+00
 0.325320E-01  0.360456E+01  0.102508E+00
 0.331400E-01  0.355532E+01  0.750351E-01
 0.337480E-01  0.358003E+01  0.779730E-01
 0.343570E-01  0.353770E+01  0.153659E+00
 0.349650E-01  0.348270E+01  0.811584E-01
 0.355730E-01  0.343323E+01  0.803633E-01
 0.361810E-01  0.334614E+01  0.774072E-01
 0.367890E-01  0.331259E+01  0.755991E-01
 0.373970E-01  0.338384E+01  0.718871E-01
 0.380050E-01  0.335935E+01  0.712779E-01
 0.386130E-01  0.332528E+01  0.716282E-01
 0.392210E-01  0.319982E+01  0.752319E-01
 0.398290E-01  0.321609E+01  0.833661E-01
 0.404370E-01  0.310795E+01  0.698865E-01
 0.410450E-01  0.309007E+01  0.640391E-01
 0.416540E-01  0.292186E+01  0.639787E-01
 0.422620E-01  0.294141E+01  0.616916E-01
 0.428700E-01  0.287930E+01  0.639631E-01
 0.434780E-01  0.289823E+01  0.625363E-01
 0.440860E-01  0.289694E+01  0.648232E-01
 0.446940E-01  0.271688E+01  0.619503E-01
 0.453020E-01  0.262694E+01  0.596703E-01
 0.459100E-01  0.261300E+01  0.598887E-01
 0.465180E-01  0.261195E+01  0.581219E-01
 0.471260E-01  0.263828E+01  0.595259E-01
 0.477340E-01  0.257629E+01  0.518593E-01
 0.483420E-01  0.262857E+01  0.517581E-01
 0.489500E-01  0.251756E+01  0.506442E-01
 0.495590E-01  0.262028E+01  0.623832E-01
 0.501670E-01  0.252595E+01  0.603162E-01
 0.507750E-01  0.255603E+01  0.647719E-01
 0.513830E-01  0.245707E+01  0.629066E-01
 0.519910E-01  0.237033E+01  0.646410E-01
 0.525990E-01  0.243928E+01  0.586494E-01
 0.532070E-01  0.238922E+01  0.617536E-01
 0.538150E-01  0.237409E+01  0.550771E-01
 0.544230E-01  0.236889E+01  0.581095E-01
 0.550310E-01  0.238714E+01  0.575047E-01
 0.556390E-01  0.226911E+01  0.586312E-01
 0.562470E-01  0.228058E+01  0.553751E-01
 0.568550E-01  0.213245E+01  0.540791E-01
 0.574630E-01  0.212686E+01  0.563391E-01
