# SAXS profile: number of points = 271, q_min = 0.0206642, q_max = 0.24952, delta_q = 0.000847614074074074
# offset = 0.00000000000000, scaling c = 2.89840959138994e-06, Chi = 2.30613765189336
#  q       exp_intensity   model_intensity
0.02066    36.05090000     34.91854533    
0.02151    35.50440000     34.68198626    
0.02236    35.16100000     34.43773195    
0.02321    35.12600000     34.18594769    
0.02405    34.93050000     33.92678077    
0.02490    34.52490000     33.65939589    
0.02575    34.45220000     33.38451714    
0.02660    33.99300000     33.10286584    
0.02745    33.29820000     32.81459808    
0.02829    33.01060000     32.51989890    
0.02914    32.69380000     32.21896874    
0.02999    32.36260000     31.91186334    
0.03084    31.80840000     31.59773512    
0.03168    31.37750000     31.28083601    
0.03253    31.44370000     30.95704856    
0.03338    31.00630000     30.62676427    
0.03423    30.61140000     30.29147637    
0.03507    30.17700000     29.95140308    
0.03592    29.43550000     29.60622968    
0.03677    29.08850000     29.25627261    
0.03762    28.79660000     28.90227479    
0.03846    28.38410000     28.54441206    
0.03931    27.99670000     28.18287994    
0.04016    27.63900000     27.81787320    
0.04101    27.39560000     27.44965675    
0.04185    26.93630000     27.08080486    
0.04270    26.33850000     26.70661686    
0.04355    26.02320000     26.32943017    
0.04440    25.70260000     25.94994056    
0.04525    25.48230000     25.56834700    
0.04609    24.75110000     25.18483605    
0.04694    24.45340000     24.79951530    
0.04779    24.28710000     24.41258702    
0.04864    23.76180000     24.02645354    
0.04948    23.27150000     23.63849698    
0.05033    22.88930000     23.24858552    
0.05118    22.67570000     22.85809366    
0.05203    22.45970000     22.46719319    
0.05287    22.05770000     22.07613388    
0.05372    21.58700000     21.68516831    
0.05457    21.15120000     21.29444261    
0.05542    20.94950000     20.90535907    
0.05626    20.36460000     20.51737162    
0.05711    19.83330000     20.12861704    
0.05796    19.38630000     19.74092471    
0.05881    18.97090000     19.35468230    
0.05965    18.71310000     18.96988586    
0.06050    18.40650000     18.58666313    
0.06135    17.87940000     18.20610949    
0.06220    17.58400000     17.82820737    
0.06304    17.29910000     17.45079713    
0.06389    16.86720000     17.07599109    
0.06474    16.44380000     16.70382165    
0.06559    15.91760000     16.33427042    
0.06644    15.54520000     15.96835282    
0.06728    15.31700000     15.60562316    
0.06813    15.09760000     15.24468334    
0.06898    14.79910000     14.88700817    
0.06983    14.32380000     14.53325218    
0.07067    13.83080000     14.18294531    
0.07152    13.50080000     13.83716960    
0.07237    13.13430000     13.49493796    
0.07322    12.63840000     13.15561721    
0.07406    12.22400000     12.82016264    
0.07491    12.03150000     12.48919999    
0.07576    11.79970000     12.16396425    
0.07661    11.32650000     11.84204790    
0.07745    11.08960000     11.52398952    
0.07830    10.81560000     11.21023401    
0.07915    10.66160000     10.90093695    
0.08000    10.40620000     10.59615441    
0.08084    10.19250000     10.29813138    
0.08169    9.86139000      10.00371561    
0.08254    9.47538000      9.71376103     
0.08339    9.19845000      9.42854620     
0.08424    9.00608000      9.14837170     
0.08508    8.72965000      8.87370312     
0.08593    8.41733000      8.60339925     
0.08678    8.23533000      8.33857234     
0.08763    8.02595000      8.07866056     
0.08847    7.73673000      7.82420468     
0.08932    7.37482000      7.57475951     
0.09017    7.13798000      7.32967142     
0.09102    6.97148000      7.08958700     
0.09186    6.78776000      6.85545754     
0.09271    6.65452000      6.62711700     
0.09356    6.39665000      6.40333184     
0.09441    6.14631000      6.18423625     
0.09525    5.92106000      5.97031842     
0.09610    5.73503000      5.76173205     
0.09695    5.52893000      5.55783086     
0.09780    5.37319000      5.35955085     
0.09864    5.25651000      5.16615437     
0.09949    5.07946000      4.97794562     
0.10034    4.81069000      4.79452670     
0.10119    4.56739000      4.61545924     
0.10204    4.42282000      4.44136823     
0.10288    4.30583000      4.27306033     
0.10373    4.15360000      4.10935984     
0.10458    3.97194000      3.95000323     
0.10543    3.84808000      3.79542130     
0.10627    3.69292000      3.64557811     
0.10712    3.59872000      3.49969385     
0.10797    3.46708000      3.35856077     
0.10882    3.21723000      3.22272673     
0.10966    3.10546000      3.09082624     
0.11051    2.98208000      2.96318203     
0.11136    2.84941000      2.83951474     
0.11221    2.75839000      2.71999272     
0.11305    2.64725000      2.60484408     
0.11390    2.49717000      2.49371463     
0.11475    2.41113000      2.38685510     
0.11560    2.32445000      2.28383320     
0.11645    2.26538000      2.18444207     
0.11729    2.15550000      2.08873631     
0.11814    2.03184000      1.99659030     
0.11899    1.92866000      1.90786768     
0.11983    1.87254000      1.82310722     
0.12068    1.80955000      1.74185044     
0.12153    1.71929000      1.66380772     
0.12238    1.64331000      1.58873547     
0.12323    1.54776000      1.51679857     
0.12407    1.47377000      1.44807009     
0.12492    1.39916000      1.38233335     
0.12577    1.33864000      1.31981734     
0.12662    1.29558000      1.26008630     
0.12746    1.23519000      1.20298025     
0.12831    1.17975000      1.14852032     
0.12916    1.11697000      1.09659644     
0.13001    1.07116000      1.04706071     
0.13085    1.02262000      1.00032769     
0.13170    0.96001000      0.95600341     
0.13255    0.91814400      0.91387811     
0.13340    0.88774900      0.87379691     
