# SAXS profile: number of points = 271, q_min = 0.023207, q_max = 0.252063, delta_q = 0.000847614814814815
# offset = 0.00000000000000, scaling c = 1.01534407822739e-06, Chi = 1.49887434422337
#  q       exp_intensity   model_intensity
0.02321    40.61890000     38.88210764    
0.02405    40.26830000     38.50376581    
0.02490    39.68810000     38.11495996    
0.02575    38.83880000     37.71680246    
0.02660    38.50980000     37.31034068    
0.02745    38.63110000     36.89591221    
0.02829    37.84920000     36.47388275    
0.02914    37.43430000     36.04463355    
0.02999    36.54370000     35.60839225    
0.03084    34.73480000     35.16442189    
0.03168    34.73960000     34.71456593    
0.03253    34.35830000     34.25916434    
0.03338    34.87790000     33.79856793    
0.03423    33.77110000     33.33313743    
0.03507    33.62070000     32.86344260    
0.03592    33.12090000     32.39110675    
0.03677    32.91070000     31.91288637    
0.03762    32.41870000     31.43135542    
0.03846    31.64060000     30.94702241    
0.03931    31.12870000     30.46022744    
0.04016    30.36420000     29.97130621    
0.04101    29.46810000     29.48064628    
0.04185    28.87200000     28.98837000    
0.04270    28.06090000     28.49511200    
0.04355    28.10010000     28.00133271    
0.04440    28.03260000     27.50730544    
0.04525    27.49580000     27.01333737    
0.04609    26.65970000     26.51971495    
0.04694    25.65880000     26.02686592    
0.04779    25.46420000     25.53522299    
0.04864    25.36740000     25.04494377    
0.04948    25.20600000     24.55639528    
0.05033    24.05970000     24.06979044    
0.05118    22.88240000     23.58539509    
0.05203    22.49540000     23.10343306    
0.05287    22.72350000     22.62475571    
0.05372    21.93010000     22.14923489    
0.05457    21.60270000     21.67694569    
0.05542    21.53910000     21.20820404    
0.05626    20.93900000     20.74316614    
0.05711    20.63510000     20.28204531    
0.05796    20.02500000     19.82524187    
0.05881    19.02950000     19.37346105    
0.05965    18.57080000     18.92620269    
0.06050    18.34660000     18.48358250    
0.06135    18.38460000     18.04585062    
0.06220    17.57980000     17.61335209    
0.06304    17.05130000     17.18676362    
0.06389    17.03560000     16.76510796    
0.06474    16.62190000     16.34921800    
0.06559    16.37070000     15.93883006    
0.06644    15.81800000     15.53398690    
0.06728    15.02400000     15.13487264    
0.06813    14.77660000     14.74152298    
0.06898    14.13430000     14.35420578    
0.06983    13.94450000     13.97390740    
0.07067    13.74940000     13.59959155    
0.07152    12.99480000     13.23130286    
0.07237    12.76910000     12.86905149    
0.07322    12.47360000     12.51295793    
0.07406    12.07560000     12.16298528    
0.07491    11.62730000     11.81995314    
0.07576    11.44610000     11.48365471    
0.07661    11.29020000     11.15354899    
0.07745    10.86580000     10.82961761    
0.07830    10.55490000     10.51181694    
0.07915    10.09090000     10.20022551    
0.08000    9.73560000      9.89482006     
0.08084    9.53721000      9.59751432     
0.08169    9.34760000      9.30575410     
0.08254    9.06965000      9.01994162     
0.08339    8.70078000      8.74016929     
0.08424    8.41191000      8.46637030     
0.08508    8.11127000      8.19857155     
0.08593    7.87513000      7.93728276     
0.08678    7.55596000      7.68254760     
0.08763    7.20837000      7.43360581     
0.08847    7.03952000      7.19041351     
0.08932    6.83328000      6.95291956     
0.09017    6.45028000      6.72103734     
0.09102    6.41459000      6.49475529     
0.09186    6.16948000      6.27504735     
0.09271    5.87063000      6.06090172     
0.09356    5.67999000      5.85210069     
0.09441    5.53900000      5.64876734     
0.09525    5.37036000      5.45074000     
0.09610    5.18231000      5.25757186     
0.09695    5.01060000      5.06987892     
0.09780    4.84144000      4.88791099     
0.09864    4.60526000      4.71085651     
0.09949    4.39782000      4.53862845     
0.10034    4.26463000      4.37113794     
0.10119    4.10851000      4.20828804     
0.10204    3.92463000      4.05024930     
0.10288    3.82799000      3.89731277     
0.10373    3.70090000      3.74921890     
0.10458    3.53748000      3.60532578     
0.10543    3.41987000      3.46571336     
0.10627    3.31809000      3.33046533     
0.10712    3.22703000      3.19924919     
0.10797    3.10271000      3.07261376     
0.10882    2.96108000      2.95027139     
0.10966    2.82478000      2.83181031     
0.11051    2.72905000      2.71730444     
0.11136    2.61336000      2.60640420     
0.11221    2.47759000      2.49917363     
0.11305    2.37753000      2.39566978     
0.11390    2.29784000      2.29606808     
0.11475    2.25046000      2.20027451     
0.11560    2.17629000      2.10771791     
0.11645    2.03170000      2.01845577     
0.11729    1.93734000      1.93250908     
0.11814    1.88414000      1.84961739     
0.11899    1.81621000      1.77007567     
0.11983    1.74559000      1.69388910     
0.12068    1.64802000      1.62063199     
0.12153    1.57340000      1.55030032     
0.12238    1.47982000      1.48266252     
0.12323    1.41255000      1.41774284     
0.12407    1.34515000      1.35554130     
0.12492    1.31434000      1.29613742     
0.12577    1.26876000      1.23958010     
0.12662    1.18634000      1.18537281     
