# SAXS profile: number of points = 285, q_min = 0.00964519, q_max = 0.250368, delta_q = 0.000847615528169014
# offset = 0.00000000000000, scaling c = 1.65713827885237e-06, Chi = 1.90000008115129
#  q       exp_intensity   model_intensity
0.00965    18.04390000     17.45306902    
0.01049    17.99210000     17.39212360    
0.01134    18.32580000     17.32647153    
0.01219    17.88040000     17.25616585    
0.01304    17.38050000     17.18125907    
0.01388    16.84340000     17.10107829    
0.01473    17.48690000     17.01623989    
0.01558    17.94170000     16.92703648    
0.01643    17.72220000     16.83354918    
0.01727    17.38750000     16.73585517    
0.01812    17.06200000     16.63402668    
0.01897    16.64650000     16.52796276    
0.01982    16.31340000     16.41728444    
0.02066    16.30550000     16.30278767    
0.02151    16.22210000     16.18455002    
0.02236    16.02160000     16.06266864    
0.02321    15.73710000     15.93724410    
0.02405    15.87480000     15.80836709    
0.02490    15.98910000     15.67567993    
0.02575    15.70870000     15.53955301    
0.02660    15.28060000     15.40034175    
0.02745    14.94150000     15.25814537    
0.02829    15.01750000     15.11307293    
0.02914    15.00890000     14.96523864    
0.02999    14.68160000     14.81469843    
0.03084    14.51610000     14.66111901    
0.03168    14.14030000     14.50517800    
0.03253    13.92410000     14.34697830    
0.03338    13.84220000     14.18662545    
0.03423    13.93760000     14.02422865    
0.03507    13.75900000     13.85990888    
0.03592    13.41480000     13.69357928    
0.03677    13.20340000     13.52540613    
0.03762    12.88220000     13.35572239    
0.03846    12.80980000     13.18462579    
0.03931    12.73720000     13.01222285    
0.04016    12.70150000     12.83861894    
0.04101    12.36490000     12.66393953    
0.04185    12.17950000     12.48811472    
0.04270    12.13810000     12.31145089    
0.04355    11.97360000     12.13410798    
0.04440    11.60360000     11.95617353    
0.04525    11.58810000     11.77774828    
0.04609    11.52330000     11.59892743    
0.04694    11.33750000     11.41981161    
0.04779    11.10530000     11.24052478    
0.04864    10.92870000     11.06118815    
0.04948    10.74280000     10.88193132    
0.05033    10.71540000     10.70282682    
0.05118    10.46280000     10.52396781    
0.05203    10.32730000     10.34543608    
0.05287    10.07020000     10.16743881    
0.05372    9.86625000      9.99000865     
0.05457    9.70625000      9.81319595     
0.05542    9.57674000      9.63712024     
0.05626    9.38597000      9.46184096     
0.05711    9.29000000      9.28743921     
0.05796    9.11086000      9.11403631     
0.05881    8.89004000      8.94183928     
0.05965    8.67551000      8.77076430     
0.06050    8.53937000      8.60085883     
0.06135    8.39863000      8.43222571     
0.06220    8.27384000      8.26490427     
0.06304    8.12524000      8.09895163     
0.06389    7.99804000      7.93464087     
0.06474    7.84687000      7.77193784     
0.06559    7.55947000      7.61079102     
0.06644    7.39177000      7.45122416     
0.06728    7.23872000      7.29332029     
0.06813    7.11860000      7.13710709     
0.06898    6.94843000      6.98268284     
0.06983    6.75346000      6.83036443     
0.07067    6.65666000      6.67986631     
0.07152    6.62624000      6.53121858     
0.07237    6.47785000      6.38443951     
0.07322    6.30502000      6.23959255     
0.07406    6.14110000      6.09667646     
0.07491    5.99964000      5.95597075     
0.07576    5.81471000      5.81743193     
0.07661    5.77928000      5.68090818     
0.07745    5.60884000      5.54640752     
0.07830    5.47385000      5.41392595     
0.07915    5.34234000      5.28351096     
0.08000    5.21170000      5.15516942     
