# SAXS profile: number of points = 278, q_min = 0.0147309, q_max = 0.24952, delta_q = 0.000847614079422383
# offset = 0.00000000000000, scaling c = 6.74701845186369e-07, Chi = 1.25030799743877
#  q       exp_intensity   model_intensity
0.01473    26.35700000     26.07254762    
0.01558    26.07240000     25.92492996    
0.01643    25.77560000     25.77024775    
0.01727    26.18130000     25.60863206    
0.01812    25.47200000     25.44020740    
0.01897    24.78940000     25.26481286    
0.01982    25.46980000     25.08183080    
0.02066    25.45620000     24.89257431    
0.02151    24.68480000     24.69717895    
0.02236    24.75440000     24.49580858    
0.02321    24.64020000     24.28863266    
0.02405    24.52760000     24.07580725    
0.02490    24.29740000     23.85675381    
0.02575    23.92020000     23.63208654    
0.02660    23.18260000     23.40239442    
0.02745    23.22810000     23.16784631    
0.02829    23.40180000     22.92862675    
0.02914    22.77110000     22.68492831    
0.02999    22.46590000     22.43684840    
0.03084    22.20780000     22.18386259    
0.03168    21.72020000     21.92707560    
0.03253    21.80460000     21.66666297    
0.03338    21.85650000     21.40280325    
0.03423    21.89560000     21.13568047    
0.03507    21.40290000     20.86549847    
0.03592    21.17200000     20.59213553    
0.03677    20.48250000     20.31587038    
0.03762    20.05750000     20.03724284    
0.03846    19.89390000     19.75641902    
0.03931    19.55970000     19.47357927    
0.04016    19.31750000     19.18912322    
0.04101    18.75070000     18.90398778    
0.04185    18.40130000     18.61595533    
0.04270    17.98050000     18.32669766    
0.04355    17.62200000     18.03647640    
0.04440    17.61470000     17.74544287    
0.04525    17.43040000     17.45376829    
0.04609    17.04200000     17.16161016    
0.04694    16.59230000     16.86915183    
0.04779    16.25340000     16.57660968    
0.04864    15.81910000     16.28416385    
0.04948    15.56620000     15.99202931    
0.05033    15.50160000     15.70032924    
0.05118    15.22950000     15.40921964    
0.05203    15.01900000     15.11883460    
0.05287    14.78010000     14.82955118    
0.05372    14.46390000     14.54140386    
0.05457    13.93290000     14.25446570    
0.05542    13.71150000     13.96893289    
0.05626    13.59090000     13.68490585    
0.05711    13.37280000     13.40251972    
0.05796    13.11570000     13.12198247    
0.05881    12.78580000     12.84366340    
0.05965    12.20520000     12.56738498    
0.06050    11.94820000     12.29322874    
0.06135    11.68290000     12.02136161    
0.06220    11.63100000     11.75184749    
0.06304    11.43400000     11.48478256    
0.06389    11.06780000     11.22064798    
0.06474    10.96270000     10.95936279    
0.06559    10.70370000     10.70082837    
0.06644    10.39900000     10.44508627    
0.06728    10.17940000     10.19226982    
0.06813    9.92472000      9.94242122     
0.06898    9.63684000      9.69570790     
0.06983    9.42984000      9.45267832     
0.07067    9.52074000      9.21329220     
0.07152    9.10479000      8.97687729     
0.07237    8.73926000      8.74347872     
0.07322    8.63509000      8.51343022     
0.07406    8.35722000      8.28673108     
0.07491    8.03039000      8.06385734     
0.07576    7.89304000      7.84473210     
0.07661    7.68539000      7.62908123     
0.07745    7.43847000      7.41691504     
0.07830    7.22175000      7.20822668     
0.07915    6.90696000      7.00309017     
0.08000    6.78793000      6.80151386     
0.08084    6.52048000      6.60426279     
0.08169    6.44901000      6.41056572     
0.08254    6.27446000      6.22043388     
0.08339    5.99132000      6.03387092     
0.08424    5.74693000      5.85085433     
0.08508    5.62578000      5.67142316     
0.08593    5.45917000      5.49590631     
0.08678    5.25086000      5.32435586     
0.08763    4.99823000      5.15632935     
0.08847    4.73544000      4.99181961     
0.08932    4.67149000      4.83081349     
0.09017    4.62207000      4.67327233     
0.09102    4.59456000      4.51921349     
0.09186    4.42839000      4.36954425     
0.09271    4.18303000      4.22311489     
0.09356    4.09082000      4.08000697     
0.09441    3.97384000      3.94024577     
0.09525    3.85371000      3.80380869     
0.09610    3.64999000      3.67065117     
0.09695    3.45566000      3.54100892     
0.09780    3.40368000      3.41505560     
0.09864    3.24404000      3.29228378     
0.09949    3.16917000      3.17264824     
0.10034    3.05894000      3.05610160     
0.10119    2.93652000      2.94258995     
0.10204    2.87407000      2.83224559     
0.10288    2.72274000      2.72525540     
0.10373    2.63050000      2.62147701     
0.10458    2.53600000      2.52048079     
0.10543    2.39013000      2.42233489     
0.10627    2.28039000      2.32710891     
0.10712    2.26036000      2.23455528     
0.10797    2.20103000      2.14495646     
0.10882    2.07788000      2.05853050     
0.10966    1.94216000      1.97461948     
0.11051    1.86253000      1.89335831     
0.11136    1.80833000      1.81453987     
0.11221    1.78237000      1.73821674     
0.11305    1.71962000      1.66443612     
0.11390    1.64094000      1.59331790     
0.11475    1.56996000      1.52481167     
0.11560    1.48762000      1.45852300     
0.11645    1.38583000      1.39449900     
0.11729    1.30363000      1.33276226     
0.11814    1.25798000      1.27311642     
0.11899    1.21461000      1.21571006     
0.11983    1.15633000      1.16072213     
0.12068    1.10039000      1.10776737     
0.12153    1.06079000      1.05684881     
0.12238    1.01221000      1.00783577     
0.12323    0.99495600      0.96073835     
0.12407    0.93960500      0.91548795     
0.12492    0.87857600      0.87219335     
0.12577    0.82407700      0.83089587     
0.12662    0.76014300      0.79125000     
0.12746    0.73318400      0.75326793     
0.12831    0.69954500      0.71695460     
0.12916    0.67160000      0.68218645     
0.13001    0.63010000      0.64900101     
0.13085    0.60368800      0.61758168     
0.13170    0.56943600      0.58762199     
0.13255    0.53937300      0.55910513     
0.13340    0.51457200      0.53192311     
