# SAXS profile: number of points = 269, q_min = 0.0181213, q_max = 0.245282, delta_q = 0.000847614552238806
# offset = 0.00000000000000, scaling c = 2.81874569105039e-06, Chi = 1.61446889055322
#  q       exp_intensity   model_intensity
0.01812    59.43530000     57.84399002    
0.01897    59.64200000     57.47054024    
0.01982    58.79920000     57.08048082    
0.02066    59.12030000     56.67663099    
0.02151    58.45330000     56.25922974    
0.02236    57.68400000     55.83063704    
0.02321    56.94270000     55.39072145    
0.02405    56.73480000     54.93449526    
0.02490    55.96460000     54.46426910    
0.02575    55.63160000     53.98133929    
0.02660    54.67490000     53.48696772    
0.02745    53.16730000     52.98147412    
0.02829    52.41090000     52.46521664    
0.02914    52.98020000     51.93857203    
0.02999    52.66080000     51.40169113    
0.03084    51.97950000     50.85323724    
0.03168    50.89590000     50.29571959    
0.03253    50.53980000     49.72947482    
0.03338    50.40830000     49.15485164    
0.03423    49.76330000     48.57221661    
0.03507    49.13150000     47.98198238    
0.03592    47.85740000     47.38372611    
0.03677    46.96310000     46.77802358    
0.03762    47.20390000     46.16612943    
0.03846    46.59450000     45.55054631    
0.03931    45.86780000     44.92978561    
0.04016    44.73330000     44.30135674    
0.04101    44.11860000     43.66824379    
0.04185    43.37160000     43.03000689    
0.04270    43.27320000     42.38791075    
0.04355    42.16900000     41.74253545    
0.04440    41.60850000     41.09419520    
0.04525    41.00510000     40.44325593    
0.04609    39.94870000     39.79006535    
0.04694    38.90540000     39.13491709    
0.04779    37.99300000     38.47823177    
0.04864    37.80080000     37.82056556    
0.04948    37.49730000     37.16426147    
0.05033    36.32250000     36.50784207    
0.05118    35.72260000     35.84952733    
0.05203    35.09450000     35.19165826    
0.05287    34.52470000     34.53487813    
0.05372    33.78030000     33.87945548    
0.05457    33.17480000     33.22561056    
0.05542    32.40230000     32.57380492    
0.05626    31.85900000     31.92428603    
0.05711    31.65370000     31.27738255    
0.05796    30.70820000     30.63352418    
0.05881    29.69480000     29.99601994    
0.05965    28.99790000     29.36014907    
0.06050    28.59730000     28.72748150    
0.06135    27.74630000     28.09905787    
0.06220    27.34430000     27.47505949    
0.06304    26.55490000     26.85573565    
0.06389    25.98130000     26.24209245    
0.06474    25.40530000     25.63408342    
0.06559    24.71780000     25.03157767    
0.06644    24.06240000     24.43581576    
0.06728    23.45010000     23.84635027    
0.06813    22.59260000     23.26153810    
0.06898    22.02740000     22.68326520    
0.06983    21.71010000     22.11276041    
0.07067    21.29340000     21.54901483    
0.07152    20.45530000     20.99218963    
0.07237    20.05040000     20.44239338    
0.07322    19.49020000     19.90035579    
0.07406    19.05840000     19.36684679    
0.07491    18.63310000     18.84010702    
0.07576    18.20360000     18.32172850    
0.07661    17.52230000     17.81115053    
0.07745    17.08650000     17.30844131    
0.07830    16.55430000     16.81362946    
0.07915    16.00440000     16.32719449    
0.08000    15.61710000     15.85014907    
0.08084    15.25660000     15.38158781    
0.08169    14.83520000     14.92129008    
0.08254    14.44970000     14.46932607    
0.08339    13.93610000     14.02574359    
0.08424    13.40330000     13.59052891    
0.08508    12.85440000     13.16392994    
0.08593    12.49890000     12.74771909    
0.08678    12.25450000     12.33985787    
0.08763    11.76420000     11.94037009    
0.08847    11.32370000     11.54935879    
0.08932    11.05820000     11.16682083    
0.09017    10.57000000     10.79289423    
0.09102    10.25720000     10.42820714    
0.09186    9.95813000      10.07253885    
0.09271    9.61457000      9.72543024     
0.09356    9.20214000      9.38661181     
0.09441    8.93323000      9.05604265     
0.09525    8.67217000      8.73368133     
0.09610    8.34770000      8.41953107     
0.09695    8.08248000      8.11478372     
0.09780    7.80425000      7.81843025     
0.09864    7.57919000      7.52994807     
0.09949    7.28606000      7.24928229     
0.10034    6.97089000      6.97658979     
0.10119    6.66686000      6.71172433     
0.10204    6.40587000      6.45421206     
0.10288    6.17719000      6.20510771     
0.10373    5.94862000      5.96401087     
0.10458    5.72805000      5.72989421     
0.10543    5.52340000      5.50317335     
0.10627    5.28342000      5.28381225     
0.10712    5.05408000      5.07076600     
0.10797    4.85890000      4.86507774     
0.10882    4.68104000      4.66697823     
0.10966    4.49928000      4.47541154     
0.11051    4.38316000      4.29074700     
0.11136    4.21009000      4.11214402     
0.11221    4.03774000      3.93946473     
0.11305    3.88373000      3.77305315     
0.11390    3.65178000      3.61322034     
0.11475    3.45242000      3.46009310     
0.11560    3.35969000      3.31220121     
0.11645    3.28767000      3.16973445     
0.11729    3.16065000      3.03282053     
0.11814    2.94780000      2.90104160     
0.11899    2.77552000      2.77490419     
0.11983    2.77309000      2.65430859     
0.12068    2.64565000      2.53857461     
0.12153    2.49874000      2.42768492     
0.12238    2.35238000      2.32136088     
0.12323    2.26841000      2.21958251     
0.12407    2.14380000      2.12208856     
0.12492    2.07111000      2.02918162     
