0.010641 34.226667 2.119257
0.011250 37.265410 0.955917
0.011858 40.914723 0.821687
0.012466 42.143554 2.096317
0.013074 39.562851 1.674012
0.013682 36.294469 1.923562
0.014290 38.728546 1.910544
0.014898 38.160895 1.182255
0.015506 38.789282 0.979305
0.016114 34.761560 1.405964
0.016722 36.351882 1.316301
0.017330 36.179626 0.998364
0.017938 36.045989 0.763786
0.018546 35.406605 0.998730
0.019155 32.981147 0.849704
0.019763 34.168366 0.887950
0.020371 33.882085 0.740006
0.020979 33.475024 0.754808
0.021587 33.069806 0.642492
0.022195 32.589594 0.887446
0.022803 32.554734 0.680291
0.023411 32.375802 0.538440
0.024019 31.168620 0.628545
0.024627 32.547333 0.516562
0.025235 31.877984 0.636734
0.025843 31.289803 0.602184
0.026452 31.781574 0.453313
0.027060 30.929309 0.509152
0.027668 31.130122 0.552490
0.028276 30.817008 0.505508
0.028884 30.207752 0.450436
0.029492 29.809859 0.442243
0.030100 29.474064 0.388421
0.030708 29.216721 0.381526
0.031316 28.476739 0.466321
0.031924 29.204904 0.364285
0.032532 28.723296 0.475361
0.033140 27.871923 0.417521
0.033748 27.566547 0.458670
0.034357 27.506222 0.401242
0.034965 27.053126 0.392459
0.035573 26.903602 0.324059
0.036181 27.151097 0.345325
0.036789 27.503490 0.359429
0.037397 25.743776 0.387944
0.038005 26.185242 0.347374
0.038613 25.591197 0.302113
0.039221 25.451058 0.371946
0.039829 25.506608 0.375698
0.040437 24.663056 0.340446
0.041045 24.137920 0.305492
0.041654 24.180721 0.374143
0.042262 23.249465 0.332433
0.042870 23.663012 0.362833
0.043478 22.822799 0.314878
0.044086 23.415516 0.331982
0.044694 22.151753 0.309649
0.045302 22.733891 0.283202
0.045910 21.773707 0.292767
0.046518 21.699616 0.275016
0.047126 21.340291 0.278464
0.047734 21.089921 0.245578
0.048342 21.033776 0.273673
0.048950 20.748825 0.261171
0.049559 20.682529 0.291499
0.050167 20.091519 0.277956
0.050775 19.867551 0.265512
0.051383 19.515443 0.254281
0.051991 19.310242 0.262306
0.052599 18.998451 0.239305
0.053207 18.420488 0.266239
0.053815 18.698710 0.313072
0.054423 18.759722 0.303562
0.055031 18.309482 0.266422
0.055639 17.994196 0.265868
0.056247 17.573201 0.240298
0.056855 17.339558 0.240640
0.057463 17.076890 0.267354
0.058072 16.890875 0.247685
0.058680 16.525478 0.302042
0.059288 16.398931 0.274126
0.059896 15.639868 0.300127
0.060504 15.248840 0.242718
0.061112 15.550723 0.265648
