# SAXS profile: number of points = 268, q_min = 0.0147309, q_max = 0.241044, delta_q = 0.000847614606741573
# offset = 0.00000000000000, scaling c = 2.18479837645017e-06, Chi = 1.48066702135238
#  q       exp_intensity   model_intensity
0.01473    102.26900000    102.28442873   
0.01558    102.13800000    101.56789164   
0.01643    100.81700000    100.81873138   
0.01727    100.63700000    100.03780283   
0.01812    100.74000000    99.22594542    
0.01897    98.43150000     98.38271389    
0.01982    97.60350000     97.50577227    
0.02066    96.35190000     96.60130066    
0.02151    95.72480000     95.67020206    
0.02236    96.47320000     94.71350028    
0.02321    96.06120000     93.73224130    
0.02405    95.17570000     92.72741256    
0.02490    93.59720000     91.69704638    
0.02575    91.53480000     90.64416752    
0.02660    90.30270000     89.57152374    
0.02745    89.26440000     88.48013973    
0.02829    89.48520000     87.37110480    
0.02914    88.30780000     86.24554079    
0.02999    85.01430000     85.10421299    
0.03084    85.17970000     83.94583389    
0.03168    83.92890000     82.77482158    
0.03253    80.72440000     81.59216846    
0.03338    80.45020000     80.39888296    
0.03423    79.55240000     79.19598729    
0.03507    78.56350000     77.98457620    
0.03592    77.78700000     76.76491549    
0.03677    77.21380000     75.53841765    
0.03762    75.97230000     74.30707817    
0.03846    75.00360000     73.07424840    
0.03931    72.82230000     71.83870812    
0.04016    71.29770000     70.59806813    
0.04101    70.24650000     69.35627545    
0.04185    69.11770000     68.11436906    
0.04270    67.93820000     66.87332778    
0.04355    66.29920000     65.63427728    
0.04440    64.48780000     64.39790821    
0.04525    63.23060000     63.16498980    
0.04609    61.09570000     61.93622646    
0.04694    59.72500000     60.71294266    
0.04779    59.49650000     59.49633862    
0.04864    58.24890000     58.28631710    
0.04948    57.33170000     57.08375493    
0.05033    56.10470000     55.88912822    
0.05118    54.60410000     54.70303285    
0.05203    53.54340000     53.52596528    
0.05287    51.74930000     52.36046915    
0.05372    50.81530000     51.20571130    
0.05457    49.63000000     50.06167512    
0.05542    48.99480000     48.92905065    
0.05626    48.28130000     47.80813184    
0.05711    46.56320000     46.69934138    
0.05796    45.44890000     45.60370606    
0.05881    44.45580000     44.52304672    
0.05965    43.56890000     43.45564155    
0.06050    42.17650000     42.40165934    
0.06135    41.16240000     41.36160018    
0.06220    40.56670000     40.33556412    
0.06304    39.60680000     39.32376398    
0.06389    38.08640000     38.32856908    
0.06474    37.04470000     37.34903212    
0.06559    35.99950000     36.38429575    
0.06644    35.49780000     35.43552861    
0.06728    34.27380000     34.50221065    
0.06813    33.48330000     33.58243258    
0.06898    32.46750000     32.67833769    
0.06983    31.16960000     31.79231416    
0.07067    30.42040000     30.92155433    
0.07152    30.05190000     30.06607368    
0.07237    28.98710000     29.22580560    
0.07322    28.15940000     28.40094035    
0.07406    27.07850000     27.59130667    
0.07491    26.44400000     26.79882264    
0.07576    26.39570000     26.02287732    
0.07661    25.63610000     25.26205234    
0.07745    24.29360000     24.51623287    
0.07830    23.50030000     23.78525215    
0.07915    22.78700000     23.06922792    
0.08000    21.87250000     22.36804507    
0.08084    21.72580000     21.68468182    
0.08169    20.94960000     21.01579369    
0.08254    20.21930000     20.36129820    
0.08339    19.67710000     19.72108610    
0.08424    19.13500000     19.09496392    
0.08508    18.39530000     18.48307287    
0.08593    17.94240000     17.88755049    
0.08678    17.17960000     17.30622444    
0.08763    16.44240000     16.73833318    
0.08847    15.79760000     16.18385937    
0.08932    15.17030000     15.64267032    
0.09017    14.51100000     15.11455338    
0.09102    14.27230000     14.59946452    
0.09186    13.89190000     14.09965602    
0.09271    13.76280000     13.61277631    
0.09356    13.40990000     13.13831393    
0.09441    12.83230000     12.67612546    
0.09525    12.14830000     12.22607474    
0.09610    11.68200000     11.78795843    
0.09695    11.38630000     11.36257123    
0.09780    11.26000000     10.95048704    
0.09864    11.08590000     10.54983089    
0.09949    10.78150000     10.16040780    
0.10034    10.00100000     9.78228489     
0.10119    9.67065000      9.41522383     
0.10204    9.25006000      9.05882838     
0.10288    8.82715000      8.71434537     
0.10373    8.61597000      8.38115889     
0.10458    8.27615000      8.05780251     
0.10543    7.91916000      7.74445479     
0.10627    7.58509000      7.44130167     
0.10712    7.23254000      7.14752620     
0.10797    6.97403000      6.86401707     
0.10882    6.66338000      6.59109641     
0.10966    6.35055000      6.32728376     
0.11051    6.20874000      6.07271576     
0.11136    6.04280000      5.82660779     
0.11221    5.74369000      5.58909185     
0.11305    5.43339000      5.36027657     
0.11390    5.28789000      5.14060075     
0.11475    5.08484000      4.93011700     
0.11560    4.80301000      4.72698012     
0.11645    4.64845000      4.53140695     
0.11729    4.43355000      4.34353378     
0.11814    4.18239000      4.16272322     
0.11899    3.96634000      3.98940119     
0.11983    3.85992000      3.82417186     
0.12068    3.73743000      3.66569151     
0.12153    3.57675000      3.51392470     
0.12238    3.52371000      3.36834245     
0.12323    3.26615000      3.22896801     
0.12407    3.13122000      3.09577379     
0.12492    3.05739000      2.96892962     
0.12577    2.84109000      2.84849728     
0.12662    2.74903000      2.73349824     
0.12746    2.62271000      2.62371992     
0.12831    2.53715000      2.51909919     
0.12916    2.43675000      2.41933220     
0.13001    2.37012000      2.32447922     
0.13085    2.25539000      2.23507863     
0.13170    2.17678000      2.15013710     
0.13255    2.10470000      2.06956249     
0.13340    2.05107000      1.99300726     
0.13425    1.96238000      1.92041639     
0.13509    1.84064000      1.85172070     
0.13594    1.78011000      1.78692658     
0.13679    1.71568000      1.72614404     
0.13764    1.66628000      1.66870211     
0.13848    1.63403000      1.61441614     
0.13933    1.57033000      1.56320135     
0.14018    1.49645000      1.51486325     
0.14103    1.46716000      1.46938798     
0.14187    1.42628000      1.42700414     
0.14272    1.36681000      1.38721971     
0.14357    1.33127000      1.34986720     
0.14442    1.32391000      1.31475694     
0.14526    1.29070000      1.28186968     
0.14611    1.23449000      1.25102026     
0.14696    1.18683000      1.22224758     
0.14781    1.18400000      1.19571652     
0.14865    1.17536000      1.17080829     
0.14950    1.13605000      1.14752223     
0.15035    1.08118000      1.12581847     
0.15120    1.05353000      1.10556491     
0.15204    1.03871000      1.08673710     
0.15289    1.02884000      1.06936908     
0.15374    1.02076000      1.05328298     
0.15459    1.00628000      1.03834752     
0.15543    0.98453700      1.02445692     
0.15628    0.98650200      1.01158782     
0.15713    0.96541000      0.99966530     
0.15798    0.95733300      0.98868031     
0.15882    0.93885300      0.97862810     
0.15967    0.90982300      0.96930252     
0.16052    0.94245200      0.96068935     
0.16137    0.92662300      0.95274030     
0.16222    0.91078900      0.94538170     
0.16306    0.93513700      0.93860018     
0.16391    0.93083100      0.93241285     
0.16476    0.88971300      0.92673248     
0.16561    0.89519200      0.92150637     
0.16645    0.90107000      0.91670444     
0.16730    0.88601900      0.91227707     
0.16815    0.90110500      0.90815275     
0.16900    0.88900100      0.90436851     
0.16984    0.86697200      0.90091896     
0.17069    0.85365500      0.89771568     
0.17154    0.88067000      0.89474943     
0.17239    0.89576000      0.89199762     
0.17324    0.87949700      0.88943281     
0.17408    0.84375200      0.88705459     
0.17493    0.85584200      0.88488331     
0.17578    0.86166700      0.88279340     
0.17663    0.85386400      0.88082323     
0.17747    0.84334600      0.87894668     
0.17832    0.83975100      0.87715685     
0.17917    0.86251200      0.87544244     
0.18002    0.86251400      0.87377970     
