# SAXS profile: number of points = 270, q_min = 0.0215118, q_max = 0.24952, delta_q = 0.000847614126394052
# offset = 0.00000000000000, scaling c = 2.08975259323717e-06, Chi = 1.60832928549830
#  q       exp_intensity   model_intensity
0.02151    34.24610000     34.59981732    
0.02236    33.34770000     34.33445149    
0.02321    34.62400000     34.06115614    
0.02405    34.20440000     33.78011001    
0.02490    33.17620000     33.49048053    
0.02575    33.29550000     33.19306262    
0.02660    33.21830000     32.88863809    
0.02745    33.08030000     32.57740477    
0.02829    32.27690000     32.25958332    
0.02914    31.84710000     31.93540816    
0.02999    31.14190000     31.60498097    
0.03084    30.53040000     31.26748450    
0.03168    30.40450000     30.92445557    
0.03253    30.37240000     30.57610881    
0.03338    30.13330000     30.22266058    
0.03423    29.82820000     29.86433674    
0.03507    29.59670000     29.50163181    
0.03592    29.12850000     29.13656723    
0.03677    28.85330000     28.76445538    
0.03762    28.69580000     28.38833535    
0.03846    28.41790000     28.00867228    
0.03931    27.84440000     27.62569454    
0.04016    27.33490000     27.23962982    
0.04101    26.83850000     26.85074863    
0.04185    26.19100000     26.45879660    
0.04270    25.82330000     26.06454036    
0.04355    25.25270000     25.66833108    
0.04440    24.92150000     25.27036596    
0.04525    24.74900000     24.87154713    
0.04609    24.56410000     24.47281053    
0.04694    24.07950000     24.07082287    
0.04779    23.58930000     23.66796511    
0.04864    23.37370000     23.26457190    
0.04948    22.92300000     22.86093437    
0.05033    22.35360000     22.45722445    
0.05118    21.95810000     22.05366179    
0.05203    21.52440000     21.65043143    
0.05287    21.19610000     21.24794400    
0.05372    20.70170000     20.84634751    
0.05457    20.40970000     20.44708553    
0.05542    19.95050000     20.04879230    
0.05626    19.38150000     19.65094088    
0.05711    19.21440000     19.25474575    
0.05796    18.81190000     18.86047393    
0.05881    18.40590000     18.46859434    
0.05965    17.83220000     18.07897810    
0.06050    17.42090000     17.69175048    
0.06135    17.03200000     17.30783906    
0.06220    16.61260000     16.92724793    
0.06304    16.36100000     16.54826959    
0.06389    16.07090000     16.17281503    
0.06474    15.76050000     15.80084377    
0.06559    15.34690000     15.43227063    
0.06644    15.04430000     15.06717516    
0.06728    14.56940000     14.70623950    
0.06813    14.31330000     14.34979057    
0.06898    13.93980000     13.99613447    
0.06983    13.72950000     13.64724875    
0.07067    13.45540000     13.30250778    
0.07152    12.98340000     12.96200767    
0.07237    12.53390000     12.62581115    
0.07322    12.26520000     12.29438825    
0.07406    11.88210000     11.96825149    
0.07491    11.63300000     11.64614759    
0.07576    11.33220000     11.32914974    
0.07661    11.13140000     11.01690635    
0.07745    10.92510000     10.70945936    
0.07830    10.44840000     10.40682426    
0.07915    10.12940000     10.10930419    
0.08000    9.79079000      9.81756809     
0.08084    9.54833000      9.53089596     
0.08169    9.21448000      9.24924472     
0.08254    8.86301000      8.97265356     
0.08339    8.77272000      8.70114952     
0.08424    8.48364000      8.43495153     
0.08508    8.19320000      8.17442030     
0.08593    7.88488000      7.91875418     
0.08678    7.71648000      7.66883318     
0.08763    7.51531000      7.42404065     
0.08847    7.19870000      7.18437744     
0.08932    6.90836000      6.95010270     
0.09017    6.61713000      6.72120231     
0.09102    6.51049000      6.49683922     
0.09186    6.29845000      6.27853434     
0.09271    6.07640000      6.06540279     
0.09356    5.91699000      5.85766617     
0.09441    5.67023000      5.65481342     
0.09525    5.49017000      5.45659118     
0.09610    5.27239000      5.26326270     
0.09695    5.08267000      5.07519134     
0.09780    4.91819000      4.89264766     
0.09864    4.77468000      4.71524774     
0.09949    4.59501000      4.54238152     
0.10034    4.41109000      4.37394744     
0.10119    4.21437000      4.21008178     
0.10204    4.07063000      4.05099573     
0.10288    3.98559000      3.89736730     
0.10373    3.82993000      3.74820003     
0.10458    3.68079000      3.60317487     
0.10543    3.52372000      3.46244678     
0.10627    3.35520000      3.32622080     
0.10712    3.19049000      3.19420783     
0.10797    3.08462000      3.06632858     
0.10882    2.89826000      2.94302415     
0.10966    2.80719000      2.82366526     
0.11051    2.73429000      2.70849684     
0.11136    2.62237000      2.59698453     
0.11221    2.49747000      2.48903356     
0.11305    2.44382000      2.38488910     
0.11390    2.41142000      2.28495753     
0.11475    2.26210000      2.18867363     
0.11560    2.12377000      2.09565593     
0.11645    2.00244000      2.00599173     
0.11729    1.93689000      1.91977201     
0.11814    1.85963000      1.83673864     
0.11899    1.77392000      1.75681218     
0.11983    1.66812000      1.68043227     
0.12068    1.58330000      1.60716072     
0.12153    1.52022000      1.53676597     
0.12238    1.45968000      1.46902226     
0.12323    1.40777000      1.40401765     
0.12407    1.32998000      1.34176213     
0.12492    1.28188000      1.28244843     
0.12577    1.22354000      1.22584399     
0.12662    1.19108000      1.17157505     
0.12746    1.14493000      1.11973095     
0.12831    1.09505000      1.07024760     
0.12916    1.03627000      1.02285410     
0.13001    0.96901000      0.97767497     
0.13085    0.91664900      0.93506078     
0.13170    0.87966600      0.89437601     
0.13255    0.86672900      0.85566145     
0.13340    0.84247700      0.81878142     
0.13425    0.78354400      0.78374552     
0.13509    0.74431900      0.75055700     
0.13594    0.70962300      0.71909256     
0.13679    0.68705500      0.68950071     
0.13764    0.65826500      0.66148820     
0.13848    0.62891600      0.63495675     
0.13933    0.58218200      0.60987489     
0.14018    0.55472200      0.58617905     
0.14103    0.54590700      0.56390540     
0.14187    0.52691800      0.54306472     
0.14272    0.49839100      0.52349242     
0.14357    0.49185200      0.50515409     
0.14442    0.47795700      0.48791503     
0.14526    0.47704400      0.47175423     
0.14611    0.46616800      0.45662671     
0.14696    0.44972300      0.44259546     
0.14781    0.42656600      0.42962233     
0.14865    0.41111100      0.41755668     
0.14950    0.39660500      0.40633066     
0.15035    0.39232400      0.39591686     
0.15120    0.37988700      0.38628279     
0.15204    0.35695900      0.37743689     
0.15289    0.35807300      0.36934853     
0.15374    0.35849700      0.36196039     
0.15459    0.36302300      0.35523210     
0.15543    0.36881600      0.34908137     
0.15628    0.34642000      0.34348483     
0.15713    0.34396800      0.33842547     
0.15798    0.34104500      0.33390308     
0.15882    0.33827900      0.32991788     
0.15967    0.32354600      0.32638569     
0.16052    0.32992800      0.32325863     
0.16137    0.33586900      0.32051110     
0.16222    0.33737200      0.31812756     
0.16306    0.34920100      0.31610740     
0.16391    0.34890300      0.31441970     
0.16476    0.33644500      0.31306888     
0.16561    0.32791100      0.31197417     
0.16645    0.32970700      0.31111654     
0.16730    0.32208300      0.31049466     
0.16815    0.32266900      0.31009743     
0.16900    0.32816600      0.30988577     
0.16984    0.32515200      0.30990737     
0.17069    0.32209200      0.31006230     
0.17154    0.33191100      0.31035541     
0.17239    0.34152500      0.31078886     
0.17324    0.33772500      0.31134604     
0.17408    0.33963000      0.31199174     
0.17493    0.33184100      0.31275984     
0.17578    0.34089200      0.31357935     
0.17663    0.34741400      0.31446297     
0.17747    0.34180900      0.31541441     
0.17832    0.33697300      0.31640955     
0.17917    0.33224600      0.31743177     
0.18002    0.33561100      0.31849918     
0.18086    0.34152500      0.31957106     
0.18171    0.33360900      0.32065805     
0.18256    0.34011100      0.32173446     
0.18341    0.34627000      0.32279683     
0.18425    0.35529900      0.32385528     
0.18510    0.35429500      0.32490919     
0.18595    0.35569800      0.32591809     
0.18680    0.34162100      0.32691659     
0.18764    0.34056200      0.32785822     
0.18849    0.33669400      0.32877591     
0.18934    0.33052000      0.32964969     
0.19019    0.34341400      0.33046548     
0.19104    0.35070900      0.33126603     
0.19188    0.33950000      0.33196351     
0.19273    0.33800900      0.33263801     
0.19358    0.34846500      0.33323790     
0.19442    0.35104700      0.33377004     
0.19527    0.34441200      0.33425258     
0.19612    0.34773800      0.33468606     
0.19697    0.35632700      0.33503527     
0.19782    0.35591300      0.33533220     
0.19866    0.35576400      0.33554982     
0.19951    0.34869700      0.33571039     
0.20036    0.33912200      0.33580510     
0.20121    0.33453100      0.33582905     
0.20205    0.33901300      0.33580474     
0.20290    0.34389500      0.33568733     
0.20375    0.34649300      0.33552000     
0.20460    0.33002300      0.33527788     
0.20544    0.30981400      0.33497748     
0.20629    0.30888800      0.33461761     
0.20714    0.31969100      0.33418899     
0.20799    0.32827800      0.33371668     
0.20883    0.33572900      0.33316213     
0.20968    0.32650100      0.33256172     
0.21053    0.33928800      0.33189693     
0.21138    0.34553100      0.33118286     
0.21222    0.33788100      0.33042141     
0.21307    0.32587900      0.32959207     
0.21392    0.31210000      0.32873367     
0.21477    0.31731000      0.32780666     
0.21562    0.33669300      0.32684566     
0.21646    0.33251600      0.32583315     
0.21731    0.32942900      0.32477859     
0.21816    0.31115300      0.32369576     
0.21901    0.30521200      0.32255033     
0.21985    0.30935800      0.32138694     
0.22070    0.31730500      0.32017461     
