# SAXS profile: number of points = 270, q_min = 0.0215118, q_max = 0.24952, delta_q = 0.000847614126394052
# offset = 0.00000000000000, scaling c = 2.08973207971943e-06, Chi = 1.66854253514507
#  q       exp_intensity   model_intensity
0.02151    34.24610000     34.29743356    
0.02236    33.34770000     34.03968620    
0.02321    34.62400000     33.77519728    
0.02405    34.20440000     33.50068725    
0.02490    33.17620000     33.21773988    
0.02575    33.29550000     32.92713104    
0.02660    33.21830000     32.62962298    
0.02745    33.08030000     32.32540551    
0.02829    32.27690000     32.01469068    
0.02914    31.84710000     31.69770336    
0.02999    31.14190000     31.37453712    
0.03084    30.53040000     31.04437673    
0.03168    30.40450000     30.70873387    
0.03253    30.37240000     30.36781421    
0.03338    30.13330000     30.02182480    
0.03423    29.82820000     29.67098286    
0.03507    29.59670000     29.31553582    
0.03592    29.12850000     28.95522150    
0.03677    28.85330000     28.59038747    
0.03762    28.69580000     28.22178820    
0.03846    28.41790000     27.85104552    
0.03931    27.84440000     27.47716203    
0.04016    27.33490000     27.09848314    
0.04101    26.83850000     26.71694074    
0.04185    26.19100000     26.33225842    
0.04270    25.82330000     25.94520350    
0.04355    25.25270000     25.55612021    
0.04440    24.92150000     25.16519975    
0.04525    24.74900000     24.77266144    
0.04609    24.56410000     24.37870810    
0.04694    24.07950000     23.98351334    
0.04779    23.58930000     23.58732392    
0.04864    23.37370000     23.19048322    
0.04948    22.92300000     22.79449529    
0.05033    22.35360000     22.39837599    
0.05118    21.95810000     22.00093976    
0.05203    21.52440000     21.60369887    
0.05287    21.19610000     21.20702949    
0.05372    20.70170000     20.81109801    
0.05457    20.40970000     20.41604117    
0.05542    19.95050000     20.02213394    
0.05626    19.38150000     19.62952253    
0.05711    19.21440000     19.23840465    
0.05796    18.81190000     18.84903554    
0.05881    18.40590000     18.46353755    
0.05965    17.83220000     18.07882531    
0.06050    17.42090000     17.69591951    
0.06135    17.03200000     17.31548207    
0.06220    16.61260000     16.93761960    
0.06304    16.36100000     16.56247675    
0.06389    16.07090000     16.19065559    
0.06474    15.76050000     15.82212767    
0.06559    15.34690000     15.45682009    
0.06644    15.04430000     15.09554318    
0.06728    14.56940000     14.73798220    
0.06813    14.31330000     14.38304430    
0.06898    13.93980000     14.03194451    
0.06983    13.72950000     13.68540960    
0.07067    13.45540000     13.34284874    
0.07152    12.98340000     13.00436045    
0.07237    12.53390000     12.67000842    
0.07322    12.26520000     12.34026119    
0.07406    11.88210000     12.01563116    
0.07491    11.63300000     11.69486505    
0.07576    11.33220000     11.37903356    
0.07661    11.13140000     11.06780508    
0.07745    10.92510000     10.76122391    
0.07830    10.44840000     10.45930866    
0.07915    10.12940000     10.16236461    
0.08000    9.79079000      9.87105824     
0.08084    9.54833000      9.58466294     
0.08169    9.21448000      9.30315991     
0.08254    8.86301000      9.02659190     
0.08339    8.77272000      8.75499023     
0.08424    8.48364000      8.48834739     
0.08508    8.19320000      8.22682068     
0.08593    7.88488000      7.97153643     
0.08678    7.71648000      7.72112622     
0.08763    7.51531000      7.47568027     
0.08847    7.19870000      7.23527175     
0.08932    6.90836000      6.99990138     
0.09017    6.61713000      6.76953385     
0.09102    6.51049000      6.54421451     
