# SAXS profile: number of points = 474, q_min = 0.012467, q_max = 0.300081, delta_q = 0.000608063424947146
# offset = 0.00000000000000, scaling c = 5.53664987962203e-08, Chi = 4.56181304208105
#  q       exp_intensity   model_intensity
0.01247    8.44434000      8.56040798     
0.01307    8.26720000      8.45904072     
0.01368    8.17586000      8.35269011     
0.01429    8.22101000      8.24385438     
0.01490    8.04176000      8.13231149     
0.01551    7.98119000      8.01685719     
0.01612    7.81538000      7.89983541     
0.01672    7.66844000      7.77923630     
0.01733    7.49123000      7.65684502     
0.01794    7.48327000      7.53279925     
0.01855    7.27339000      7.40595098     
0.01916    7.21357000      7.27813445     
0.01976    6.94220000      7.14840149     
0.02037    6.94325000      7.01741985     
0.02098    6.84123000      6.88564603     
0.02159    6.69870000      6.75218253     
0.02220    6.51895000      6.61867893     
0.02280    6.33504000      6.48473863     
0.02341    6.18917000      6.35021681     
0.02402    6.01509000      6.21542049     
0.02463    5.97253000      6.08062596     
0.02524    5.81170000      5.94601503     
0.02584    5.64450000      5.81169152     
0.02645    5.51858000      5.67784082     
0.02706    5.42909000      5.54458435     
0.02767    5.23646000      5.41254301     
0.02828    5.11194000      5.28130913     
0.02889    5.02042000      5.15103372     
0.02949    4.84723000      5.02249602     
0.03010    4.71308000      4.89477760     
0.03071    4.60956000      4.76913416     
0.03132    4.47874000      4.64475824     
0.03193    4.32562000      4.52192450     
0.03254    4.27348000      4.40182344     
0.03314    4.11960000      4.28288462     
0.03375    4.02607000      4.16651265     
0.03436    3.95739000      4.05225980     
0.03497    3.88156000      3.93947678     
0.03558    3.72760000      3.83026672     
0.03618    3.62916000      3.72227622     
0.03679    3.51291000      3.61721592     
0.03740    3.40870000      3.51483396     
0.03801    3.32005000      3.41389965     
0.03862    3.27656000      3.31708472     
0.03922    3.16762000      3.22189341     
0.03983    3.13222000      3.12948549     
0.04044    3.06470000      3.04004856     
0.04105    2.94011000      2.95194661     
0.04166    2.92306000      2.86793518     
0.04226    2.79524000      2.78578796     
0.04287    2.75293000      2.70605370     
0.04348    2.66307000      2.62967083     
0.04409    2.61600000      2.55478416     
0.04470    2.54578000      2.48346248     
0.04530    2.48894000      2.41419064     
0.04591    2.41684000      2.34684464     
0.04652    2.32851000      2.28303182     
0.04713    2.27248000      2.22060869     
0.04774    2.22129000      2.16122201     
0.04835    2.18508000      2.10395688     
0.04895    2.11454000      2.04829827     
0.04956    2.08286000      1.99594327     
0.05017    2.02037000      1.94481371     
0.05078    1.96898000      1.89606472     
0.05139    1.91190000      1.84952170     
0.05199    1.89421000      1.80419272     
0.05260    1.84613000      1.76180330     
0.05321    1.82666000      1.72043802     
0.05382    1.79180000      1.68095382     
0.05443    1.75671000      1.64336310     
0.05504    1.70820000      1.60671928     
0.05564    1.67827000      1.57238094     
0.05625    1.65403000      1.53906144     
0.05686    1.61831000      1.50710163     
0.05747    1.57537000      1.47678243     
0.05808    1.52694000      1.44719797     
0.05868    1.49155000      1.41932130     
0.05929    1.47658000      1.39229600     
0.05990    1.44193000      1.36619207     
0.06051    1.41528000      1.34148893     
0.06112    1.39365000      1.31728324     
0.06173    1.34183000      1.29421669     
0.06233    1.32701000      1.27185158     
0.06294    1.28970000      1.25006576     
0.06355    1.27610000      1.22929954     
0.06416    1.23517000      1.20889983     
0.06477    1.20923000      1.18923815     
0.06537    1.17869000      1.17010650     
0.06598    1.15385000      1.15127786     
0.06659    1.13764000      1.13320332     
0.06720    1.11205000      1.11535847     
0.06781    1.09419000      1.09794355     
0.06841    1.07734000      1.08093759     
0.06902    1.06333000      1.06413745     
0.06963    1.03308000      1.04771478     
0.07024    1.01796000      1.03143940     
0.07085    0.99473900      1.01536660     
0.07146    0.98047400      0.99955255     
0.07206    0.95925700      0.98384318     
0.07267    0.93933200      0.96836342     
0.07328    0.92695500      0.95297848     
0.07389    0.90398700      0.93770535     
0.07450    0.87595000      0.92257025     
0.07510    0.86496500      0.90749045     
0.07571    0.85247300      0.89252723     
0.07632    0.83821100      0.87762881     
0.07693    0.82145400      0.86283547     
0.07754    0.80625000      0.84808846     
0.07814    0.79050500      0.83337066     
0.07875    0.77935700      0.81872699     
0.07936    0.76007800      0.80414035     
0.07997    0.74560700      0.78959298     
0.08058    0.72764400      0.77514003     
0.08118    0.70994200      0.76072438     
0.08179    0.70311000      0.74635903     
0.08240    0.68088000      0.73212344     
0.08301    0.67406600      0.71794400     
0.08362    0.66320600      0.70385367     
0.08422    0.64970800      0.68981940     
0.08483    0.64026400      0.67588055     
0.08544    0.62147400      0.66206528     
0.08605    0.60954000      0.64831219     
0.08666    0.59472300      0.63471208     
0.08727    0.58267200      0.62122690     
0.08787    0.57606300      0.60786077     
0.08848    0.56669300      0.59470745     
0.08909    0.55398000      0.58164219     
0.08970    0.54395400      0.56876354     
0.09031    0.53264200      0.55602299     
0.09091    0.52379300      0.54341873     
0.09152    0.51216000      0.53106681     
0.09213    0.50548200      0.51880371     
0.09274    0.49343900      0.50680663     
0.09335    0.48746400      0.49499637     
0.09395    0.47545400      0.48332662     
0.09456    0.46574900      0.47200080     
0.09517    0.45794000      0.46079427     
0.09578    0.44863900      0.44982235     
0.09639    0.43957500      0.43908344     
0.09699    0.43391900      0.42847759     
0.09760    0.42342400      0.41822548     
0.09821    0.41425700      0.40812580     
0.09882    0.40787500      0.39827367     
0.09943    0.40083500      0.38870653     
0.10004    0.39019300      0.37928055     
0.10064    0.38286100      0.37019296     
0.10125    0.37667300      0.36126430     
0.10186    0.36956300      0.35256014     
0.10247    0.36219200      0.34414773     
0.10308    0.35881400      0.33586943     
0.10368    0.34816200      0.32790586     
0.10429    0.34265100      0.32013326     
0.10490    0.33377400      0.31255190     
0.10551    0.32539400      0.30528481     
0.10612    0.31775100      0.29814251     
0.10673    0.30994300      0.29126738     
0.10733    0.30656400      0.28457668     
0.10794    0.30173800      0.27803829     
0.10855    0.29235700      0.27179308     
0.10916    0.28617100      0.26565427     
0.10977    0.27970700      0.25976811     
0.11037    0.27499700      0.25405434     
0.11098    0.27093800      0.24844842     
0.11159    0.26568800      0.24311539     
0.11220    0.25690800      0.23787757     
0.11281    0.25018700      0.23281966     
0.11341    0.24059200      0.22793324     
0.11402    0.23561700      0.22313620     
0.11463    0.23216800      0.21857921     
0.11524    0.22871600      0.21409556     
0.11585    0.22671600      0.20974423     
0.11646    0.21707400      0.20554705     
0.11706    0.21274500      0.20142125     
0.11767    0.20732200      0.19746452     
0.11828    0.20182800      0.19358880     
0.11889    0.19800100      0.18980860     
0.11950    0.19279200      0.18616975     
0.12010    0.18921200      0.18258664     
0.12071    0.18397400      0.17911863     
0.12132    0.17963500      0.17571665     
0.12193    0.17296700      0.17238493     
0.12254    0.16983200      0.16916432     
0.12314    0.16494500      0.16598832     
0.12375    0.16484600      0.16290801     
0.12436    0.16213900      0.15988385     
0.12497    0.15978100      0.15689836     
0.12558    0.15286900      0.15400582     
0.12618    0.14740200      0.15114521     
0.12679    0.14510600      0.14834626     
0.12740    0.14231600      0.14560314     
0.12801    0.13692500      0.14289680     
0.12862    0.13617200      0.14025686     
0.12923    0.13115500      0.13764327     
0.12983    0.12978500      0.13507453     
0.13044    0.12862900      0.13255412     
0.13105    0.12774300      0.13005781     
0.13166    0.12261300      0.12762765     
0.13226    0.11940700      0.12522041     
0.13287    0.11648400      0.12284286     
0.13348    0.11190900      0.12051167     
0.13409    0.10925100      0.11819736     
0.13470    0.10856800      0.11593557     
0.13531    0.10302500      0.11370566     
0.13591    0.10327200      0.11150722     
0.13652    0.10132000      0.10935015     
0.13713    0.09989820      0.10721175     
0.13774    0.09763100      0.10511689     
0.13835    0.09621090      0.10305424     
0.13895    0.08986380      0.10101598     
0.13956    0.08799000      0.09903565     
0.14017    0.08750460      0.09707427     
0.14078    0.08609720      0.09514633     
0.14139    0.08659210      0.09325855     
0.14200    0.08369650      0.09139190     
0.14260    0.08356300      0.08958405     
0.14321    0.07942500      0.08779946     
0.14382    0.08140350      0.08605771     
0.14443    0.08035510      0.08435544     
0.14503    0.07756170      0.08267352     
0.14564    0.07619790      0.08105076     
0.14625    0.07032970      0.07945617     
0.14686    0.07157350      0.07790168     
0.14747    0.07016150      0.07639255     
0.14808    0.06923040      0.07490274     
0.14868    0.06857690      0.07347187     
0.14929    0.06817580      0.07207255     
0.14990    0.06543700      0.07070738     
0.15051    0.06588960      0.06940074     
0.15112    0.06261430      0.06811744     
0.15172    0.06342290      0.06688425     
0.15233    0.06132940      0.06568647     
0.15294    0.06023420      0.06451811     
0.15355    0.05978670      0.06341209     
0.15416    0.06041570      0.06232841     
0.15476    0.05823880      0.06128966     
0.15537    0.05731620      0.06028962     
0.15598    0.05527090      0.05931252     
0.15659    0.05297220      0.05839806     
0.15720    0.05192250      0.05750622     
0.15781    0.05211700      0.05665747     
0.15841    0.05244870      0.05584686     
0.15902    0.05340400      0.05505624     
0.15963    0.05181080      0.05432110     
0.16024    0.04910700      0.05360906     
0.16084    0.05053300      0.05293319     
0.16145    0.04966930      0.05229435     
0.16206    0.05069970      0.05167328     
0.16267    0.04916680      0.05109794     
0.16328    0.04746860      0.05054630     
0.16389    0.04682470      0.05002213     
0.16449    0.04730430      0.04953343     
0.16510    0.04781640      0.04906009     
0.16571    0.04786370      0.04862325     
0.16632    0.04646940      0.04820879     
0.16693    0.04651430      0.04781476     
0.16753    0.04440240      0.04745132     
0.16814    0.04361420      0.04710044     
0.16875    0.04170610      0.04677687     
0.16936    0.04434280      0.04647205     
0.16997    0.04271390      0.04618032     
0.17057    0.04417600      0.04591867     
0.17118    0.04497700      0.04566603     
0.17179    0.04222350      0.04543035     
0.17240    0.04487850      0.04520998     
0.17301    0.04161700      0.04499849     
0.17361    0.04129510      0.04481068     
0.17422    0.04069940      0.04462880     
0.17483    0.04008350      0.04445714     
0.17544    0.04041440      0.04429669     
0.17605    0.04010640      0.04414184     
0.17666    0.03993810      0.04400252     
0.17726    0.03849770      0.04386693     
0.17787    0.03668650      0.04373622     
0.17848    0.03251890      0.04361342     
0.17909    0.03798200      0.04349408     
0.17969    0.03846260      0.04338273     
0.18030    0.03955780      0.04327335     
0.18091    0.04106430      0.04316593     
0.18152    0.03879970      0.04306052     
0.18213    0.03857620      0.04295635     
0.18274    0.03689410      0.04285634     
0.18334    0.03555860      0.04275521     
0.18395    0.03340780      0.04265322     
0.18456    0.03289040      0.04255275     
0.18517    0.03242290      0.04245117     
0.18578    0.03351120      0.04234635     
0.18638    0.03319650      0.04223967     
0.18699    0.03385320      0.04213191     
0.18760    0.03324720      0.04202181     
0.18821    0.03303210      0.04190948     
0.18882    0.03673540      0.04179293     
0.18942    0.03668820      0.04167171     
0.19003    0.03402140      0.04154831     
0.19064    0.03378950      0.04142223     
0.19125    0.03398310      0.04129195     
0.19186    0.03344990      0.04115557     
0.19246    0.03283790      0.04101421     
0.19307    0.03499680      0.04087084     
0.19368    0.03363420      0.04072183     
0.19429    0.03303360      0.04056830     
0.19490    0.03212090      0.04040978     
0.19551    0.03423790      0.04024621     
0.19611    0.03257780      0.04007977     
0.19672    0.03070270      0.03990523     
0.19733    0.03137410      0.03972615     
0.19794    0.03003410      0.03954322     
0.19854    0.03126810      0.03935542     
0.19915    0.03139930      0.03916444     
0.19976    0.03205500      0.03896565     
0.20037    0.03270920      0.03876242     
0.20098    0.03140970      0.03855631     
0.20158    0.03167300      0.03834485     
0.20219    0.03023950      0.03813041     
0.20280    0.03067040      0.03791002     
0.20341    0.02903150      0.03768612     
0.20402    0.03157860      0.03746028     
0.20463    0.02940980      0.03722667     
0.20523    0.02936320      0.03699064     
0.20584    0.03044180      0.03675029     
0.20645    0.02705770      0.03650804     
0.20706    0.02543540      0.03626430     
0.20767    0.02627860      0.03601404     
0.20827    0.02456400      0.03576302     
0.20888    0.02904420      0.03551110     
0.20949    0.02973350      0.03525386     
0.21010    0.02873870      0.03499489     
0.21071    0.03191100      0.03473359     
0.21131    0.03237970      0.03447171     
0.21192    0.03291690      0.03420927     
0.21253    0.03097150      0.03394356     
0.21314    0.02966440      0.03367744     
0.21375    0.02928130      0.03341153     
0.21435    0.02801180      0.03314457     
0.21496    0.02852660      0.03287687     
0.21557    0.03001220      0.03260843     
0.21618    0.03093680      0.03234060     
0.21679    0.02904470      0.03207434     
0.21739    0.02999150      0.03180797     
0.21800    0.03092150      0.03154154     
0.21861    0.02839210      0.03127798     
0.21922    0.02978660      0.03101482     
0.21983    0.02822900      0.03075240     
0.22043    0.02943200      0.03049234     
0.22104    0.02894150      0.03023359     
0.22165    0.02826800      0.02997956     
0.22226    0.02789020      0.02972657     
0.22287    0.02751220      0.02947499     
0.22347    0.02656610      0.02922806     
0.22408    0.02754850      0.02898266     
0.22469    0.02661590      0.02874156     
0.22530    0.02778530      0.02850354     
0.22591    0.02945000      0.02826872     
0.22651    0.03113140      0.02803840     
0.22712    0.02837150      0.02781018     
0.22773    0.02879750      0.02758698     
0.22834    0.02917450      0.02736811     
0.22895    0.02643210      0.02715268     
0.22956    0.02709920      0.02694309     
0.23016    0.02733500      0.02673620     
0.23077    0.02810780      0.02653514     
0.23138    0.02663800      0.02633812     
0.23199    0.02987840      0.02614354     
0.23259    0.03021000      0.02595754     
0.23320    0.02906090      0.02577392     
0.23381    0.02841060      0.02559470     
0.23442    0.02643520      0.02542051     
0.23503    0.02606350      0.02524899     
0.23564    0.02530920      0.02508612     
0.23624    0.02651770      0.02492576     
0.23685    0.02637420      0.02476915     
0.23746    0.02580810      0.02461907     
0.23807    0.02708900      0.02447174     
0.23867    0.02606400      0.02432953     
0.23928    0.02764970      0.02419110     
0.23989    0.02738290      0.02405699     
0.24050    0.02771730      0.02392789     
0.24111    0.02621540      0.02380113     
0.24172    0.02686710      0.02368020     
0.24232    0.02804450      0.02356188     
0.24293    0.02787090      0.02344585     
0.24354    0.02568150      0.02333577     
0.24415    0.02623900      0.02322743     
0.24476    0.02284760      0.02312216     
0.24536    0.02354350      0.02302032     
0.24597    0.02447200      0.02292080     
0.24658    0.02314570      0.02282470     
0.24719    0.02449650      0.02272997     
0.24779    0.02436680      0.02263793     
0.24840    0.02555990      0.02254858     
0.24901    0.02575990      0.02246064     
0.24962    0.02451010      0.02237494     
0.25023    0.02650130      0.02229039     
0.25083    0.02654790      0.02220775     
0.25144    0.02590560      0.02212645     
0.25205    0.02540930      0.02204581     
0.25266    0.02509630      0.02196697     
0.25327    0.02322450      0.02188845     
0.25388    0.02387990      0.02181034     
0.25448    0.02487340      0.02173341     
0.25509    0.02292980      0.02165675     
0.25570    0.02214430      0.02157990     
0.25631    0.02393030      0.02150346     
0.25692    0.02395300      0.02142741     
0.25752    0.02544650      0.02135087     
0.25813    0.02594570      0.02127427     
0.25874    0.02387960      0.02119777     
0.25935    0.02177630      0.02112060     
0.25995    0.02232520      0.02104292     
0.26056    0.02350990      0.02096479     
0.26117    0.02367720      0.02088630     
0.26178    0.02308430      0.02080698     
0.26239    0.02181780      0.02072693     
0.26299    0.02301600      0.02064647     
0.26360    0.02243340      0.02056457     
0.26421    0.02192310      0.02048243     
0.26482    0.02283440      0.02039986     
0.26543    0.02348000      0.02031581     
0.26604    0.02296350      0.02023111     
0.26664    0.02161620      0.02014595     
0.26725    0.02227630      0.02005999     
0.26786    0.02068240      0.01997289     
0.26847    0.02050190      0.01988515     
0.26908    0.02247810      0.01979702     
0.26968    0.02394740      0.01970755     
0.27029    0.02376030      0.01961767     
0.27090    0.02410990      0.01952737     
0.27151    0.02506310      0.01943627     
0.27211    0.02411460      0.01934489     
0.27272    0.02342140      0.01925300     
0.27333    0.02269550      0.01916011     
0.27394    0.02394010      0.01906638     
0.27455    0.02457830      0.01897327     
0.27515    0.02445400      0.01887998     
0.27576    0.02263430      0.01878538     
0.27637    0.02228400      0.01869124     
0.27698    0.02097700      0.01859740     
0.27759    0.02102580      0.01850282     
0.27819    0.02102310      0.01840834     
0.27880    0.02200730      0.01831413     
0.27941    0.02220240      0.01822020     
0.28002    0.02238500      0.01812638     
0.28063    0.02152560      0.01803208     
0.28123    0.02089660      0.01793833     
0.28184    0.01948550      0.01784547     
0.28245    0.01890320      0.01775240     
0.28306    0.02089780      0.01765940     
0.28367    0.02296250      0.01756765     
0.28427    0.02219730      0.01747609     
0.28488    0.02192490      0.01738476     
0.28549    0.02096290      0.01729446     
0.28610    0.01943460      0.01720450     
0.28671    0.01762590      0.01711502     
0.28731    0.01944740      0.01702645     
0.28792    0.02025160      0.01693872     
0.28853    0.01960790      0.01685162     
0.28914    0.01929380      0.01676500     
0.28975    0.02012540      0.01667971     
0.29035    0.02006370      0.01659499     
0.29096    0.01956560      0.01651067     
0.29157    0.02163000      0.01642837     
0.29218    0.02257000      0.01634642     
0.29279    0.02203940      0.01626535     
0.29339    0.02368340      0.01618487     
0.29400    0.02224350      0.01610471     
0.29461    0.02126890      0.01602686     
0.29522    0.02302890      0.01594929     
0.29583    0.02285810      0.01587225     
0.29643    0.02212280      0.01579663     
0.29704    0.02186440      0.01572166     
0.29765    0.02061250      0.01564787     
0.29826    0.02140870      0.01557496     
0.29886    0.02093290      0.01550324     
0.29947    0.02083330      0.01543255     
0.30008    0.02107870      0.01536232     
