# SAXS profile: number of points = 379, q_min = 0.019764, q_max = 0.249619, delta_q = 0.000608082010582011
# offset = 0.00000000000000, scaling c = 3.89799159656246e-08, Chi = 3.76363779595078
#  q       exp_intensity   model_intensity
0.01976    6.85778000      6.88697645     
0.02037    6.69706000      6.80045655     
0.02098    6.68696000      6.71302753     
0.02159    6.48174000      6.62342464     
0.02220    6.49780000      6.53330579     
0.02280    6.49113000      6.44194710     
0.02341    6.46261000      6.34951280     
0.02402    6.33005000      6.25652493     
0.02463    6.21262000      6.16225877     
0.02524    6.12642000      6.06757319     
0.02584    6.09763000      5.97223106     
0.02645    5.93090000      5.87611851     
0.02706    5.90177000      5.77989528     
0.02767    5.65213000      5.68314933     
0.02828    5.59845000      5.58625034     
0.02889    5.54240000      5.48916969     
0.02949    5.44947000      5.39200299     
0.03010    5.33271000      5.29483745     
0.03071    5.30477000      5.19777616     
0.03132    5.19486000      5.10073433     
0.03193    5.09302000      5.00401440     
0.03254    5.01253000      4.90778523     
0.03314    4.92509000      4.81179996     
0.03375    4.82765000      4.71639006     
0.03436    4.69743000      4.62154109     
0.03497    4.56794000      4.52708118     
0.03558    4.39851000      4.43368600     
0.03618    4.30951000      4.34059203     
0.03679    4.30996000      4.24855861     
0.03740    4.27762000      4.15748244     
0.03801    4.20663000      4.06692516     
0.03862    3.97676000      3.97795230     
0.03922    3.97485000      3.88961824     
0.03983    3.82211000      3.80237927     
0.04044    3.73611000      3.71648834     
0.04105    3.73042000      3.63113036     
0.04166    3.60902000      3.54772266     
0.04226    3.53015000      3.46521563     
0.04287    3.41778000      3.38387439     
0.04348    3.40733000      3.30423449     
0.04409    3.26527000      3.22536971     
0.04470    3.21409000      3.14840539     
0.04530    3.08399000      3.07258537     
0.04591    2.96999000      2.99777932     
0.04652    2.97656000      2.92510012     
0.04713    2.88509000      2.85325740     
0.04774    2.81860000      2.78327642     
0.04835    2.72785000      2.71465959     
0.04895    2.67019000      2.64707574     
0.04956    2.58271000      2.58171725     
0.05017    2.52745000      2.51721629     
0.05078    2.47085000      2.45435224     
0.05139    2.38587000      2.39312229     
0.05199    2.36555000      2.33276657     
0.05260    2.31657000      2.27478689     
0.05321    2.26471000      2.21764880     
0.05382    2.20822000      2.16205712     
0.05443    2.14219000      2.10810742     
0.05504    2.06607000      2.05498593     
0.05564    2.01552000      2.00394498     
0.05625    1.99340000      1.95395083     
0.05686    1.95656000      1.90531711     
0.05747    1.88584000      1.85831867     
0.05808    1.85463000      1.81207706     
0.05868    1.83103000      1.76770890     
0.05929    1.76114000      1.72433814     
0.05990    1.73012000      1.68204677     
0.06051    1.69214000      1.64143572     
0.06112    1.67411000      1.60146226     
0.06173    1.61528000      1.56312069     
0.06233    1.56261000      1.52580079     
0.06294    1.51902000      1.48932465     
0.06355    1.47159000      1.45446027     
0.06416    1.43177000      1.42021125     
0.06477    1.44697000      1.38723234     
0.06537    1.41241000      1.35525350     
0.06598    1.35498000      1.32385318     
0.06659    1.35020000      1.29400848     
0.06720    1.31395000      1.26468851     
0.06781    1.28385000      1.23636011     
0.06841    1.24139000      1.20897967     
0.06902    1.20954000      1.18209090     
0.06963    1.15372000      1.15646575     
0.07024    1.16458000      1.13132379     
0.07085    1.12336000      1.10689291     
0.07146    1.09609000      1.08336928     
0.07206    1.09985000      1.06024996     
0.07267    1.08747000      1.03810564     
0.07328    1.06441000      1.01642627     
0.07389    1.05140000      0.99529521     
0.07450    1.01210000      0.97493415     
0.07510    0.97767200      0.95489795     
0.07571    0.96037300      0.93559271     
0.07632    0.93082900      0.91668694     
0.07693    0.92363900      0.89820104     
0.07754    0.91411900      0.88038260     
0.07814    0.88850800      0.86282031     
0.07875    0.86359200      0.84579454     
0.07936    0.84370200      0.82915449     
0.07997    0.82476900      0.81278016     
0.08058    0.80315600      0.79697689     
0.08118    0.80481700      0.78137357     
0.08179    0.78467800      0.76613287     
0.08240    0.77195400      0.75125702     
0.08301    0.74735200      0.73656364     
0.08362    0.72895400      0.72234082     
0.08422    0.72413500      0.70828200     
0.08483    0.70620300      0.69450239     
0.08544    0.69210100      0.68102128     
0.08605    0.67083800      0.66768414     
0.08666    0.65846300      0.65467837     
0.08727    0.65374900      0.64185066     
0.08787    0.62311400      0.62922443     
0.08848    0.60895200      0.61686560     
0.08909    0.60077500      0.60462383     
0.08970    0.59699200      0.59265339     
0.09031    0.57619700      0.58083445     
0.09091    0.56806100      0.56916501     
0.09152    0.56056700      0.55774197     
0.09213    0.55504500      0.54640053     
0.09274    0.54174300      0.53529526     
0.09335    0.52523600      0.52434104     
0.09395    0.51226500      0.51350043     
0.09456    0.48975700      0.50289930     
0.09517    0.48365600      0.49238835     
0.09578    0.47796000      0.48205897     
0.09639    0.46948600      0.47188739     
0.09699    0.46280900      0.46180592     
0.09760    0.45491800      0.45196841     
0.09821    0.44511400      0.44222723     
0.09882    0.43114700      0.43263180     
0.09943    0.41619900      0.42320447     
0.10004    0.40739200      0.41386203     
0.10064    0.39980900      0.40474501     
0.10125    0.39307500      0.39572744     
0.10186    0.38242100      0.38685035     
0.10247    0.37488500      0.37815666     
0.10308    0.36445900      0.36954783     
0.10368    0.35450900      0.36113509     
0.10429    0.34802400      0.35285271     
0.10490    0.33794100      0.34469561     
0.10551    0.33225700      0.33673743     
0.10612    0.32714400      0.32886462     
0.10673    0.32116200      0.32118769     
0.10733    0.31167800      0.31364233     
0.10794    0.31025000      0.30620565     
0.10855    0.29881400      0.29898624     
0.10916    0.29338800      0.29184073     
0.10977    0.28259800      0.28488472     
0.11037    0.27121300      0.27807608     
0.11098    0.26765600      0.27135963     
0.11159    0.26392200      0.26487305     
0.11220    0.25636400      0.25847029     
