# SAXS profile: number of points = 279, q_min = 0.0165457, q_max = 0.251469, delta_q = 0.000845047841726619
# offset = 0.00000000000000, scaling c = 2.95523192834222e-06, Chi = 1.74715650081635
#  q       exp_intensity   model_intensity
0.01655    149.72100000    156.95164954   
0.01739    145.88900000    152.81079065   
0.01824    142.60200000    148.62198681   
0.01908    139.74500000    144.40082816   
0.01993    136.07000000    140.16050281   
0.02077    132.68100000    135.92136312   
0.02162    129.56200000    131.69680060   
0.02246    126.39900000    127.49983124   
0.02331    121.91200000    123.34075266   
0.02415    117.48200000    119.23111306   
0.02500    113.25500000    115.18028114   
0.02584    110.70100000    111.21554839   
0.02669    106.08800000    107.33061042   
0.02753    102.63700000    103.53291928   
0.02838    99.46050000     99.82748748    
0.02922    95.74980000     96.23533094    
0.03007    92.34920000     92.72926710    
0.03091    88.97020000     89.34335322    
0.03176    86.09570000     86.07670252    
0.03260    84.51800000     82.92132447    
0.03345    81.37050000     79.87709285    
0.03429    77.23880000     76.94485519    
0.03514    74.92990000     74.12354541    
0.03598    72.21520000     71.41562111    
0.03683    69.40170000     68.84774751    
0.03767    67.28110000     66.37436917    
0.03852    65.28210000     64.00346753    
0.03936    62.47080000     61.73263133    
0.04021    59.97240000     59.55813630    
0.04105    57.86920000     57.47721257    
0.04190    55.80730000     55.49828504    
0.04274    53.94820000     53.61014747    
0.04359    52.11380000     51.81012608    
0.04443    50.23070000     50.07778966    
0.04528    48.60430000     48.41814125    
0.04612    47.43720000     46.82701923    
0.04697    45.80730000     45.30406453    
0.04781    44.29550000     43.85199381    
0.04866    42.71190000     42.45642088    
0.04950    41.29670000     41.12019043    
0.05035    39.78250000     39.82775018    
0.05119    38.57080000     38.58256326    
0.05204    37.37560000     37.38221769    
0.05288    36.14650000     36.23071126    
0.05373    35.24420000     35.12046634    
0.05457    34.07950000     34.05238054    
0.05542    32.80910000     33.01408952    
0.05626    31.85770000     32.00926494    
0.05711    30.71710000     31.03671140    
0.05795    29.86650000     30.09676559    
0.05880    29.05250000     29.19076038    
0.05964    28.60330000     28.31714143    
0.06049    27.81670000     27.46622406    
0.06133    27.15230000     26.64161063    
0.06218    26.41830000     25.84276439    
0.06302    25.77240000     25.06885488    
0.06387    24.68690000     24.32769900    
0.06471    23.59550000     23.60688332    
0.06556    22.60730000     22.90916501    
0.06640    22.10650000     22.23384736    
0.06725    21.50950000     21.58058339    
0.06809    21.22660000     20.95207402    
