# SAXS profile: number of points = 279, q_min = 0.0165457, q_max = 0.251469, delta_q = 0.000845047841726619
# offset = 0.00000000000000, scaling c = 2.85478933108293e-06, Chi = 1.94810187816620
#  q       exp_intensity   model_intensity
0.01655    149.72100000    155.52000977   
0.01739    145.88900000    151.56785450   
0.01824    142.60200000    147.53555067   
0.01908    139.74500000    143.46141526   
0.01993    136.07000000    139.35656557   
0.02077    132.68100000    135.24023737   
0.02162    129.56200000    131.12663245   
0.02246    126.39900000    127.02845421   
0.02331    121.91200000    122.95587801   
0.02415    117.48200000    118.92043078   
0.02500    113.25500000    114.93158947   
0.02584    110.70100000    111.01452683   
0.02669    106.08800000    107.16618322   
0.02753    102.63700000    103.39467051   
0.02838    99.46050000     99.70576156    
0.02922    95.74980000     96.10628951    
0.03007    92.34920000     92.61479585    
0.03091    88.97020000     89.22109590    
0.03176    86.09570000     85.94076763    
0.03260    84.51800000     82.76756697    
0.03345    81.37050000     79.70245541    
0.03429    77.23880000     76.74737072    
0.03514    74.92990000     73.90230774    
0.03598    72.21520000     71.17079477    
0.03683    69.40170000     68.57026034    
0.03767    67.28110000     66.07788029    
0.03852    65.28210000     63.70101930    
0.03936    62.47080000     61.41806455    
0.04021    59.97240000     59.23603093    
0.04105    57.86920000     57.15266794    
0.04190    55.80730000     55.17768459    
0.04274    53.94820000     53.29982823    
0.04359    52.11380000     51.50797384    
0.04443    50.23070000     49.79816911    
0.04528    48.60430000     48.17430284    
0.04612    47.43720000     46.61703238    
0.04697    45.80730000     45.13358939    
0.04781    44.29550000     43.72676716    
0.04866    42.71190000     42.38071821    
0.04950    41.29670000     41.09136795    
0.05035    39.78250000     39.85545259    
0.05119    38.57080000     38.67507393    
0.05204    37.37560000     37.53527030    
0.05288    36.14650000     36.44536015    
0.05373    35.24420000     35.39666869    
0.05457    34.07950000     34.38401715    
0.05542    32.80910000     33.40518514    
0.05626    31.85770000     32.45769394    
0.05711    30.71710000     31.54454211    
0.05795    29.86650000     30.65540511    
0.05880    29.05250000     29.79550019    
0.05964    28.60330000     28.95894288    
0.06049    27.81670000     28.14472477    
0.06133    27.15230000     27.35155872    
0.06218    26.41830000     26.58275111    
0.06302    25.77240000     25.82901757    
0.06387    24.68690000     25.09731596    
0.06471    23.59550000     24.38396090    
0.06556    22.60730000     23.68802595    
0.06640    22.10650000     23.01252167    
0.06725    21.50950000     22.35008825    
0.06809    21.22660000     21.70398163    
0.06894    20.66880000     21.07557435    
0.06978    20.24160000     20.46517679    
0.07063    19.59570000     19.87369898    
0.07147    19.11780000     19.29457917    
0.07232    18.53120000     18.73101637    
0.07316    17.87450000     18.18273991    
0.07401    17.77350000     17.64968126    
0.07485    17.09470000     17.13736452    
0.07570    16.25850000     16.63721172    
0.07654    15.92600000     16.15148722    
0.07739    15.57530000     15.68003241    
0.07823    15.12960000     15.22487659    
0.07908    14.70440000     14.78096212    
0.07992    14.15530000     14.35178715    
0.08077    13.59210000     13.93704337    
0.08161    13.34030000     13.53476738    
0.08246    13.08080000     13.14667281    
0.08330    12.77770000     12.76819282    
0.08415    12.57450000     12.40103854    
0.08499    12.00080000     12.04499355    
0.08584    11.56600000     11.70357201    
0.08668    11.32230000     11.37022182    
0.08753    10.93590000     11.04644697    
0.08837    10.50930000     10.73197531    
0.08922    10.30930000     10.42809282    
0.09006    10.31630000     10.13108863    
0.09091    10.07770000     9.84332049     
0.09176    9.64430000      9.56414571     
0.09260    9.37233000      9.29403626     
0.09345    9.19191000      9.02964063     
0.09429    8.94917000      8.77225322     
0.09514    8.68666000      8.52317450     
0.09598    8.52133000      8.27943266     
0.09683    8.30284000      8.04341029     
0.09767    8.07323000      7.81360203     
0.09852    7.74033000      7.59123094     
0.09936    7.56681000      7.37349519     
0.10021    7.43425000      7.16153363     
0.10105    7.12136000      6.95667236     
0.10190    6.95655000      6.75715586     
0.10274    6.69974000      6.56361483     
0.10359    6.39772000      6.37557586     
0.10443    6.17390000      6.19405825     
0.10528    6.15542000      6.01679073     
0.10612    6.03121000      5.84475860     
0.10697    5.89434000      5.67920234     
0.10781    5.70718000      5.51859352     
0.10866    5.57945000      5.36295472     
0.10950    5.37607000      5.21309988     
0.11035    5.15902000      5.06708335     
0.11119    5.02824000      4.92572754     
0.11204    4.87283000      4.78973221     
0.11288    4.75548000      4.65801866     
0.11373    4.61142000      4.53075418     
0.11457    4.48906000      4.40831976     
0.11542    4.35671000      4.28899748     
0.11626    4.19435000      4.17344811     
0.11711    4.10485000      4.06211149     
0.11795    3.87454000      3.95381373     
0.11880    3.82544000      3.84928430     
0.11964    3.74667000      3.74846602     
0.12049    3.64578000      3.64990583     
0.12133    3.60614000      3.55412006     
0.12218    3.44032000      3.46156358     
0.12302    3.32035000      3.37087396     
0.12387    3.16457000      3.28295305     
0.12471    3.03034000      3.19785579     
0.12556    2.97029000      3.11426785     
0.12640    2.95530000      3.03265606     
0.12725    2.86252000      2.95344819     
0.12809    2.79378000      2.87551413     
0.12894    2.72549000      2.79999065     
0.12978    2.60496000      2.72584269     
0.13063    2.55621000      2.65330685     
0.13147    2.47912000      2.58281446     
0.13232    2.38003000      2.51342297     
0.13316    2.32679000      2.44559071     
0.13401    2.26504000      2.37972432     
0.13485    2.25168000      2.31521753     
0.13570    2.14753000      2.25276164     
0.13654    2.06133000      2.19145494     
0.13739    2.06923000      2.13172260     
0.13823    2.07618000      2.07395538     
0.13908    1.97939000      2.01744072     
0.13992    1.86373000      1.96309103     
0.14077    1.84072000      1.91024455     
0.14161    1.84799000      1.85907733     
0.14246    1.75885000      1.80992347     
0.14330    1.71652000      1.76215517     
0.14415    1.64169000      1.71639516     
0.14499    1.62007000      1.67208268     
0.14584    1.65309000      1.63014911     
0.14668    1.60738000      1.58963442     
0.14753    1.52614000      1.55082387     
0.14837    1.52692000      1.51394365     
0.14922    1.50607000      1.47845190     
0.15006    1.42401000      1.44483735     
