# SAXS profile: number of points = 279, q_min = 0.0165457, q_max = 0.251469, delta_q = 0.000845047841726619
# offset = 0.00000000000000, scaling c = 2.69186030111320e-06, Chi = 1.95125627517700
#  q       exp_intensity   model_intensity
0.01655    149.72100000    156.96672017   
0.01739    145.88900000    152.95037330   
0.01824    142.60200000    148.85387542   
0.01908    139.74500000    144.71533456   
0.01993    136.07000000    140.54611311   
0.02077    132.68100000    136.36576158   
0.02162    129.56200000    132.18865541   
0.02246    126.39900000    128.02769275   
0.02331    121.91200000    123.89320070   
0.02415    117.48200000    119.79687165   
0.02500    113.25500000    115.74830691   
0.02584    110.70100000    111.77313225   
0.02669    106.08800000    107.86810237   
0.02753    102.63700000    104.04143189   
0.02838    99.46050000     100.29893789   
0.02922    95.74980000     96.66194897    
0.03007    92.34920000     93.10541797    
0.03091    88.97020000     89.66335326    
0.03176    86.09570000     86.33651725    
0.03260    84.51800000     83.11851224    
0.03345    81.37050000     80.01026900    
0.03429    77.23880000     77.01371015    
0.03514    74.92990000     74.12879347    
0.03598    72.21520000     71.35906814    
0.03683    69.40170000     68.72213983    
0.03767    67.28110000     66.20474077    
0.03852    65.28210000     63.78424765    
0.03936    62.47080000     61.46917476    
0.04021    59.97240000     59.25633945    
0.04105    57.86920000     57.14344550    
0.04190    55.80730000     55.14032812    
0.04274    53.94820000     53.23557398    
0.04359    52.11380000     51.41793586    
0.04443    50.23070000     49.69083999    
0.04528    48.60430000     48.03568920    
0.04612    47.43720000     46.45577490    
0.04697    45.80730000     44.95072448    
0.04781    44.29550000     43.52344216    
0.04866    42.71190000     42.15789495    
0.04950    41.29670000     40.85000264    
0.05035    39.78250000     39.60233995    
0.05119    38.57080000     38.39931735    
0.05204    37.37560000     37.24385909    
0.05288    36.14650000     36.13944827    
0.05373    35.24420000     35.07731509    
0.05457    34.07950000     34.05224422    
0.05542    32.80910000     33.06203282    
0.05626    31.85770000     32.10901088    
0.05711    30.71710000     31.18165618    
0.05795    29.86650000     30.28446186    
0.05880    29.05250000     29.41780061    
0.05964    28.60330000     28.57562930    
0.06049    27.81670000     27.76110913    
0.06133    27.15230000     26.96453740    
0.06218    26.41830000     26.18941764    
0.06302    25.77240000     25.43475130    
0.06387    24.68690000     24.70351190    
0.06471    23.59550000     23.99183171    
0.06556    22.60730000     23.30223326    
0.06640    22.10650000     22.62703703    
0.06725    21.50950000     21.96968496    
0.06809    21.22660000     21.32974533    
0.06894    20.66880000     20.71179900    
0.06978    20.24160000     20.10977193    
0.07063    19.59570000     19.52452290    
0.07147    19.11780000     18.95572712    
0.07232    18.53120000     18.40334732    
0.07316    17.87450000     17.86980014    
0.07401    17.77350000     17.34939861    
0.07485    17.09470000     16.84786486    
0.07570    16.25850000     16.36186786    
0.07654    15.92600000     15.89082546    
0.07739    15.57530000     15.43691295    
0.07823    15.12960000     14.99481902    
0.07908    14.70440000     14.56677743    
0.07992    14.15530000     14.15376347    
0.08077    13.59210000     13.75753288    
0.08161    13.34030000     13.37165353    
0.08246    13.08080000     12.99787470    
0.08330    12.77770000     12.63586011    
0.08415    12.57450000     12.28704711    
0.08499    12.00080000     11.94719360    
0.08584    11.56600000     11.61980077    
0.08668    11.32230000     11.30216428    
0.08753    10.93590000     10.99553335    
0.08837    10.50930000     10.69604063    
0.08922    10.30930000     10.40502813    
0.09006    10.31630000     10.12383693    
0.09091    10.07770000     9.84963964     
0.09176    9.64430000      9.58345072     
0.09260    9.37233000      9.32421218     
0.09345    9.19191000      9.07318007     
0.09429    8.94917000      8.82701159     
0.09514    8.68666000      8.58708019     
0.09598    8.52133000      8.35328635     
0.09683    8.30284000      8.12775633     
0.09767    8.07323000      7.90636168     
0.09852    7.74033000      7.69041374     
0.09936    7.56681000      7.48096873     
0.10021    7.43425000      7.27530526     
0.10105    7.12136000      7.07484036     
0.10190    6.95655000      6.88127432     
0.10274    6.69974000      6.69172003     
0.10359    6.39772000      6.50695682     
0.10443    6.17390000      6.32801822     
0.10528    6.15542000      6.15262523     
0.10612    6.03121000      5.98177803     
0.10697    5.89434000      5.81571219     
0.10781    5.70718000      5.65580515     
0.10866    5.57945000      5.49922942     
0.10950    5.37607000      5.34690696     
0.11035    5.15902000      5.19965673     
0.11119    5.02824000      5.05556487     
0.11204    4.87283000      4.91543952     
0.11288    4.75548000      4.78067072     
0.11373    4.61142000      4.64898590     
0.11457    4.48906000      4.52089631     
0.11542    4.35671000      4.39705591     
0.11626    4.19435000      4.27580779     
0.11711    4.10485000      4.15840466     
0.11795    3.87454000      4.04369949     
0.11880    3.82544000      3.93244758     
0.11964    3.74667000      3.82469004     
0.12049    3.64578000      3.71898144     
0.12133    3.60614000      3.61589293     
0.12218    3.44032000      3.51592227     
0.12302    3.32035000      3.41773515     
0.12387    3.16457000      3.32228487     
0.12471    3.03034000      3.22967224     
0.12556    2.97029000      3.13863039     
0.12640    2.95530000      3.05019685     
0.12725    2.86252000      2.96321495     
0.12809    2.79378000      2.87820756     
0.12894    2.72549000      2.79582131     
0.12978    2.60496000      2.71508253     
0.13063    2.55621000      2.63668718     
0.13147    2.47912000      2.55969173     
0.13232    2.38003000      2.48458041     
0.13316    2.32679000      2.41178427     
0.13401    2.26504000      2.34044408     
0.13485    2.25168000      2.27173943     
0.13570    2.14753000      2.20466509     
0.13654    2.06133000      2.13953913     
0.13739    2.06923000      2.07674453     
0.13823    2.07618000      2.01557037     
0.13908    1.97939000      1.95675796     
0.13992    1.86373000      1.89984873     
0.14077    1.84072000      1.84522173     
0.14161    1.84799000      1.79295333     
0.14246    1.75885000      1.74242817     
0.14330    1.71652000      1.69424838     
0.14415    1.64169000      1.64781881     
0.14499    1.62007000      1.60372662     
0.14584    1.65309000      1.56181567     
0.14668    1.60738000      1.52187751     
0.14753    1.52614000      1.48413500     
0.14837    1.52692000      1.44804467     
0.14922    1.50607000      1.41404527     
0.15006    1.42401000      1.38163113     
0.15091    1.42791000      1.35142578     
0.15175    1.40741000      1.32281191     
0.15260    1.38874000      1.29603947     
0.15344    1.38119000      1.27059415     
0.15429    1.32808000      1.24682256     
0.15513    1.26149000      1.22426101     
0.15598    1.20649000      1.20325607     
0.15682    1.26527000      1.18356534     
0.15767    1.32991000      1.16502337     
0.15851    1.30221000      1.14774932     
0.15936    1.23870000      1.13132864     
0.16020    1.18035000      1.11603753     
0.16105    1.17117000      1.10149237     
0.16189    1.18513000      1.08805619     
0.16274    1.14209000      1.07526929     
0.16358    1.12703000      1.06334953     
0.16443    1.15837000      1.05193678     
0.16527    1.14015000      1.04128922     
0.16612    1.06031000      1.03107840     
0.16696    1.02256000      1.02156304     
0.16781    1.01227000      1.01247875     
0.16865    1.05963000      1.00400952     
0.16950    1.06839000      0.99582286     
0.17034    1.06138000      0.98818469     
0.17119    1.03169000      0.98080122     
0.17203    0.99889600      0.97392310     
0.17288    0.95378600      0.96732097     
0.17372    0.94184900      0.96119219     
0.17457    0.97760800      0.95537142     
0.17541    0.93646000      0.94971010     
0.17626    0.91121000      0.94444741     
0.17711    0.96033500      0.93933514     
0.17795    0.94265700      0.93459736     
0.17880    0.88542200      0.93001485     
0.17964    0.90134800      0.92575402     
0.18049    0.93592300      0.92158051     
0.18133    0.96225000      0.91769159     
0.18218    0.90318000      0.91382505     
0.18302    0.92883400      0.91022751     
