0.010642 18.484186 0.611513
0.011250 18.181127 0.308412
0.011858 17.942002 0.805756
0.012467 18.032501 0.409565
0.013075 18.515581 0.905792
0.013683 17.311476 0.515667
0.014291 18.505741 0.783241
0.014899 17.287924 0.313792
0.015507 17.238466 0.302237
0.016115 16.253736 0.290987
0.016724 16.666667 0.333016
0.017332 16.197883 0.237041
0.017940 15.947845 0.245292
0.018548 15.600073 0.245348
0.019156 15.604255 0.163908
0.019764 15.280936 0.268303
0.020372 14.742291 0.233111
0.020980 14.276872 0.185844
0.021589 14.144987 0.163165
0.022197 13.483955 0.185792
0.022805 13.265884 0.163148
0.023413 13.028313 0.155570
0.024021 12.661701 0.143702
0.024629 12.432623 0.114774
0.025237 12.261210 0.148635
0.025845 12.184931 0.118001
0.026454 11.709921 0.136235
0.027062 11.768734 0.131918
0.027670 11.140569 0.142779
0.028278 11.038051 0.131978
0.028886 10.747086 0.139087
0.029494 10.523463 0.121029
0.030102 10.389477 0.104890
0.030710 10.194992 0.103237
0.031319 9.887626 0.107158
0.031927 9.642761 0.100121
0.032535 9.465453 0.104440
0.033143 9.167208 0.101437
0.033751 9.078524 0.091548
0.034359 8.920358 0.091517
0.034967 8.698895 0.081720
0.035575 8.127967 0.091630
0.036184 8.362824 0.085877
0.036792 7.906783 0.093538
0.037400 7.848622 0.087122
0.038008 7.612339 0.107815
0.038616 7.538584 0.064947
0.039224 7.431300 0.084454
0.039832 7.249533 0.077382
0.040440 7.062973 0.082635
0.041049 6.869087 0.072675
0.041657 6.703477 0.075033
0.042265 6.462742 0.077192
0.042873 6.472392 0.069469
0.043481 6.416159 0.076655
0.044089 6.103273 0.072583
0.044697 6.025803 0.071490
0.045305 5.768598 0.061308
0.045914 5.697193 0.067027
0.046522 5.573302 0.073505
0.047130 5.268183 0.071728
0.047738 5.217774 0.065666
0.048346 5.039456 0.064051
0.048954 4.929701 0.062372
0.049562 4.791430 0.062795
0.050170 4.758500 0.057174
0.050779 4.667810 0.065933
0.051387 4.478115 0.058525
0.051995 4.581974 0.061547
0.052603 4.316563 0.056471
0.053211 4.311124 0.057262
0.053819 4.137525 0.059412
0.054427 4.097462 0.052528
0.055035 3.817507 0.064954
0.055644 3.907766 0.051773
0.056252 3.740698 0.052845
0.056860 3.667567 0.050522
0.057468 3.643554 0.057915
0.058076 3.488371 0.044608
0.058684 3.470462 0.057482
0.059292 3.287776 0.053012
0.059900 3.175153 0.057954
0.060508 3.082936 0.051397
0.061117 2.978616 0.050852
0.061725 2.981112 0.050708
0.062333 2.913554 0.045811
0.062941 2.855389 0.046484
0.063549 2.761688 0.053396
0.064157 2.678312 0.049707
0.064765 2.625634 0.045705
0.065373 2.692307 0.047397
0.065982 2.567710 0.050048
0.066590 2.540800 0.048866
0.067198 2.465215 0.047631
0.067806 2.442124 0.045973
0.068414 2.289194 0.045208
0.069022 2.240444 0.044497
0.069630 2.195473 0.044327
0.070238 2.149863 0.043364
0.070847 2.157931 0.044679
0.071455 2.112081 0.039535
0.072063 2.071764 0.040100
0.072671 2.084024 0.040498
0.073279 1.916660 0.040829
0.073887 1.935285 0.039477
0.074495 1.871654 0.044712
0.075103 1.878028 0.040401
0.075711 1.793422 0.037675
0.076320 1.794146 0.032323
0.076928 1.775223 0.039844
0.077536 1.708348 0.033337
0.078144 1.689578 0.039992
0.078752 1.641409 0.040567
0.079360 1.599787 0.039267
0.079968 1.530729 0.036262
0.080576 1.511607 0.035635
0.081184 1.514532 0.033813
0.081793 1.390107 0.033600
0.082401 1.410693 0.037443
0.083009 1.398493 0.036456
0.083617 1.360133 0.037386
0.084225 1.374498 0.036226
0.084833 1.333804 0.037276
0.085441 1.268217 0.037940
0.086049 1.221076 0.037649
0.086658 1.204084 0.035116
0.087266 1.196934 0.036425
0.087874 1.199647 0.040817
0.088482 1.217679 0.035650
