# SAXS profile: number of points = 241, q_min = 0.0460926, q_max = 0.24952, delta_q = 0.000847614166666667
# offset = 0.00000000000000, scaling c = 4.76567218528543e-07, Chi = 2.88984253968562
#  q       exp_intensity   model_intensity
0.04609    14.01440000     13.11345577    
0.04694    13.82560000     12.68097188    
0.04779    13.95530000     12.26613244    
0.04864    13.22660000     11.86672617    
0.04948    12.26830000     11.48269804    
0.05033    12.22220000     11.11382804    
0.05118    11.86470000     10.75991043    
0.05203    11.52460000     10.42068435    
0.05287    11.36900000     10.09844076    
0.05372    11.55940000     9.79065124     
0.05457    11.57170000     9.49639434     
0.05542    11.15970000     9.21535422     
0.05626    10.57800000     8.94709768     
0.05711    9.96288000      8.69121437     
0.05796    9.35748000      8.44790952     
0.05881    9.08850000      8.21773557     
0.05965    8.90437000      7.99830840     
0.06050    8.94516000      7.78913348     
0.06135    8.76253000      7.58977939     
0.06220    8.41577000      7.39973623     
0.06304    8.06854000      7.21852250     
0.06389    7.81903000      7.04681437     
0.06474    7.70299000      6.88324977     
0.06559    7.60029000      6.72681576     
0.06644    7.58991000      6.57703246     
0.06728    7.31321000      6.43348634     
0.06813    6.77037000      6.29572328     
0.06898    6.64804000      6.16347040     
0.06983    6.24996000      6.03692770     
0.07067    5.96678000      5.91471365     
0.07152    6.11073000      5.79646082     
0.07237    6.17862000      5.68181070     
0.07322    5.86998000      5.57045586     
0.07406    5.68036000      5.46205423     
0.07491    5.70249000      5.35659954     
0.07576    5.44731000      5.25362080     
0.07661    5.28028000      5.15264230     
0.07745    5.16825000      5.05343140     
0.07830    4.86346000      4.95576886     
0.07915    4.88526000      4.85949505     
0.08000    4.72913000      4.76443671     
0.08084    4.66777000      4.67062008     
0.08169    4.66517000      4.57765820     
0.08254    4.53148000      4.48545621     
0.08339    4.39578000      4.39392985     
0.08424    4.32881000      4.30299749     
0.08508    4.14094000      4.21262405     
0.08593    3.91560000      4.12280148     
0.08678    3.78740000      4.03350278     
0.08763    3.71389000      3.94465936     
0.08847    3.66430000      3.85627795     
0.08932    3.66382000      3.76837289     
0.09017    3.57808000      3.68095384     
0.09102    3.48372000      3.59406647     
0.09186    3.38408000      3.50785895     
0.09271    3.30500000      3.42230201     
0.09356    3.22253000      3.33742156     
0.09441    3.08697000      3.25327599     
0.09525    2.98988000      3.16992794     
0.09610    2.92868000      3.08742864     
0.09695    2.87543000      3.00593363     
0.09780    2.79465000      2.92558952     
0.09864    2.74046000      2.84632870     
0.09949    2.60652000      2.76820330     
0.10034    2.50590000      2.69126483     
0.10119    2.44923000      2.61555981     
0.10204    2.47572000      2.54125890     
0.10288    2.43828000      2.46847233     
0.10373    2.40004000      2.39728163     
0.10458    2.29466000      2.32749595     
0.10543    2.21356000      2.25922442     
0.10627    2.15136000      2.19257862     
0.10712    2.10160000      2.12744548     
0.10797    2.07585000      2.06406493     
0.10882    2.02678000      2.00252479     
0.10966    1.95173000      1.94263395     
0.11051    1.89493000      1.88446859     
0.11136    1.86434000      1.82789046     
0.11221    1.76509000      1.77296625     
0.11305    1.69553000      1.71975473     
0.11390    1.65113000      1.66835482     
0.11475    1.56921000      1.61875302     
0.11560    1.52662000      1.57068561     
0.11645    1.53568000      1.52419218     
0.11729    1.52322000      1.47929255     
0.11814    1.49012000      1.43584578     
0.11899    1.44975000      1.39395816     
0.11983    1.35614000      1.35373947     
0.12068    1.31427000      1.31491674     
0.12153    1.36220000      1.27748360     
0.12238    1.32587000      1.24130990     
0.12323    1.29887000      1.20640066     
0.12407    1.24992000      1.17274987     
0.12492    1.21021000      1.14036428     
0.12577    1.20919000      1.10925898     
0.12662    1.21139000      1.07918008     
0.12746    1.18326000      1.05012562     
0.12831    1.08258000      1.02208936     
0.12916    1.02441000      0.99496550     
0.13001    1.02524000      0.96877478     
0.13085    0.97968300      0.94358341     
0.13170    0.91706400      0.91920653     
0.13255    0.90949700      0.89563189     
0.13340    0.94356000      0.87276884     
0.13425    0.91759200      0.85061248     
0.13509    0.88656900      0.82915695     
0.13594    0.86864800      0.80837663     
0.13679    0.84906400      0.78831270     
0.13764    0.80440100      0.76880742     
0.13848    0.76003300      0.74986642     
0.13933    0.74088700      0.73149025     
0.14018    0.73814200      0.71361568     
0.14103    0.71068400      0.69626898     
0.14187    0.70033900      0.67947724     
0.14272    0.67532700      0.66317415     
0.14357    0.65146900      0.64734597     
0.14442    0.64290000      0.63194853     
0.14526    0.61984500      0.61701076     
0.14611    0.61620800      0.60248707     
0.14696    0.62169000      0.58841003     
0.14781    0.61164300      0.57482949     
0.14865    0.56850000      0.56163796     
0.14950    0.53725300      0.54885042     
0.15035    0.51634100      0.53647649     
0.15120    0.51709900      0.52448279     
0.15204    0.49481300      0.51289632     
0.15289    0.48128400      0.50173636     
0.15374    0.45299000      0.49097950     
0.15459    0.47276700      0.48061107     
0.15543    0.47385300      0.47060063     
0.15628    0.46459800      0.46096851     
0.15713    0.48361400      0.45168887     
0.15798    0.46641400      0.44277125     
0.15882    0.42575500      0.43428117     
0.15967    0.41655400      0.42611990     
0.16052    0.41238500      0.41829582     
0.16137    0.41764600      0.41080764     
0.16222    0.40831600      0.40362677     
0.16306    0.37795200      0.39676334     
0.16391    0.36693600      0.39023397     
0.16476    0.37225300      0.38401690     
0.16561    0.37264100      0.37808681     
0.16645    0.37286600      0.37241447     
0.16730    0.35446300      0.36700172     
0.16815    0.34121700      0.36182855     
0.16900    0.31932600      0.35689507     
0.16984    0.32085100      0.35222958     
0.17069    0.30374700      0.34776196     
0.17154    0.28357200      0.34348736     
0.17239    0.26663500      0.33939815     
0.17324    0.26228900      0.33547293     
0.17408    0.29819900      0.33171022     
0.17493    0.31054900      0.32810045     
0.17578    0.29971600      0.32463032     
0.17663    0.28275600      0.32128307     
0.17747    0.30731300      0.31803614     
0.17832    0.29995700      0.31488764     
0.17917    0.28328600      0.31182238     
0.18002    0.26590000      0.30883070     
0.18086    0.27287700      0.30592427     
0.18171    0.27929200      0.30305935     
0.18256    0.26111600      0.30024124     
0.18341    0.25725800      0.29746475     
0.18425    0.24307700      0.29471506     
0.18510    0.24006100      0.29199408     
0.18595    0.24698000      0.28928859     
0.18680    0.22544700      0.28659837     
0.18764    0.23695200      0.28391642     
0.18849    0.23519600      0.28123791     
0.18934    0.21814400      0.27856273     
0.19019    0.21800600      0.27588088     
0.19104    0.22795300      0.27320529     
0.19188    0.22203800      0.27051754     
0.19273    0.21694200      0.26782805     
0.19358    0.22597700      0.26513031     
0.19442    0.21312800      0.26243030     
0.19527    0.22208500      0.25972414     
0.19612    0.22172700      0.25701793     
0.19697    0.23429000      0.25430772     
0.19782    0.21929000      0.25159615     
0.19866    0.21486800      0.24889386     
0.19951    0.21475100      0.24619217     
0.20036    0.21948700      0.24350069     
