1 | 0.134699 | + | | 
2 | 0.133551 | + | | 
3 | 0.136344 | + | | 
4 | 0.136974 | + | | 
5 | 0.135965 | + | | 
6 | 0.137178 | + | | 
7 | 0.133907 | + | | 
8 | 0.132969 | + | | 
9 | 0.132174 | + | | 
10 | 0.134178 | + | | 
11 | 0.133861 | + | | 
12 | 0.131211 | + | | 
13 | 0.130688 | + | | 
14 | 0.133376 | + | | 
15 | 0.134066 | + | | 
16 | 0.136190 | + | | 
17 | 0.134540 | + | | 
18 | 0.135982 | + | | 
19 | 0.136572 | + | | 
20 | 0.136054 | + | | 
21 | 0.130650 | + | | 
22 | 0.135514 | + | | 
23 | 0.137090 | + | | 
24 | 0.140446 | + | | 
25 | 0.141134 | + | | 
26 | 0.141032 | + | | 
27 | 0.144646 | + | | 
28 | 0.139787 | + | | 
29 | 0.142807 | + | | 
30 | 0.143272 | + | | 
31 | 0.142604 | + | | 
32 | 0.144945 | + | | 
33 | 0.143651 | + | | 
34 | 0.144576 | + | | 
35 | 0.145783 | + | | 
36 | 0.146430 | + | | 
37 | 0.150586 | + | | 
38 | 0.151923 | + | | 
39 | 0.146009 | + | | 
40 | 0.146140 | + | | 
41 | 0.154408 | + | | 
42 | 0.154465 | + | | 
43 | 0.155163 | + | | 
44 | 0.155133 | + | | 
45 | 0.152994 | + | | 
46 | 0.153397 | + | | 
47 | 0.151525 | + | | 
48 | 0.155199 | + | | 
49 | 0.156452 | + | | 
50 | 0.155931 | + | | 
51 | 0.153407 | + | | 
52 | 0.153503 | + | | 
53 | 0.149028 | + | | 
54 | 0.151482 | + | | 
55 | 0.150387 | + | | 
56 | 0.151253 | + | | 
57 | 0.152228 | + | | 
58 | 0.151211 | + | | 
59 | 0.148858 | + | | 
60 | 0.150438 | + | | 
61 | 0.147851 | + | | 
62 | 0.149542 | + | | 
63 | 0.148127 | + | | 
64 | 0.145160 | + | | 
65 | 0.142223 | + | | 
66 | 0.138988 | + | | 
67 | 0.132197 | + | | 
68 | 0.130379 | + | | 
69 | 0.129803 | + | | 
70 | 0.127486 | + | | 
71 | 0.129548 | + | | 
72 | 0.126972 | + | | 
73 | 0.126782 | + | | 
74 | 0.124207 | + | | 
75 | 0.123231 | + | | 
76 | 0.122589 | + | | 
77 | 0.121978 | + | | 
78 | 0.126382 | + | | 
79 | 0.124836 | + | | 
80 | 0.127063 | + | | 
81 | 0.124964 | + | | 
82 | 0.122120 | + | | 
83 | 0.121134 | + | | 
84 | 0.120379 | + | | 
85 | 0.121774 | + | | 
86 | 0.122790 | + | | 
87 | 0.122663 | + | | 
88 | 0.124123 | + | | 
89 | 0.125770 | + | | 
90 | 0.124823 | + | | 
91 | 0.126120 | + | | 
92 | 0.126990 | + | | 
93 | 0.133406 | + | | 
94 | 0.132063 | + | | 
95 | 0.132759 | + | | 
96 | 0.120900 | + | | 
97 | 0.119644 | + | | 
98 | 0.141583 | + | | 
99 | 0.143240 | + | | 
100 | 0.144938 | + | | 
101 | 0.142322 | + | | 
102 | 0.142322 | + | | 
103 | 0.168801 | + | | 
104 | 0.170085 | + | | 
105 | 0.168137 | + | | 
106 | 0.164683 | + | | 
107 | 0.165688 | + | | 
108 | 0.163628 | + | | 
109 | 0.161647 | + | | 
110 | 0.160276 | + | | 
111 | 0.159875 | + | | 
112 | 0.160123 | + | | 
113 | 0.158979 | + | | 
114 | 0.159315 | + | | 
115 | 0.156847 | + | | 
116 | 0.156981 | + | | 
117 | 0.154671 | + | | 
118 | 0.154155 | + | | 
119 | 0.153241 | + | | 
120 | 0.146066 | + | | 
121 | 0.151376 | + | | 
122 | 0.151577 | + | | 
123 | 0.148510 | + | | 
124 | 0.148124 | + | | 
125 | 0.146026 | + | | 
126 | 0.142777 | + | | 
127 | 0.139877 | + | | 
128 | 0.139500 | + | | 
