1 | 0.238416 | + | | 
2 | 0.325712 | + | | 
3 | 0.333280 | + | | 
4 | 0.238657 | + | | 
5 | 0.248446 | + | | 
6 | 0.247794 | + | | 
7 | 0.251127 | + | | 
8 | 0.251394 | + | | 
9 | 0.251153 | + | | 
10 | 0.247477 | + | | 
11 | 0.245439 | + | | 
12 | 0.243782 | + | | 
13 | 0.236487 | + | | 
14 | 0.241684 | + | | 
15 | 0.239327 | + | | 
16 | 0.235718 | + | | 
17 | 0.214533 | + | | 
18 | 0.215803 | + | | 
19 | 0.216961 | + | | 
20 | 0.218587 | + | | 
21 | 0.220244 | + | | 
22 | 0.219386 | + | | 
23 | 0.242475 | + | | 
24 | 0.316759 | + | | 
25 | 0.318360 | + | | 
26 | 0.320250 | + | | 
27 | 0.319357 | + | | 
28 | 0.318000 | + | | 
29 | 0.318841 | + | | 
30 | 0.379422 | + | | 
31 | 0.385788 | + | | 
32 | 0.318625 | + | | 
33 | 0.319351 | + | | 
34 | 0.319289 | + | | 
35 | 0.369231 | + | | 
36 | 0.369532 | + | | 
37 | 0.370018 | + | | 
38 | 0.372184 | + | | 
39 | 0.404198 | + | | 
40 | 0.375554 | + | | 
41 | 0.371815 | + | | 
42 | 0.371549 | + | | 
43 | 0.316235 | + | | 
44 | 0.305654 | + | | 
45 | 0.304642 | + | | 
46 | 0.308500 | + | | 
47 | 0.309050 | + | | 
48 | 0.304011 | + | | 
49 | 0.300480 | + | | 
50 | 0.300657 | + | | 
51 | 0.300157 | + | | 
52 | 0.299415 | + | | 
53 | 0.300197 | + | | 
54 | 0.301031 | + | | 
55 | 0.300352 | + | | 
56 | 0.309309 | + | | 
57 | 0.343317 | + | | 
58 | 0.303443 | + | | 
59 | 0.304716 | + | | 
60 | 0.349773 | + | | 
61 | 0.349414 | + | | 
62 | 0.298236 | + | | 
63 | 0.301870 | + | | 
64 | 0.306884 | + | | 
65 | 0.308782 | + | | 
66 | 0.389988 | + | | 
67 | 0.383629 | + | | 
68 | 0.242463 | + | | 
69 | 0.242891 | + | | 
70 | 0.239291 | + | | 
71 | 0.230480 | + | | 
72 | 0.239995 | + | | 
73 | 0.240322 | + | | 
74 | 0.238104 | + | | 
75 | 0.222588 | + | | 
76 | 0.221753 | + | | 
77 | 0.239973 | + | | 
78 | 0.242471 | + | | 
79 | 0.242521 | + | | 
80 | 0.243737 | + | | 
81 | 0.243798 | + | | 
82 | 0.224185 | + | | 
83 | 0.195914 | + | | 
84 | 0.198229 | + | | 
85 | 0.224525 | + | | 
86 | 0.243524 | + | | 
87 | 0.241022 | + | | 
88 | 0.224270 | + | | 
89 | 0.225502 | + | | 
90 | 0.225532 | + | | 
91 | 0.243941 | + | | 
92 | 0.244065 | + | | 
93 | 0.243737 | + | | 
94 | 0.248668 | + | | 
95 | 0.256062 | + | | 
96 | 0.244945 | + | | 
97 | 0.253862 | + | | 
98 | 0.253907 | + | | 
99 | 0.252750 | + | | 
100 | 0.251693 | + | | 
101 | 0.248175 | + | | 
102 | 0.248175 | + | | 
103 | 0.385344 | + | | 
104 | 0.381320 | + | | 
105 | 0.393467 | + | | 
106 | 0.388857 | + | | 
107 | 0.390438 | + | | 
108 | 0.389002 | + | | 
109 | 0.312173 | + | | 
110 | 0.338848 | + | | 
111 | 0.317613 | + | | 
112 | 0.343070 | + | | 
113 | 0.339173 | + | | 
114 | 0.331636 | + | | 
115 | 0.335683 | + | | 
116 | 0.336934 | + | | 
117 | 0.218939 | + | | 
118 | 0.219038 | + | | 
119 | 0.218742 | + | | 
120 | 0.216100 | + | | 
121 | 0.216939 | + | | 
122 | 0.214805 | + | | 
123 | 0.214260 | + | | 
124 | 0.215605 | + | | 
125 | 0.201044 | + | | 
126 | 0.215203 | + | | 
127 | 0.215906 | + | | 
128 | 0.214661 | + | | 
129 | 0.204509 | + | | 
130 | 0.206445 | + | | 
131 | 0.206050 | + | | 
132 | 0.208970 | + | | 
133 | 0.206867 | + | | 
134 | 0.206330 | + | | 
135 | 0.209027 | + | | 
136 | 0.206726 | + | | 
137 | 0.205302 | + | | 
138 | 0.206101 | + | | 
139 | 0.204079 | + | | 
140 | 0.203716 | + | | 
141 | 0.439394 | + | | 
142 | 0.369428 | + | | 
143 | 0.208913 | + | | 
144 | 0.209183 | + | | 
145 | 0.205545 | + | | 
146 | 0.207226 | + | | 
147 | 0.206268 | + | | 
148 | 0.205632 | + | | 
149 | 0.205409 | + | | 
150 | 0.204185 | + | | 
151 | 0.200271 | + | | 
152 | 0.201953 | + | | 
153 | 0.201302 | + | | 
154 | 0.201400 | + | | 
