1 | 0.144910 | + | | 
2 | 0.153802 | + | | 
3 | 0.153447 | + | | 
4 | 0.155080 | + | | 
5 | 0.153783 | + | | 
6 | 0.149597 | + | | 
7 | 0.149948 | + | | 
8 | 0.149238 | + | | 
9 | 0.146762 | + | | 
10 | 0.142137 | + | | 
11 | 0.138954 | + | | 
12 | 0.126610 | + | | 
13 | 0.125423 | + | | 
14 | 0.127298 | + | | 
15 | 0.125200 | + | | 
16 | 0.122790 | + | | 
17 | 0.122930 | + | | 
18 | 0.125233 | + | | 
19 | 0.125730 | + | | 
20 | 0.123881 | + | | 
21 | 0.126676 | + | | 
22 | 0.125636 | + | | 
23 | 0.127087 | + | | 
24 | 0.128706 | + | | 
25 | 0.129052 | + | | 
26 | 0.127354 | + | | 
27 | 0.127994 | + | | 
28 | 0.127955 | + | | 
29 | 0.131952 | + | | 
30 | 0.131015 | + | | 
31 | 0.131555 | + | | 
32 | 0.133244 | + | | 
33 | 0.131531 | + | | 
34 | 0.132523 | + | | 
35 | 0.134975 | + | | 
36 | 0.136012 | + | | 
37 | 0.136865 | + | | 
38 | 0.137512 | + | | 
39 | 0.137417 | + | | 
40 | 0.138768 | + | | 
41 | 0.136204 | + | | 
42 | 0.134938 | + | | 
43 | 0.133333 | + | | 
44 | 0.136559 | + | | 
45 | 0.136437 | + | | 
46 | 0.134353 | + | | 
47 | 0.133817 | + | | 
48 | 0.133934 | + | | 
49 | 0.135261 | + | | 
50 | 0.137805 | + | | 
51 | 0.135944 | + | | 
52 | 0.137077 | + | | 
53 | 0.137020 | + | | 
54 | 0.141088 | + | | 
55 | 0.139395 | + | | 
56 | 0.138555 | + | | 
57 | 0.144075 | + | | 
58 | 0.144508 | + | | 
59 | 0.146368 | + | | 
60 | 0.147841 | + | | 
61 | 0.146250 | + | | 
62 | 0.144476 | + | | 
63 | 0.140041 | + | | 
64 | 0.136309 | + | | 
65 | 0.133010 | + | | 
66 | 0.131985 | + | | 
67 | 0.129257 | + | | 
68 | 0.122151 | + | | 
69 | 0.121896 | + | | 
70 | 0.119337 | + | | 
71 | 0.128163 | + | | 
72 | 0.125169 | + | | 
73 | 0.125305 | + | | 
74 | 0.125399 | + | | 
75 | 0.128289 | + | | 
76 | 0.127730 | + | | 
77 | 0.130824 | + | | 
78 | 0.131382 | + | | 
79 | 0.143272 | + | | 
80 | 0.143636 | + | | 
81 | 0.145857 | + | | 
82 | 0.147022 | + | | 
83 | 0.143977 | + | | 
84 | 0.146739 | + | | 
85 | 0.146962 | + | | 
86 | 0.149319 | + | | 
87 | 0.144829 | + | | 
88 | 0.145245 | + | | 
89 | 0.148070 | + | | 
90 | 0.147560 | + | | 
91 | 0.148064 | + | | 
92 | 0.147528 | + | | 
93 | 0.151053 | + | | 
94 | 0.149379 | + | | 
95 | 0.149521 | + | | 
96 | 0.150172 | + | | 
97 | 0.151397 | + | | 
98 | 0.151751 | + | | 
99 | 0.147831 | + | | 
100 | 0.147135 | + | | 
101 | 0.146809 | + | | 
102 | 0.146809 | + | | 
103 | 0.146120 | + | | 
104 | 0.144184 | + | | 
105 | 0.143060 | + | | 
106 | 0.142880 | + | | 
107 | 0.142265 | + | | 
108 | 0.145268 | + | | 
109 | 0.144791 | + | | 
110 | 0.142519 | + | | 
111 | 0.141713 | + | | 
112 | 0.141250 | + | | 
113 | 0.139811 | + | | 
114 | 0.140212 | + | | 
115 | 0.141183 | + | | 
116 | 0.143490 | + | | 
117 | 0.142279 | + | | 
118 | 0.144992 | + | | 
119 | 0.146632 | + | | 
120 | 0.146789 | + | | 
121 | 0.150230 | + | | 
122 | 0.149260 | + | | 
123 | 0.152350 | + | | 
124 | 0.154461 | + | | 
125 | 0.156184 | + | | 
126 | 0.159458 | + | | 
127 | 0.160769 | + | | 
128 | 0.198267 | + | | 
129 | 0.208021 | + | | 
130 | 0.207069 | + | | 
131 | 0.208839 | + | | 
132 | 0.210243 | + | | 
133 | 0.213233 | + | | 
134 | 0.211402 | + | | 
135 | 0.210089 | + | | 
136 | 0.205006 | + | | 
137 | 0.159530 | + | | 
138 | 0.157955 | + | | 
139 | 0.157220 | + | | 
140 | 0.155314 | + | | 
141 | 0.155554 | + | | 
142 | 0.151894 | + | | 
143 | 0.151511 | + | | 
144 | 0.152484 | + | | 
145 | 0.149859 | + | | 
146 | 0.148611 | + | | 
147 | 0.147338 | + | | 
148 | 0.145939 | + | | 
149 | 0.142441 | + | | 
150 | 0.147804 | + | | 
151 | 0.138419 | + | | 
152 | 0.146249 | + | | 
153 | 0.146559 | + | | 
154 | 0.138515 | + | | 
155 | 0.137131 | + | | 
156 | 0.137954 | + | | 
157 | 0.138743 | + | | 
158 | 0.139488 | + | | 
159 | 0.141783 | + | | 
160 | 0.138401 | + | | 
161 | 0.133015 | + | | 
162 | 0.130329 | + | | 
163 | 0.128047 | + | | 
164 | 0.127394 | + | | 
165 | 0.123143 | + | | 
166 | 0.123679 | + | | 
167 | 0.122935 | + | | 
168 | 0.123905 | + | | 
169 | 0.124239 | + | | 
170 | 0.124459 | + | | 
171 | 0.124215 | + | | 
172 | 0.124207 | + | | 
173 | 0.124418 | + | | 
174 | 0.126729 | + | | 
175 | 0.127203 | + | | 
176 | 0.128474 | + | | 
177 | 0.128121 | + | | 
178 | 0.129861 | + | | 
179 | 0.131368 | + | | 
180 | 0.132575 | + | | 
181 | 0.132068 | + | | 
182 | 0.131826 | + | | 
183 | 0.131055 | + | | 
184 | 0.126818 | + | | 
185 | 0.126277 | + | | 
186 | 0.125778 | + | | 
187 | 0.125331 | + | | 
188 | 0.125663 | + | | 
189 | 0.126630 | + | | 
190 | 0.125440 | + | | 
191 | 0.126277 | + | | 
192 | 0.125460 | + | | 
193 | 0.127191 | + | | 
194 | 0.126834 | + | | 
195 | 0.131238 | + | | 
196 | 0.127346 | + | | 
197 | 0.132921 | + | | 
198 | 0.154682 | + | | 
199 | 0.151846 | + | | 
200 | 0.152114 | + | | 
201 | 0.151447 | + | | 
202 | 0.148388 | + | | 
203 | 0.148388 | + | | 
204 | 0.200594 | + | | 
205 | 0.287224 | + | | 
206 | 0.287164 | + | | 
207 | 0.293341 | + | | 
208 | 0.295007 | + | | 
209 | 0.258750 | + | | 
210 | 0.261463 | + | | 
211 | 0.258675 | + | | 
212 | 0.259635 | + | | 
213 | 0.290613 | + | | 
214 | 0.292259 | + | | 
215 | 0.297452 | + | | 
216 | 0.302760 | + | | 
217 | 0.172044 | + | | 
218 | 0.172711 | + | | 
219 | 0.153909 | + | | 
220 | 0.153748 | + | | 
221 | 0.151872 | + | | 
222 | 0.151816 | + | | 
223 | 0.147707 | + | | 
224 | 0.147915 | + | | 
225 | 0.145453 | + | | 
226 | 0.167646 | + | | 
227 | 0.166853 | + | | 
228 | 0.168595 | + | | 
229 | 0.172132 | + | | 
230 | 0.159477 | + | | 
231 | 0.162923 | + | | 
232 | 0.164874 | + | | 
