1 | 0.191280 | + | | 
2 | 0.186466 | + | | 
3 | 0.187192 | + | | 
4 | 0.185688 | + | | 
5 | 0.185600 | + | | 
6 | 0.188611 | + | | 
7 | 0.189481 | + | | 
8 | 0.184766 | + | | 
9 | 0.186365 | + | | 
10 | 0.190565 | + | | 
11 | 0.192335 | + | | 
12 | 0.195342 | + | | 
13 | 0.198016 | + | | 
14 | 0.200106 | + | | 
15 | 0.203599 | + | | 
16 | 0.183973 | + | | 
17 | 0.181089 | + | | 
18 | 0.200669 | + | | 
19 | 0.195360 | + | | 
20 | 0.193628 | + | | 
21 | 0.189631 | + | | 
22 | 0.179929 | + | | 
23 | 0.190856 | + | | 
24 | 0.193980 | + | | 
25 | 0.194589 | + | | 
26 | 0.182919 | + | | 
27 | 0.187429 | + | | 
28 | 0.200192 | + | | 
29 | 0.198062 | + | | 
30 | 0.198815 | + | | 
31 | 0.187388 | + | | 
32 | 0.198828 | + | | 
33 | 0.194923 | + | | 
34 | 0.184563 | + | | 
35 | 0.190027 | + | | 
36 | 0.191085 | + | | 
37 | 0.238116 | + | | 
38 | 0.237006 | + | | 
39 | 0.185669 | + | | 
40 | 0.235761 | + | | 
41 | 0.238423 | + | | 
42 | 0.235746 | + | | 
43 | 0.230508 | + | | 
44 | 0.229354 | + | | 
45 | 0.226387 | + | | 
46 | 0.224883 | + | | 
47 | 0.222617 | + | | 
48 | 0.222946 | + | | 
49 | 0.220349 | + | | 
50 | 0.224189 | + | | 
51 | 0.227610 | + | | 
52 | 0.227980 | + | | 
53 | 0.228520 | + | | 
54 | 0.229943 | + | | 
55 | 0.176635 | + | | 
56 | 0.231456 | + | | 
57 | 0.173626 | + | | 
58 | 0.171546 | + | | 
59 | 0.169157 | + | | 
60 | 0.163321 | + | | 
61 | 0.167322 | + | | 
62 | 0.231961 | + | | 
63 | 0.170625 | + | | 
64 | 0.169608 | + | | 
65 | 0.168748 | + | | 
66 | 0.167749 | + | | 
67 | 0.165972 | + | | 
68 | 0.232335 | + | | 
69 | 0.221844 | + | | 
70 | 0.228251 | + | | 
71 | 0.228882 | + | | 
72 | 0.223609 | + | | 
73 | 0.220522 | + | | 
74 | 0.217634 | + | | 
75 | 0.216931 | + | | 
76 | 0.216897 | + | | 
77 | 0.217151 | + | | 
78 | 0.216593 | + | | 
79 | 0.217278 | + | | 
80 | 0.226363 | + | | 
81 | 0.225082 | + | | 
82 | 0.216990 | + | | 
83 | 0.225381 | + | | 
84 | 0.221289 | + | | 
85 | 0.221798 | + | | 
86 | 0.222026 | + | | 
87 | 0.222596 | + | | 
88 | 0.222215 | + | | 
89 | 0.222309 | + | | 
90 | 0.224308 | + | | 
91 | 0.225516 | + | | 
92 | 0.227980 | + | | 
93 | 0.214419 | + | | 
94 | 0.134429 | + | | 
95 | 0.137025 | + | | 
96 | 0.137169 | + | | 
97 | 0.135704 | + | | 
98 | 0.142394 | + | | 
99 | 0.138327 | + | | 
100 | 0.138369 | + | | 
101 | 0.138282 | + | | 
102 | 0.138282 | + | | 
103 | 0.208491 | + | | 
104 | 0.189580 | + | | 
105 | 0.206755 | + | | 
106 | 0.189821 | + | | 
107 | 0.192754 | + | | 
108 | 0.191237 | + | | 
109 | 0.189522 | + | | 
110 | 0.189063 | + | | 
111 | 0.187998 | + | | 
112 | 0.189726 | + | | 
113 | 0.186771 | + | | 
114 | 0.172901 | + | | 
115 | 0.173481 | + | | 
116 | 0.172527 | + | | 
117 | 0.185660 | + | | 
118 | 0.176709 | + | | 
119 | 0.188402 | + | | 
120 | 0.188249 | + | | 
121 | 0.186829 | + | | 
122 | 0.185434 | + | | 
123 | 0.184627 | + | | 
124 | 0.185095 | + | | 
125 | 0.183031 | + | | 
126 | 0.180370 | + | | 
127 | 0.181353 | + | | 
128 | 0.182946 | + | | 
129 | 0.181894 | + | | 
130 | 0.184036 | + | | 
131 | 0.184841 | + | | 
132 | 0.187162 | + | | 
133 | 0.187317 | + | | 
134 | 0.189674 | + | | 
135 | 0.186841 | + | | 
136 | 0.186800 | + | | 
137 | 0.183780 | + | | 
138 | 0.215812 | + | | 
139 | 0.218101 | + | | 
140 | 0.195496 | + | | 
141 | 0.194174 | + | | 
142 | 0.190426 | + | | 
143 | 0.190181 | + | | 
144 | 0.193038 | + | | 
145 | 0.196590 | + | | 
146 | 0.195326 | + | | 
147 | 0.196935 | + | | 
148 | 0.216541 | + | | 
149 | 0.216630 | + | | 
150 | 0.198568 | + | | 
151 | 0.206338 | + | | 
152 | 0.200784 | + | | 
153 | 0.199253 | + | | 
154 | 0.198297 | + | | 
155 | 0.199485 | + | | 
156 | 0.203834 | + | | 
157 | 0.194331 | + | | 
158 | 0.206036 | + | | 
159 | 0.201886 | + | | 
160 | 0.203404 | + | | 
161 | 0.200299 | + | | 
162 | 0.200359 | + | | 
163 | 0.201502 | + | | 
164 | 0.201366 | + | | 
165 | 0.201421 | + | | 
166 | 0.200710 | + | | 
167 | 0.199641 | + | | 
168 | 0.197181 | + | | 
169 | 0.206108 | + | | 
170 | 0.206032 | + | | 
171 | 0.204825 | + | | 
172 | 0.204768 | + | | 
173 | 0.204846 | + | | 
174 | 0.199684 | + | | 
175 | 0.206111 | + | | 
176 | 0.211091 | + | | 
177 | 0.209072 | + | | 
178 | 0.205354 | + | | 
179 | 0.207914 | + | | 
180 | 0.205364 | + | | 
181 | 0.174755 | + | | 
182 | 0.172978 | + | | 
183 | 0.177749 | + | | 
184 | 0.176954 | + | | 
185 | 0.176051 | + | | 
186 | 0.174246 | + | | 
187 | 0.173737 | + | | 
188 | 0.174942 | + | | 
189 | 0.175346 | + | | 
190 | 0.177450 | + | | 
191 | 0.203254 | + | | 
192 | 0.199996 | + | | 
193 | 0.199176 | + | | 
194 | 0.199554 | + | | 
195 | 0.197862 | + | | 
196 | 0.173816 | + | | 
197 | 0.194395 | + | | 
198 | 0.192155 | + | | 
199 | 0.193004 | + | | 
200 | 0.190703 | + | | 
201 | 0.194065 | + | | 
202 | 0.173002 | + | | 
203 | 0.173002 | + | | 
204 | 0.193259 | + | | 
205 | 0.193415 | + | | 
206 | 0.196416 | + | | 
