1 | 0.206580 | + | | 
2 | 0.165959 | + | | 
3 | 0.173961 | + | | 
4 | 0.171795 | + | | 
5 | 0.165396 | + | | 
6 | 0.164861 | + | | 
7 | 0.161757 | + | | 
8 | 0.158852 | + | | 
9 | 0.156870 | + | | 
10 | 0.159684 | + | | 
11 | 0.164456 | + | | 
12 | 0.162276 | + | | 
13 | 0.155598 | + | | 
14 | 0.159347 | + | | 
15 | 0.159240 | + | | 
16 | 0.159668 | + | | 
17 | 0.158293 | + | | 
18 | 0.158829 | + | | 
19 | 0.159971 | + | | 
20 | 0.155128 | + | | 
21 | 0.154126 | + | | 
22 | 0.152953 | + | | 
23 | 0.156316 | + | | 
24 | 0.157274 | + | | 
25 | 0.157157 | + | | 
26 | 0.157638 | + | | 
27 | 0.160891 | + | | 
28 | 0.160942 | + | | 
29 | 0.160431 | + | | 
30 | 0.160970 | + | | 
31 | 0.161877 | + | | 
32 | 0.163553 | + | | 
33 | 0.163632 | + | | 
34 | 0.165089 | + | | 
35 | 0.165550 | + | | 
36 | 0.164338 | + | | 
37 | 0.162076 | + | | 
38 | 0.159985 | + | | 
39 | 0.159248 | + | | 
40 | 0.159220 | + | | 
41 | 0.162179 | + | | 
42 | 0.162185 | + | | 
43 | 0.163815 | + | | 
44 | 0.165397 | + | | 
45 | 0.163685 | + | | 
46 | 0.161036 | + | | 
47 | 0.162200 | + | | 
48 | 0.165838 | + | | 
49 | 0.167838 | + | | 
50 | 0.170671 | + | | 
51 | 0.166048 | + | | 
52 | 0.161312 | + | | 
53 | 0.157763 | + | | 
54 | 0.157529 | + | | 
55 | 0.158221 | + | | 
56 | 0.160929 | + | | 
57 | 0.160645 | + | | 
58 | 0.161335 | + | | 
59 | 0.155706 | + | | 
60 | 0.156189 | + | | 
61 | 0.153229 | + | | 
62 | 0.156865 | + | | 
63 | 0.153718 | + | | 
64 | 0.148505 | + | | 
65 | 0.144674 | + | | 
66 | 0.141194 | + | | 
67 | 0.137444 | + | | 
68 | 0.133479 | + | | 
69 | 0.135498 | + | | 
70 | 0.132406 | + | | 
71 | 0.131762 | + | | 
72 | 0.132554 | + | | 
73 | 0.130453 | + | | 
74 | 0.126932 | + | | 
75 | 0.126093 | + | | 
76 | 0.127527 | + | | 
77 | 0.131169 | + | | 
78 | 0.132689 | + | | 
79 | 0.133825 | + | | 
80 | 0.132860 | + | | 
81 | 0.131516 | + | | 
82 | 0.132948 | + | | 
83 | 0.132704 | + | | 
84 | 0.131648 | + | | 
85 | 0.136026 | + | | 
86 | 0.136493 | + | | 
87 | 0.136557 | + | | 
88 | 0.134918 | + | | 
89 | 0.133788 | + | | 
90 | 0.135868 | + | | 
91 | 0.137755 | + | | 
92 | 0.143895 | + | | 
93 | 0.145257 | + | | 
94 | 0.148375 | + | | 
95 | 0.146173 | + | | 
96 | 0.140698 | + | | 
97 | 0.142650 | + | | 
98 | 0.147667 | + | | 
99 | 0.151005 | + | | 
100 | 0.153092 | + | | 
101 | 0.148436 | + | | 
102 | 0.148436 | + | | 
103 | 0.223578 | + | | 
104 | 0.221625 | + | | 
105 | 0.220725 | + | | 
106 | 0.222008 | + | | 
107 | 0.221879 | + | | 
108 | 0.226092 | + | | 
109 | 0.230231 | + | | 
110 | 0.227138 | + | | 
111 | 0.225424 | + | | 
112 | 0.229434 | + | | 
113 | 0.227845 | + | | 
114 | 0.229565 | + | | 
115 | 0.228940 | + | | 
116 | 0.228047 | + | | 
117 | 0.233305 | + | | 
118 | 0.231569 | + | | 
119 | 0.227546 | + | | 
120 | 0.226313 | + | | 
121 | 0.229454 | + | | 
122 | 0.168143 | + | | 
123 | 0.167652 | + | | 
124 | 0.168545 | + | | 
125 | 0.166310 | + | | 
126 | 0.170675 | + | | 
127 | 0.164167 | + | | 
128 | 0.163629 | + | | 
129 | 0.235321 | + | | 
130 | 0.169773 | + | | 
131 | 0.172019 | + | | 
132 | 0.230946 | + | | 
133 | 0.232271 | + | | 
134 | 0.232021 | + | | 
135 | 0.237210 | + | | 
136 | 0.241400 | + | | 
137 | 0.176952 | + | | 
138 | 0.179808 | + | | 
139 | 0.181874 | + | | 
140 | 0.252817 | + | | 
141 | 0.184315 | + | | 
142 | 0.179037 | + | | 
143 | 0.178670 | + | | 
144 | 0.180293 | + | | 
145 | 0.179877 | + | | 
146 | 0.177138 | + | | 
147 | 0.178986 | + | | 
148 | 0.178365 | + | | 
149 | 0.178471 | + | | 
150 | 0.177316 | + | | 
151 | 0.180132 | + | | 
152 | 0.175422 | + | | 
153 | 0.175737 | + | | 
154 | 0.177038 | + | | 
155 | 0.176732 | + | | 
156 | 0.177659 | + | | 
157 | 0.172155 | + | | 
158 | 0.172617 | + | | 
159 | 0.172591 | + | | 
160 | 0.174308 | + | | 
161 | 0.173209 | + | | 
162 | 0.170249 | + | | 
163 | 0.170869 | + | | 
164 | 0.173020 | + | | 
165 | 0.176413 | + | | 
166 | 0.178016 | + | | 
167 | 0.172214 | + | | 
168 | 0.177435 | + | | 
169 | 0.175140 | + | | 
170 | 0.176547 | + | | 
171 | 0.177305 | + | | 
172 | 0.179464 | + | | 
173 | 0.168043 | + | | 
174 | 0.162636 | + | | 
175 | 0.159373 | + | | 
176 | 0.159684 | + | | 
177 | 0.161991 | + | | 
178 | 0.163260 | + | | 
179 | 0.165215 | + | | 
180 | 0.166410 | + | | 
181 | 0.167050 | + | | 
182 | 0.167103 | + | | 
183 | 0.169165 | + | | 
184 | 0.167046 | + | | 
185 | 0.166475 | + | | 
186 | 0.168149 | + | | 
187 | 0.166527 | + | | 
188 | 0.167530 | + | | 
