1 | 0.164417 | + | | 
2 | 0.176320 | + | | 
3 | 0.177320 | + | | 
4 | 0.172243 | + | | 
5 | 0.173588 | + | | 
6 | 0.171930 | + | | 
7 | 0.175125 | + | | 
8 | 0.179967 | + | | 
9 | 0.197060 | + | | 
10 | 0.165528 | + | | 
11 | 0.192852 | + | | 
12 | 0.191540 | + | | 
13 | 0.191149 | + | | 
14 | 0.195428 | + | | 
15 | 0.195926 | + | | 
16 | 0.160161 | + | | 
17 | 0.162407 | + | | 
18 | 0.163780 | + | | 
19 | 0.165755 | + | | 
20 | 0.195223 | + | | 
21 | 0.181064 | + | | 
22 | 0.185279 | + | | 
23 | 0.182990 | + | | 
24 | 0.181060 | + | | 
25 | 0.182212 | + | | 
26 | 0.184329 | + | | 
27 | 0.189789 | + | | 
28 | 0.184695 | + | | 
29 | 0.182323 | + | | 
30 | 0.181392 | + | | 
31 | 0.165743 | + | | 
32 | 0.167559 | + | | 
33 | 0.171457 | + | | 
34 | 0.173419 | + | | 
35 | 0.168706 | + | | 
36 | 0.165127 | + | | 
37 | 0.165124 | + | | 
38 | 0.161795 | + | | 
39 | 0.161340 | + | | 
40 | 0.165174 | + | | 
41 | 0.165797 | + | | 
42 | 0.168413 | + | | 
43 | 0.167984 | + | | 
44 | 0.171775 | + | | 
45 | 0.172018 | + | | 
46 | 0.172189 | + | | 
47 | 0.171252 | + | | 
48 | 0.164884 | + | | 
49 | 0.160752 | + | | 
50 | 0.162980 | + | | 
51 | 0.163205 | + | | 
52 | 0.163494 | + | | 
53 | 0.160693 | + | | 
54 | 0.162751 | + | | 
55 | 0.161769 | + | | 
56 | 0.163367 | + | | 
57 | 0.159955 | + | | 
58 | 0.161248 | + | | 
59 | 0.160073 | + | | 
60 | 0.158385 | + | | 
61 | 0.159909 | + | | 
62 | 0.159918 | + | | 
63 | 0.159858 | + | | 
64 | 0.160396 | + | | 
65 | 0.162305 | + | | 
66 | 0.164183 | + | | 
67 | 0.190967 | + | | 
68 | 0.165556 | + | | 
69 | 0.189520 | + | | 
70 | 0.193793 | + | | 
71 | 0.187843 | + | | 
72 | 0.185727 | + | | 
73 | 0.183698 | + | | 
74 | 0.182215 | + | | 
75 | 0.181702 | + | | 
76 | 0.179697 | + | | 
77 | 0.179768 | + | | 
78 | 0.179471 | + | | 
79 | 0.183117 | + | | 
80 | 0.167786 | + | | 
81 | 0.166117 | + | | 
82 | 0.169843 | + | | 
83 | 0.170143 | + | | 
84 | 0.168066 | + | | 
85 | 0.170976 | + | | 
86 | 0.173440 | + | | 
87 | 0.177768 | + | | 
88 | 0.181121 | + | | 
89 | 0.179731 | + | | 
90 | 0.179536 | + | | 
91 | 0.182161 | + | | 
92 | 0.175253 | + | | 
93 | 0.180311 | + | | 
94 | 0.176777 | + | | 
95 | 0.174600 | + | | 
96 | 0.178961 | + | | 
97 | 0.178955 | + | | 
98 | 0.178160 | + | | 
99 | 0.176012 | + | | 
100 | 0.196070 | + | | 
101 | 0.174430 | + | | 
102 | 0.174430 | + | | 
103 | 0.158480 | + | | 
104 | 0.155359 | + | | 
105 | 0.162330 | + | | 
106 | 0.161921 | + | | 
107 | 0.157017 | + | | 
108 | 0.161705 | + | | 
109 | 0.206744 | + | | 
110 | 0.162907 | + | | 
111 | 0.164361 | + | | 
112 | 0.163208 | + | | 
113 | 0.162075 | + | | 
114 | 0.159657 | + | | 
115 | 0.160480 | + | | 
116 | 0.161165 | + | | 
117 | 0.160369 | + | | 
118 | 0.163206 | + | | 
119 | 0.174877 | + | | 
120 | 0.165131 | + | | 
121 | 0.261817 | + | | 
122 | 0.260660 | + | | 
123 | 0.258334 | + | | 
124 | 0.222242 | + | | 
125 | 0.221196 | + | | 
126 | 0.214800 | + | | 
127 | 0.217722 | + | | 
128 | 0.216634 | + | | 
129 | 0.215446 | + | | 
130 | 0.215152 | + | | 
131 | 0.244414 | + | | 
132 | 0.176693 | + | | 
133 | 0.168568 | + | | 
134 | 0.167676 | + | | 
135 | 0.169181 | + | | 
136 | 0.174139 | + | | 
137 | 0.250522 | + | | 
138 | 0.244945 | + | | 
139 | 0.216070 | + | | 
140 | 0.217958 | + | | 
141 | 0.210168 | + | | 
142 | 0.236905 | + | | 
143 | 0.239498 | + | | 
144 | 0.245654 | + | | 
145 | 0.248049 | + | | 
146 | 0.165771 | + | | 
147 | 0.163045 | + | | 
148 | 0.163484 | + | | 
149 | 0.163350 | + | | 
150 | 0.218067 | + | | 
151 | 0.221766 | + | | 
152 | 0.214710 | + | | 
153 | 0.204516 | + | | 
154 | 0.168703 | + | | 
155 | 0.166016 | + | | 
156 | 0.167079 | + | | 
157 | 0.167015 | + | | 
158 | 0.201518 | + | | 
159 | 0.167463 | + | | 
160 | 0.166411 | + | | 
161 | 0.166528 | + | | 
162 | 0.167545 | + | | 
163 | 0.202076 | + | | 
164 | 0.168381 | + | | 
165 | 0.170064 | + | | 
166 | 0.171181 | + | | 
167 | 0.169552 | + | | 
168 | 0.166876 | + | | 
169 | 0.169577 | + | | 
170 | 0.168006 | + | | 
171 | 0.167517 | + | | 
172 | 0.166537 | + | | 
173 | 0.167223 | + | | 
174 | 0.162923 | + | | 
175 | 0.158553 | + | | 
176 | 0.154889 | + | | 
177 | 0.156703 | + | | 
178 | 0.153612 | + | | 
179 | 0.151347 | + | | 
180 | 0.151496 | + | | 
181 | 0.148025 | + | | 
182 | 0.148491 | + | | 
183 | 0.149536 | + | | 
184 | 0.147418 | + | | 
185 | 0.147036 | + | | 
186 | 0.147106 | + | | 
187 | 0.148030 | + | | 
188 | 0.148850 | + | | 
189 | 0.148756 | + | | 
190 | 0.148287 | + | | 
191 | 0.149715 | + | | 
192 | 0.151450 | + | | 
193 | 0.148848 | + | | 
194 | 0.149695 | + | | 
195 | 0.150023 | + | | 
196 | 0.147448 | + | | 
197 | 0.150176 | + | | 
198 | 0.152173 | + | | 
199 | 0.154017 | + | | 
200 | 0.152995 | + | | 
201 | 0.154836 | + | | 
202 | 0.152394 | + | | 
203 | 0.152394 | + | | 
204 | 0.158660 | + | | 
205 | 0.159563 | + | | 
206 | 0.161525 | + | | 
207 | 0.161611 | + | | 
208 | 0.167943 | + | | 
209 | 0.165263 | + | | 
210 | 0.164479 | + | | 
211 | 0.163394 | + | | 
212 | 0.165315 | + | | 
213 | 0.166480 | + | | 
214 | 0.163503 | + | | 
215 | 0.159448 | + | | 
216 | 0.161642 | + | | 
217 | 0.170212 | + | | 
218 | 0.162196 | + | | 
219 | 0.161626 | + | | 
220 | 0.160018 | + | | 
221 | 0.167489 | + | | 
222 | 0.168374 | + | | 
223 | 0.161110 | + | | 
224 | 0.162211 | + | | 
225 | 0.162242 | + | | 
226 | 0.162188 | + | | 
227 | 0.159635 | + | | 
228 | 0.159991 | + | | 
229 | 0.166556 | + | | 
230 | 0.162574 | + | | 
231 | 0.165837 | + | | 
232 | 0.164995 | + | | 
233 | 0.162335 | + | | 
234 | 0.162577 | + | | 
235 | 0.162524 | + | | 
236 | 0.163911 | + | | 
237 | 0.161835 | + | | 
238 | 0.167135 | + | | 
239 | 0.160417 | + | | 
240 | 0.163666 | + | | 
241 | 0.167595 | + | | 
242 | 0.169319 | + | | 
243 | 0.177472 | + | | 
244 | 0.183401 | + | | 
245 | 0.182533 | + | | 
246 | 0.186088 | + | | 
247 | 0.195778 | + | | 
248 | 0.196355 | + | | 
249 | 0.193022 | + | | 
250 | 0.189561 | + | | 
251 | 0.191040 | + | | 
252 | 0.187548 | + | | 
253 | 0.188949 | + | | 
254 | 0.184481 | + | | 
255 | 0.182103 | + | | 
256 | 0.179958 | + | | 
257 | 0.176675 | + | | 
258 | 0.176844 | + | | 
259 | 0.178382 | + | | 
260 | 0.177756 | + | | 
261 | 0.178958 | + | | 
262 | 0.177428 | + | | 
263 | 0.176397 | + | | 
264 | 0.203934 | + | | 
265 | 0.199732 | + | | 
266 | 0.199008 | + | | 
267 | 0.198210 | + | | 
268 | 0.201408 | + | | 
269 | 0.217482 | + | | 
270 | 0.217762 | + | | 
271 | 0.169980 | + | | 
272 | 0.169522 | + | | 
273 | 0.169249 | + | | 
274 | 0.182680 | + | | 
275 | 0.177222 | + | | 
276 | 0.186287 | + | | 
277 | 0.187515 | + | | 
278 | 0.212421 | + | | 
279 | 0.212599 | + | | 
280 | 0.218112 | + | | 
281 | 0.218121 | + | | 
282 | 0.217154 | + | | 
283 | 0.218058 | + | | 
284 | 0.217617 | + | | 
285 | 0.215290 | + | | 
286 | 0.217364 | + | | 
287 | 0.219780 | + | | 
288 | 0.288325 | + | | 
289 | 0.202421 | + | | 
290 | 0.195779 | + | | 
291 | 0.204714 | + | | 
292 | 0.194659 | + | | 
293 | 0.192512 | + | | 
294 | 0.207066 | + | | 
295 | 0.192055 | + | | 
296 | 0.195407 | + | | 
297 | 0.193481 | + | | 
298 | 0.193972 | + | | 
299 | 0.190119 | + | | 
300 | 0.192539 | + | | 
301 | 0.192948 | + | | 
302 | 0.193426 | + | | 
303 | 0.196339 | + | | 
304 | 0.196339 | + | | 
305 | 0.154026 | + | | 
306 | 0.156796 | + | | 
307 | 0.156999 | + | | 
308 | 0.157363 | + | | 
309 | 0.158023 | + | | 
310 | 0.159891 | + | | 
311 | 0.161236 | + | | 
312 | 0.163791 | + | | 
313 | 0.159791 | + | | 
314 | 0.160400 | + | | 
315 | 0.159317 | + | | 
316 | 0.165332 | + | | 
317 | 0.162419 | + | | 
318 | 0.164201 | + | | 
319 | 0.159192 | + | | 
320 | 0.154783 | + | | 
321 | 0.154950 | + | | 
322 | 0.155181 | + | | 
323 | 0.153810 | + | | 
324 | 0.152495 | + | | 
325 | 0.150125 | + | | 
326 | 0.149101 | + | | 
327 | 0.147848 | + | | 
328 | 0.148976 | + | | 
329 | 0.147902 | + | | 
330 | 0.148354 | + | | 
331 | 0.149806 | + | | 
332 | 0.152164 | + | | 
333 | 0.151640 | + | | 
334 | 0.157149 | + | | 
335 | 0.149511 | + | | 
336 | 0.145810 | + | | 
337 | 0.145889 | + | | 
338 | 0.144034 | + | | 
339 | 0.144194 | + | | 
340 | 0.142516 | + | | 
341 | 0.141659 | + | | 
342 | 0.141422 | + | | 
343 | 0.143441 | + | | 
344 | 0.145081 | + | | 
345 | 0.145065 | + | | 
346 | 0.146031 | + | | 
347 | 0.148670 | + | | 
348 | 0.151639 | + | | 
349 | 0.153144 | + | | 
350 | 0.150637 | + | | 
351 | 0.149670 | + | | 
352 | 0.152450 | + | | 
353 | 0.158070 | + | | 
354 | 0.155555 | + | | 
355 | 0.159187 | + | | 
356 | 0.163087 | + | | 
357 | 0.165122 | + | | 
358 | 0.172457 | + | | 
359 | 0.171664 | + | | 
360 | 0.192086 | + | | 
361 | 0.190778 | + | | 
362 | 0.189436 | + | | 
363 | 0.188971 | + | | 
364 | 0.196572 | + | | 
365 | 0.196964 | + | | 
366 | 0.194601 | + | | 
367 | 0.194108 | + | | 
368 | 0.190862 | + | | 
369 | 0.191648 | + | | 
370 | 0.186274 | + | | 
371 | 0.182820 | + | | 
372 | 0.184924 | + | | 
373 | 0.186501 | + | | 
374 | 0.187154 | + | | 
375 | 0.184308 | + | | 
376 | 0.185185 | + | | 
377 | 0.183401 | + | | 
378 | 0.184139 | + | | 
379 | 0.187502 | + | | 
380 | 0.187380 | + | | 
381 | 0.185311 | + | | 
382 | 0.189004 | + | | 
383 | 0.171452 | + | | 
384 | 0.170213 | + | | 
385 | 0.172640 | + | | 
386 | 0.167867 | + | | 
387 | 0.165529 | + | | 
388 | 0.164399 | + | | 
389 | 0.168365 | + | | 
390 | 0.166565 | + | | 
391 | 0.168091 | + | | 
392 | 0.167283 | + | | 
393 | 0.165818 | + | | 
394 | 0.164366 | + | | 
395 | 0.165274 | + | | 
396 | 0.166930 | + | | 
397 | 0.163562 | + | | 
398 | 0.166066 | + | | 
399 | 0.168169 | + | | 
400 | 0.169251 | + | | 
