1 | 0.157699 | + | | 
2 | 0.157589 | + | | 
3 | 0.156230 | + | | 
4 | 0.157823 | + | | 
5 | 0.155881 | + | | 
6 | 0.157198 | + | | 
7 | 0.155854 | + | | 
8 | 0.158437 | + | | 
9 | 0.155745 | + | | 
10 | 0.151212 | + | | 
11 | 0.142224 | + | | 
12 | 0.140293 | + | | 
13 | 0.139080 | + | | 
14 | 0.140301 | + | | 
15 | 0.140944 | + | | 
16 | 0.141474 | + | | 
17 | 0.143302 | + | | 
18 | 0.145700 | + | | 
19 | 0.146118 | + | | 
20 | 0.144604 | + | | 
21 | 0.145543 | + | | 
22 | 0.142648 | + | | 
23 | 0.139970 | + | | 
24 | 0.141159 | + | | 
25 | 0.141733 | + | | 
26 | 0.139225 | + | | 
27 | 0.140009 | + | | 
28 | 0.139997 | + | | 
29 | 0.142752 | + | | 
30 | 0.140148 | + | | 
31 | 0.141745 | + | | 
32 | 0.140848 | + | | 
33 | 0.139835 | + | | 
34 | 0.140016 | + | | 
35 | 0.139909 | + | | 
36 | 0.137346 | + | | 
37 | 0.135318 | + | | 
38 | 0.135530 | + | | 
39 | 0.137306 | + | | 
40 | 0.136872 | + | | 
41 | 0.135389 | + | | 
42 | 0.136471 | + | | 
43 | 0.134436 | + | | 
44 | 0.133253 | + | | 
45 | 0.132171 | + | | 
46 | 0.132143 | + | | 
47 | 0.131818 | + | | 
48 | 0.130440 | + | | 
49 | 0.132028 | + | | 
50 | 0.130238 | + | | 
51 | 0.131764 | + | | 
52 | 0.132679 | + | | 
53 | 0.131748 | + | | 
54 | 0.131963 | + | | 
55 | 0.132407 | + | | 
56 | 0.132169 | + | | 
57 | 0.131928 | + | | 
58 | 0.133270 | + | | 
59 | 0.135750 | + | | 
60 | 0.136024 | + | | 
61 | 0.135841 | + | | 
62 | 0.132688 | + | | 
63 | 0.131596 | + | | 
64 | 0.130903 | + | | 
65 | 0.131051 | + | | 
66 | 0.130818 | + | | 
67 | 0.131517 | + | | 
68 | 0.134701 | + | | 
69 | 0.131722 | + | | 
70 | 0.132745 | + | | 
71 | 0.149471 | + | | 
72 | 0.148013 | + | | 
73 | 0.150529 | + | | 
74 | 0.152668 | + | | 
75 | 0.157247 | + | | 
76 | 0.154581 | + | | 
77 | 0.153642 | + | | 
78 | 0.153547 | + | | 
79 | 0.153669 | + | | 
80 | 0.155556 | + | | 
81 | 0.159160 | + | | 
82 | 0.163394 | + | | 
83 | 0.171763 | + | | 
84 | 0.170911 | + | | 
85 | 0.164139 | + | | 
86 | 0.172183 | + | | 
87 | 0.169835 | + | | 
88 | 0.172620 | + | | 
89 | 0.176896 | + | | 
90 | 0.177911 | + | | 
91 | 0.169704 | + | | 
92 | 0.166771 | + | | 
93 | 0.168026 | + | | 
94 | 0.167285 | + | | 
95 | 0.167937 | + | | 
96 | 0.169706 | + | | 
97 | 0.167897 | + | | 
98 | 0.165959 | + | | 
99 | 0.162041 | + | | 
100 | 0.161995 | + | | 
101 | 0.161537 | + | | 
102 | 0.161537 | + | | 
103 | 0.165893 | + | | 
104 | 0.172700 | + | | 
105 | 0.168544 | + | | 
106 | 0.169207 | + | | 
107 | 0.172315 | + | | 
108 | 0.157619 | + | | 
109 | 0.155571 | + | | 
110 | 0.155786 | + | | 
111 | 0.154095 | + | | 
112 | 0.151446 | + | | 
113 | 0.147838 | + | | 
