1 | 0.176047 | + | | 
2 | 0.169691 | + | | 
3 | 0.172905 | + | | 
4 | 0.172266 | + | | 
5 | 0.169017 | + | | 
6 | 0.169269 | + | | 
7 | 0.163657 | + | | 
8 | 0.166650 | + | | 
9 | 0.164621 | + | | 
10 | 0.165495 | + | | 
11 | 0.163142 | + | | 
12 | 0.164844 | + | | 
13 | 0.163171 | + | | 
14 | 0.162202 | + | | 
15 | 0.158955 | + | | 
16 | 0.154415 | + | | 
17 | 0.157981 | + | | 
18 | 0.161638 | + | | 
19 | 0.162740 | + | | 
20 | 0.158477 | + | | 
21 | 0.160031 | + | | 
22 | 0.162773 | + | | 
23 | 0.164857 | + | | 
24 | 0.168421 | + | | 
25 | 0.167570 | + | | 
26 | 0.165561 | + | | 
27 | 0.169810 | + | | 
28 | 0.166869 | + | | 
29 | 0.170630 | + | | 
30 | 0.322920 | + | | 
31 | 0.172642 | + | | 
32 | 0.175078 | + | | 
33 | 0.172869 | + | | 
34 | 0.317004 | + | | 
35 | 0.284707 | + | | 
36 | 0.306429 | + | | 
37 | 0.282428 | + | | 
38 | 0.259304 | + | | 
39 | 0.286383 | + | | 
40 | 0.287913 | + | | 
41 | 0.288136 | + | | 
42 | 0.292107 | + | | 
43 | 0.288882 | + | | 
44 | 0.292959 | + | | 
45 | 0.285347 | + | | 
46 | 0.285097 | + | | 
47 | 0.283931 | + | | 
48 | 0.285895 | + | | 
49 | 0.288878 | + | | 
50 | 0.293388 | + | | 
51 | 0.293142 | + | | 
52 | 0.296436 | + | | 
53 | 0.282680 | + | | 
54 | 0.231226 | + | | 
55 | 0.278383 | + | | 
56 | 0.278971 | + | | 
57 | 0.258124 | + | | 
58 | 0.263599 | + | | 
59 | 0.276379 | + | | 
60 | 0.275038 | + | | 
61 | 0.274416 | + | | 
62 | 0.273068 | + | | 
63 | 0.272105 | + | | 
64 | 0.262212 | + | | 
65 | 0.264884 | + | | 
66 | 0.265430 | + | | 
67 | 0.262230 | + | | 
68 | 0.240383 | + | | 
69 | 0.236608 | + | | 
70 | 0.166605 | + | | 
71 | 0.274014 | + | | 
72 | 0.273962 | + | | 
73 | 0.271352 | + | | 
74 | 0.160596 | + | | 
75 | 0.151799 | + | | 
76 | 0.153209 | + | | 
77 | 0.156375 | + | | 
78 | 0.159392 | + | | 
79 | 0.161144 | + | | 
80 | 0.160990 | + | | 
81 | 0.158317 | + | | 
82 | 0.153029 | + | | 
83 | 0.150026 | + | | 
84 | 0.152332 | + | | 
85 | 0.151372 | + | | 
86 | 0.151421 | + | | 
87 | 0.151981 | + | | 
88 | 0.150736 | + | | 
89 | 0.152070 | + | | 
90 | 0.151384 | + | | 
91 | 0.154987 | + | | 
92 | 0.155930 | + | | 
93 | 0.162923 | + | | 
94 | 0.162728 | + | | 
95 | 0.160800 | + | | 
96 | 0.158787 | + | | 
97 | 0.160775 | + | | 
98 | 0.159427 | + | | 
99 | 0.160376 | + | | 
100 | 0.158435 | + | | 
101 | 0.154647 | + | | 
102 | 0.154647 | + | | 
103 | 0.200691 | + | | 
104 | 0.214901 | + | | 
105 | 0.200466 | + | | 
106 | 0.200823 | + | | 
107 | 0.200102 | + | | 
108 | 0.198773 | + | | 
109 | 0.197488 | + | | 
110 | 0.197727 | + | | 
111 | 0.196131 | + | | 
112 | 0.197183 | + | | 
113 | 0.197700 | + | | 
114 | 0.202836 | + | | 
115 | 0.204615 | + | | 
116 | 0.203797 | + | | 
117 | 0.198952 | + | | 
118 | 0.199406 | + | | 
119 | 0.198010 | + | | 
120 | 0.194788 | + | | 
121 | 0.192469 | + | | 
122 | 0.175867 | + | | 
123 | 0.170889 | + | | 
124 | 0.169436 | + | | 
125 | 0.166173 | + | | 
126 | 0.163448 | + | | 
127 | 0.162811 | + | | 
128 | 0.161523 | + | | 
129 | 0.165764 | + | | 
130 | 0.166527 | + | | 
131 | 0.181094 | + | | 
132 | 0.186957 | + | | 
133 | 0.189784 | + | | 
134 | 0.188927 | + | | 
135 | 0.183423 | + | | 
136 | 0.185315 | + | | 
137 | 0.179286 | + | | 
138 | 0.179619 | + | | 
139 | 0.179972 | + | | 
140 | 0.182403 | + | | 
141 | 0.181852 | + | | 
142 | 0.183425 | + | | 
143 | 0.215247 | + | | 
144 | 0.220158 | + | | 
145 | 0.199131 | + | | 
146 | 0.204107 | + | | 
147 | 0.200659 | + | | 
148 | 0.198261 | + | | 
149 | 0.202241 | + | | 
150 | 0.194726 | + | | 
151 | 0.198888 | + | | 
152 | 0.188389 | + | | 
153 | 0.165610 | + | | 
154 | 0.164686 | + | | 
155 | 0.162200 | + | | 
156 | 0.160180 | + | | 
157 | 0.157593 | + | | 
158 | 0.156234 | + | | 
159 | 0.147236 | + | | 
160 | 0.147274 | + | | 
161 | 0.148160 | + | | 
162 | 0.145671 | + | | 
163 | 0.146081 | + | | 
164 | 0.149336 | + | | 
165 | 0.150254 | + | | 
166 | 0.151715 | + | | 
167 | 0.150228 | + | | 
168 | 0.149067 | + | | 
169 | 0.149504 | + | | 
170 | 0.151712 | + | | 
171 | 0.151242 | + | | 
172 | 0.149218 | + | | 
173 | 0.142130 | + | | 
174 | 0.143150 | + | | 
175 | 0.153362 | + | | 
176 | 0.151106 | + | | 
177 | 0.154840 | + | | 
178 | 0.156411 | + | | 
179 | 0.159790 | + | | 
180 | 0.159037 | + | | 
181 | 0.165453 | + | | 
182 | 0.150779 | + | | 
183 | 0.167697 | + | | 
184 | 0.170820 | + | | 
185 | 0.162515 | + | | 
186 | 0.165954 | + | | 
187 | 0.165617 | + | | 
188 | 0.171550 | + | | 
189 | 0.172039 | + | | 
190 | 0.180897 | + | | 
191 | 0.172745 | + | | 
192 | 0.181673 | + | | 
193 | 0.182740 | + | | 
194 | 0.185063 | + | | 
195 | 0.182056 | + | | 
196 | 0.183310 | + | | 
197 | 0.185068 | + | | 
198 | 0.181801 | + | | 
199 | 0.184432 | + | | 
200 | 0.187440 | + | | 
201 | 0.187017 | + | | 
202 | 0.186112 | + | | 
203 | 0.186112 | + | | 
204 | 0.204088 | + | | 
205 | 0.191276 | + | | 
206 | 0.191403 | + | | 
207 | 0.211393 | + | | 
208 | 0.211846 | + | | 
209 | 0.206979 | + | | 
210 | 0.206174 | + | | 
211 | 0.214048 | + | | 
212 | 0.219950 | + | | 
213 | 0.218368 | + | | 
214 | 0.218752 | + | | 
215 | 0.196644 | + | | 
216 | 0.205592 | + | | 
217 | 0.204992 | + | | 
218 | 0.202709 | + | | 
219 | 0.194643 | + | | 
220 | 0.194031 | + | | 
221 | 0.186629 | + | | 
222 | 0.188498 | + | | 
223 | 0.187464 | + | | 
224 | 0.170663 | + | | 
225 | 0.168283 | + | | 
226 | 0.181362 | + | | 
227 | 0.186804 | + | | 
228 | 0.194323 | + | | 
229 | 0.191347 | + | | 
230 | 0.194443 | + | | 
231 | 0.194097 | + | | 
232 | 0.191842 | + | | 
233 | 0.192806 | + | | 
234 | 0.193945 | + | | 
235 | 0.193225 | + | | 
236 | 0.194574 | + | | 
237 | 0.197331 | + | | 
238 | 0.197444 | + | | 
239 | 0.202169 | + | | 
240 | 0.202529 | + | | 
241 | 0.175105 | + | | 
242 | 0.177610 | + | | 
243 | 0.175118 | + | | 
244 | 0.174241 | + | | 
245 | 0.177094 | + | | 
246 | 0.175244 | + | | 
