1 | 0.173144555284 | + | | 
2 | 0.17406132733 | + | | 
3 | 0.174873077512 | + | | 
4 | 0.172340303019 | + | | 
5 | 0.172547342779 | + | | 
6 | 0.167850716973 | + | | 
7 | 0.170511929552 | + | | 
8 | 0.169391276801 | + | | 
9 | 0.16907080706 | + | | 
10 | 0.165346556476 | + | | 
11 | 0.168984371291 | + | | 
12 | 0.16679104367 | + | | 
13 | 0.166897838398 | + | | 
14 | 0.16623467197 | + | | 
15 | 0.168377109388 | + | | 
16 | 0.16684072584 | + | | 
17 | 0.175139869474 | + | | 
18 | 0.170956296488 | + | | 
19 | 0.173989599408 | + | | 
20 | 0.176849768637 | + | | 
21 | 0.173256657866 | + | | 
22 | 0.171675555335 | + | | 
23 | 0.16968144842 | + | | 
24 | 0.177472794565 | + | | 
25 | 0.176803418288 | + | | 
26 | 0.178152752799 | + | | 
27 | 0.177630950438 | + | | 
28 | 0.179330232793 | + | | 
29 | 0.181430105898 | + | | 
30 | 0.189176857227 | + | | 
31 | 0.184603181735 | + | | 
32 | 0.180141163177 | + | | 
33 | 0.184613664062 | + | | 
34 | 0.193523807218 | + | | 
35 | 0.20336798108 | + | | 
36 | 0.198024046927 | + | | 
37 | 0.200336056166 | + | | 
38 | 0.1966186041 | + | | 
39 | 0.201197641788 | + | | 
40 | 0.208609004525 | + | | 
41 | 0.202380106644 | + | | 
42 | 0.201450912151 | + | | 
43 | 0.198246488181 | + | | 
44 | 0.204562415733 | + | | 
45 | 0.202776597019 | + | | 
46 | 0.199466966454 | + | | 
47 | 0.196876688512 | + | | 
48 | 0.196992710235 | + | | 
49 | 0.199296779759 | + | | 
50 | 0.198973910311 | + | | 
51 | 0.198006326923 | + | | 
52 | 0.204764559353 | + | | 
53 | 0.199539421574 | + | | 
54 | 0.19609866075 | + | | 
55 | 0.20235456563 | + | | 
56 | 0.206121316596 | + | | 
57 | 0.197876180259 | + | | 
58 | 0.196152922237 | + | | 
59 | 0.195846519748 | + | | 
60 | 0.198433340718 | + | | 
61 | 0.195855855221 | + | | 
62 | 0.205631477617 | + | | 
63 | 0.202743379755 | + | | 
64 | 0.199543775531 | + | | 
65 | 0.192099456326 | + | | 
66 | 0.196035933786 | + | | 
67 | 0.195460295154 | + | | 
68 | 0.188405038468 | + | | 
69 | 0.189105081011 | + | | 
70 | 0.183546790958 | + | | 
71 | 0.188643495006 | + | | 
72 | 0.190978139405 | + | | 
73 | 0.186037350037 | + | | 
74 | 0.175215301994 | + | | 
75 | 0.17403948406 | + | | 
