# SAXS profile: number of points = 271, q_min = 0.0206642, q_max = 0.24952, delta_q = 0.000847614074074074
# offset = 0.00000000000000, scaling c = 2.28336131003610e-06, Chi = 2.00068589444272
#  q       exp_intensity   model_intensity
0.02066    36.05090000     35.03468857    
0.02151    35.50440000     34.79590962    
0.02236    35.16100000     34.54801601    
0.02321    35.12600000     34.29251791    
0.02405    34.93050000     34.02956545    
0.02490    34.52490000     33.75832539    
0.02575    34.45220000     33.47953407    
0.02660    33.99300000     33.19392040    
0.02745    33.29820000     32.90164994    
0.02829    33.01060000     32.60291294    
0.02914    32.69380000     32.29791250    
0.02999    32.36260000     31.98671329    
0.03084    31.80840000     31.66846732    
0.03168    31.37750000     31.34466440    
0.03253    31.44370000     31.01548933    
0.03338    31.00630000     30.68112440    
0.03423    30.61140000     30.34253797    
0.03507    30.17700000     30.00105801    
0.03592    29.43550000     29.65181858    
0.03677    29.08850000     29.29782261    
0.03762    28.79660000     28.93981763    
0.03846    28.38410000     28.57798875    
0.03931    27.99670000     28.21253746    
0.04016    27.63900000     27.84366237    
0.04101    27.39560000     27.47161064    
0.04185    26.93630000     27.09601019    
0.04270    26.33850000     26.71767504    
0.04355    26.02320000     26.33693532    
0.04440    25.70260000     25.95514291    
0.04525    25.48230000     25.57192233    
0.04609    24.75110000     25.18505754    
0.04694    24.45340000     24.79648524    
0.04779    24.28710000     24.40640611    
0.04864    23.76180000     24.01521201    
0.04948    23.27150000     23.62318122    
0.05033    22.88930000     23.23047104    
0.05118    22.67570000     22.83728389    
0.05203    22.45970000     22.44386040    
0.05287    22.05770000     22.05250544    
0.05372    21.58700000     21.65948102    
0.05457    21.15120000     21.26648570    
0.05542    20.94950000     20.87412204    
0.05626    20.36460000     20.48253218    
0.05711    19.83330000     20.09190711    
0.05796    19.38630000     19.70247355    
0.05881    18.97090000     19.31462777    
0.05965    18.71310000     18.92834635    
0.06050    18.40650000     18.54482306    
0.06135    17.87940000     18.16322260    
0.06220    17.58400000     17.78260318    
0.06304    17.29910000     17.40419895    
0.06389    16.86720000     17.02852593    
0.06474    16.44380000     16.65561924    
0.06559    15.91760000     16.28544469    
0.06644    15.54520000     15.91889500    
0.06728    15.31700000     15.55561327    
0.06813    15.09760000     15.19439557    
0.06898    14.79910000     14.83654599    
0.06983    14.32380000     14.48274282    
0.07067    13.83080000     14.13249068    
0.07152    13.50080000     13.78590065    
0.07237    13.13430000     13.44362577    
0.07322    12.63840000     13.10567163    
0.07406    12.22400000     12.77065672    
0.07491    12.03150000     12.44023635    
0.07576    11.79970000     12.11437552    
0.07661    11.32650000     11.79280029    
0.07745    11.08960000     11.47618462    
0.07830    10.81560000     11.16405470    
0.07915    10.66160000     10.85568878    
0.08000    10.40620000     10.55190326    
0.08084    10.19250000     10.25374838    
0.08169    9.86139000      9.96026914     
0.08254    9.47538000      9.67215271     
0.08339    9.19845000      9.38871600     
0.08424    9.00608000      9.10952263     
0.08508    8.72965000      8.83522021     
0.08593    8.41733000      8.56630420     
0.08678    8.23533000      8.30290030     
0.08763    8.02595000      8.04504666     
0.08847    7.73673000      7.79189864     
0.08932    7.37482000      7.54335579     
0.09017    7.13798000      7.29977252     
0.09102    6.97148000      7.06121893     
0.09186    6.78776000      6.82933173     
0.09271    6.65452000      6.60194357     
0.09356    6.39665000      6.37940640     
0.09441    6.14631000      6.16183520     
0.09525    5.92106000      5.94940705     
0.09610    5.73503000      5.74224764     
0.09695    5.52893000      5.53983711     
0.09780    5.37319000      5.34302732     
0.09864    5.25651000      5.15107704     
0.09949    5.07946000      4.96393877     
0.10034    4.81069000      4.78176188     
0.10119    4.56739000      4.60446673     
0.10204    4.42282000      4.43168874     
0.10288    4.30583000      4.26414658     
0.10373    4.15360000      4.10201725     
0.10458    3.97194000      3.94401763     
0.10543    3.84808000      3.79037320     
0.10627    3.69292000      3.64135140     
0.10712    3.59872000      3.49662943     
0.10797    3.46708000      3.35692333     
0.10882    3.21723000      3.22169264     
0.10966    3.10546000      3.09065270     
0.11051    2.98208000      2.96390778     
0.11136    2.84941000      2.84121844     
0.11221    2.75839000      2.72264011     
0.11305    2.64725000      2.60790768     
0.11390    2.49717000      2.49746791     
0.11475    2.41113000      2.39147013     
0.11560    2.32445000      2.28888925     
0.11645    2.26538000      2.18987883     
0.11729    2.15550000      2.09455293     
0.11814    2.03184000      2.00264110     
0.11899    1.92866000      1.91451818     
0.11983    1.87254000      1.83006828     
0.12068    1.80955000      1.74888724     
0.12153    1.71929000      1.67109198     
0.12238    1.64331000      1.59629060     
0.12323    1.54776000      1.52441749     
0.12407    1.47377000      1.45559637     
0.12492    1.39916000      1.39004797     
0.12577    1.33864000      1.32752241     
0.12662    1.29558000      1.26760759     
0.12746    1.23519000      1.21032486     
0.12831    1.17975000      1.15572044     
0.12916    1.11697000      1.10360988     
0.13001    1.07116000      1.05386831     
0.13085    1.02262000      1.00689255     
0.13170    0.96001000      0.96227875     
0.13255    0.91814400      0.91984476     
0.13340    0.88774900      0.87943355     
0.13425    0.83866200      0.84109629     
0.13509    0.80514900      0.80483936     
0.13594    0.77127600      0.77052634     
0.13679    0.73716000      0.73831887     
0.13764    0.69266500      0.70788764     
0.13848    0.65693300      0.67912443     
0.13933    0.64594900      0.65198975     
0.14018    0.62036300      0.62641073     
0.14103    0.59004500      0.60242819     
0.14187    0.57093700      0.58005197     
0.14272    0.55789800      0.55915192     
0.14357    0.53513900      0.53955338     
0.14442    0.50500200      0.52117360     
0.14526    0.47973300      0.50404412     
0.14611    0.45850800      0.48808415     
0.14696    0.44277700      0.47324340     
0.14781    0.42732600      0.45962650     
0.14865    0.43117900      0.44701321     
0.14950    0.42297700      0.43532187     
0.15035    0.40904400      0.42451947     
0.15120    0.39150800      0.41456979     
0.15204    0.39160600      0.40547741     
0.15289    0.38230300      0.39720582     
