# SAXS profile: number of points = 177, q_min = 0.0342917, q_max = 0.18302, delta_q = 0.000845047159090909
# offset = 0.00000000000000, scaling c = 1.49961721069899e-05, Chi = 1.29584368818052
#  q       exp_intensity   model_intensity
0.03429    119.75800000    118.45750991   
0.03514    117.77200000    116.62692451   
0.03598    116.50800000    114.78550308   
0.03683    113.99500000    112.93346748   
0.03767    112.52200000    111.07486696   
0.03852    109.95300000    109.21087076   
0.03936    108.03200000    107.34334990   
0.04021    105.61700000    105.47331302   
0.04105    103.43000000    103.60279375   
0.04190    100.95100000    101.73304815   
0.04274    99.58810000     99.86642551    
0.04359    97.79690000     98.00394140    
0.04443    96.05080000     96.14673653    
0.04528    94.15920000     94.29649998    
0.04612    92.01840000     92.45396140    
0.04697    90.14080000     90.62134224    
0.04781    88.44890000     88.80110485    
0.04866    86.07070000     86.99319171    
0.04950    84.18770000     85.19816618    
0.05035    82.09340000     83.41747588    
0.05119    80.41930000     81.65166389    
0.05204    78.98730000     79.90198241    
0.05288    77.03880000     78.17218091    
0.05373    75.99490000     76.46165781    
0.05457    74.33290000     74.76989781    
0.05542    71.80610000     73.09798588    
0.05626    70.82670000     71.44621845    
0.05711    69.75760000     69.81567323    
0.05795    67.70750000     68.20795274    
0.05880    65.83890000     66.62622958    
0.05964    64.55760000     65.06718169    
0.06049    63.38960000     63.53163166    
0.06133    61.48530000     62.01961653    
0.06218    60.37030000     60.53184671    
0.06302    58.68450000     59.06828445    
0.06387    57.31250000     57.63416134    
0.06471    56.64480000     56.22577175    
0.06556    54.83180000     54.84269084    
0.06640    53.10750000     53.48470023    
0.06725    51.96070000     52.15223006    
0.06809    50.77260000     50.84505753    
0.06894    49.57790000     49.56581977    
0.06978    47.95810000     48.31530373    
0.07063    46.51610000     47.09032478    
0.07147    46.08860000     45.89051779    
0.07232    45.14320000     44.71609531    
0.07316    43.69120000     43.56666547    
0.07401    42.77970000     42.44227557    
0.07485    41.48010000     41.34767634    
0.07570    40.40860000     40.27792790    
0.07654    39.33850000     39.23226101    
0.07739    38.17850000     38.21064050    
0.07823    37.05190000     37.21252481    
0.07908    36.58030000     36.23787553    
0.07992    35.53040000     35.28870532    
0.08077    34.63740000     34.36486921    
0.08161    33.19910000     33.46321480    
0.08246    32.77550000     32.58330787    
0.08330    32.31450000     31.72502309    
0.08415    31.32590000     30.88780328    
0.08499    30.03200000     30.07161460    
0.08584    29.18550000     29.28001442    
0.08668    28.76120000     28.50830256    
0.08753    28.62550000     27.75588654    
0.08837    27.69450000     27.02256910    
0.08922    27.18040000     26.30780321    
0.09006    25.83150000     25.61136304    
0.09091    24.94970000     24.93491134    
0.09176    24.39550000     24.27742570    
0.09260    23.79590000     23.63675125    
0.09345    22.91560000     23.01257935    
0.09429    22.67350000     22.40437685    
0.09514    22.16220000     21.81196813    
0.09598    21.49060000     21.23526142    
0.09683    20.57640000     20.67641819    
0.09767    19.96150000     20.13192366    
0.09852    19.61440000     19.60157199    
0.09936    18.98530000     19.08487231    
0.10021    18.78700000     18.58131236    
0.10105    18.13310000     18.09113293    
0.10190    17.61880000     17.61558920    
0.10274    17.14680000     17.15322857    
0.10359    16.46610000     16.70283991    
0.10443    16.28900000     16.26419329    
0.10528    15.72600000     15.83696512    
0.10612    15.22170000     15.42080254    
0.10697    14.94400000     15.01612163    
0.10781    14.49360000     14.62380271    
0.10866    14.18720000     14.24173419    
0.10950    13.84600000     13.86968309    
0.11035    13.31990000     13.50744201    
0.11119    13.00660000     13.15479503    
0.11204    12.52910000     12.81149048    
0.11288    12.11850000     12.47889623    
0.11373    12.11260000     12.15566659    
0.11457    12.05680000     11.84113092    
0.11542    11.42380000     11.53509656    
0.11626    11.24590000     11.23741039    
0.11711    10.76950000     10.94759786    
0.11795    10.66710000     10.66659812    
0.11880    10.14150000     10.39466321    
0.11964    9.66413000      10.13032811    
0.12049    9.69513000      9.87351842     
0.12133    9.54638000      9.62407486     
0.12218    9.21188000      9.38181832     
0.12302    9.04813000      9.14664831     
0.12387    8.78887000      8.91970407     
0.12471    8.62899000      8.69974921     
0.12556    8.45912000      8.48646691     
0.12640    8.25713000      8.27970113     
0.12725    7.77638000      8.07931134     
0.12809    7.47463000      7.88519952     
0.12894    7.69025000      7.69782880     
0.12978    7.54962000      7.51724935     
0.13063    7.44150000      7.34252537     
0.13147    7.28350000      7.17356170     
0.13232    7.10250000      7.01026168     
0.13316    6.75192000      6.85251060     
0.13401    6.67050000      6.70015983     
0.13485    6.64886000      6.55405123     
0.13570    6.58462000      6.41331044     
0.13654    6.29063000      6.27757749     
0.13739    6.09300000      6.14673899     
0.13823    5.75349000      6.02068766     
0.13908    5.87938000      5.89931639     
0.13992    5.89187000      5.78299961     
0.14077    6.02550000      5.67155973     
0.14161    5.96713000      5.56435974     
0.14246    5.82725000      5.46129004     
0.14330    5.61224000      5.36222987     
0.14415    5.35487000      5.26705783     
0.14499    5.26238000      5.17571530     
0.14584    5.06937000      5.08875822     
0.14668    4.73412000      5.00526774     
0.14753    4.97575000      4.92510142     
0.14837    5.13675000      4.84814085     
0.14922    4.81213000      4.77427736     
0.15006    4.90230000      4.70339816     
0.15091    4.74866000      4.63572276     
0.15175    4.71825000      4.57092577     
0.15260    4.68700000      4.50874038     
0.15344    4.65813000      4.44896200     
0.15429    4.73963000      4.39149426     
0.15513    4.37775000      4.33623697     
0.15598    3.84037000      4.28307914     
0.15682    4.14575000      4.23228243     
0.15767    4.72588000      4.18323543     
0.15851    4.31775000      4.13588815     
0.15936    4.00588000      4.09012327     
0.16020    3.94575000      4.04583019     
0.16105    3.90925000      4.00295593     
0.16189    4.22763000      3.96149325     
0.16274    4.03437000      3.92125482     
0.16358    3.66012000      3.88206175     
0.16443    3.76250000      3.84382207     
0.16527    3.92050000      3.80645311     
0.16612    3.89425000      3.76987494     
0.16696    3.85937000      3.73401330     
0.16781    3.80703000      3.69884426     
0.16865    3.73941000      3.66424091     
0.16950    3.74711000      3.63004625     
0.17034    3.45485000      3.59627362     
0.17119    3.31337000      3.56284027     
0.17203    3.35262000      3.52969409     
0.17288    3.25612000      3.49681202     
0.17372    3.31850000      3.46409984     
0.17457    3.66637000      3.43151361     
0.17541    3.58099000      3.39899275     
0.17626    3.41962000      3.36650797     
0.17711    3.33575000      3.33405627     
0.17795    3.29212000      3.30156379     
0.17880    3.16287000      3.26905484     
0.17964    3.28087000      3.23647778     
0.18049    3.27924000      3.20383585     
0.18133    3.09437000      3.17108968     
0.18218    3.13875000      3.13821096     
0.18302    2.97213000      3.10525187     
